SA1_CODE_2021,zone_tier,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
11101120931,core,0,0,5,0,0,0,0,4,0,6,0,0,3,0,0,0,0,0,0,13,0,0,12,0,0,0,5,0,0,25,3,8,9,0,0,0,6,4,0,24,3,0,10,3,0,0,0,0,0,25,3,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,35,14,0,0,13,13,0,107,0,0,0,0,0,7,0,3,0,9,0,0,0,0,0,5,0,0,0,4,3,4,0,6,5,0,0,0,0,27,0,3,0,6,6,3,0,0,0,14,3,5,0,4,4,0,0,3,0,19,4,3,0,5,4,6,0,0,0,17,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,0,22,26,16,4,9,0,103
11101120932,core,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,16,0,3,15,5,5,7,0,10,0,45,0,4,10,3,0,0,9,6,5,27,5,0,8,5,4,0,6,3,0,29,0,4,5,0,0,0,8,4,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,47,14,8,8,24,21,0,143,0,0,0,0,0,0,0,3,0,3,0,3,0,4,7,3,0,0,0,20,0,14,0,7,7,0,0,0,0,33,5,8,0,4,4,0,0,3,0,32,0,7,7,9,0,0,0,4,0,28,0,0,3,3,4,0,0,4,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,10,36,26,14,0,15,5,138
11101120933,core,0,0,0,0,0,0,0,0,0,9,0,0,3,5,0,3,0,0,0,15,0,6,9,0,0,8,5,5,0,40,0,8,3,0,0,0,3,0,0,19,0,3,7,7,0,0,0,3,0,26,4,0,3,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,32,18,8,11,18,15,3,128,0,0,0,9,0,0,0,0,0,9,0,0,0,3,3,5,0,4,0,18,0,6,0,5,10,0,0,0,0,29,0,4,0,8,3,0,0,0,0,25,0,3,0,4,3,6,0,0,0,23,0,0,0,0,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,5,32,20,20,5,10,0,113
11101120934,core,0,0,0,0,0,0,0,6,0,4,0,0,5,0,0,0,0,6,0,10,0,3,6,4,0,5,0,3,0,24,3,6,8,0,0,0,9,3,0,29,0,0,8,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,28,8,4,7,14,13,0,100,0,0,0,6,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,17,0,3,0,9,5,3,0,0,0,20,3,8,0,5,11,0,0,0,0,28,5,5,0,10,6,0,0,0,0,23,0,5,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,8,29,29,13,0,7,0,115
11101120935,core,0,0,0,0,0,6,0,0,0,12,0,0,5,0,0,0,3,0,0,8,0,4,8,0,0,0,4,0,0,19,0,4,13,0,0,0,0,4,0,27,0,0,0,0,0,0,3,4,0,18,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,30,6,3,6,14,18,4,98,0,0,0,3,0,4,0,0,0,9,0,0,0,5,0,0,0,0,0,11,0,6,3,13,4,4,0,0,0,29,4,0,0,4,8,0,0,0,0,19,3,3,0,3,5,3,0,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,6,25,19,10,0,6,0,94
11101120936,core,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,7,3,6,12,5,3,4,0,3,0,29,5,3,10,0,4,6,4,3,0,33,0,4,3,0,0,0,0,3,0,12,3,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,29,10,15,11,12,10,0,103,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,9,0,7,9,5,0,0,0,33,0,12,4,0,5,4,0,4,0,25,7,0,3,0,3,5,0,0,0,18,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,11,17,15,17,3,6,0,102
11101120937,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11101120938,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120939,core,0,0,7,0,0,0,0,0,0,12,0,4,4,3,0,0,0,0,0,13,3,8,21,5,4,5,5,3,0,59,22,19,16,8,3,4,5,6,3,84,8,5,5,0,4,3,7,3,0,44,4,0,3,0,0,0,8,0,0,24,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,56,18,20,11,36,21,5,237,0,0,0,9,0,13,0,0,0,17,0,3,0,6,0,4,0,0,0,19,6,27,10,7,19,5,0,0,0,70,8,27,0,4,22,0,0,0,3,63,5,3,0,7,15,0,0,3,0,40,0,6,3,3,10,4,0,0,0,25,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,66,12,37,65,26,0,9,0,235
11101120940,core,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,3,0,0,9,0,0,14,3,0,0,3,6,0,29,3,0,8,0,0,0,5,0,0,19,0,0,3,0,0,0,0,3,0,19,0,0,5,0,0,0,6,8,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,36,7,4,0,16,23,0,110,0,0,0,6,0,3,0,0,0,10,0,0,0,4,4,0,0,0,0,11,0,3,3,6,3,0,0,0,0,20,3,0,0,4,3,6,4,0,0,18,0,0,0,3,0,4,0,0,0,16,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,20,19,13,4,3,0,92
11101120941,core,0,0,0,0,0,0,0,3,0,14,0,0,0,3,0,4,0,0,0,7,10,7,5,0,3,0,0,0,0,29,6,8,7,6,0,0,4,0,0,30,10,10,5,0,6,4,3,0,0,29,0,3,8,0,4,0,5,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,30,11,14,5,9,6,5,131,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,7,0,14,6,3,12,0,0,0,0,32,0,12,0,5,11,6,0,0,0,28,3,5,0,3,3,8,0,0,6,23,0,3,0,4,7,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,3,17,35,21,3,6,7,126
11101120942,core,0,0,0,0,0,0,0,5,0,8,0,0,0,3,0,0,0,0,0,6,0,5,4,5,0,0,0,3,0,15,4,11,0,0,0,0,4,0,0,24,5,19,5,0,0,0,0,0,4,33,6,8,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,15,5,6,5,6,6,3,111,0,0,0,3,0,3,0,0,0,10,0,4,0,3,0,0,0,0,0,12,0,11,3,4,0,0,0,0,0,14,0,18,0,3,4,0,0,0,0,26,4,17,0,6,3,3,0,0,0,26,0,15,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,5,16,15,12,0,0,0,119
11101120943,core,0,0,0,0,0,5,0,0,0,13,0,0,5,4,0,0,0,5,0,6,4,0,4,0,0,0,0,0,0,12,3,10,8,0,0,0,0,4,0,32,0,12,7,0,0,0,0,0,0,27,5,5,3,0,0,0,0,3,0,19,3,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,23,8,3,5,3,10,0,116,0,0,0,0,0,5,0,0,0,6,0,0,0,7,3,0,0,0,0,6,0,6,5,4,3,0,0,0,0,16,0,12,4,0,4,0,0,0,0,31,3,19,0,4,4,3,0,0,0,33,3,6,0,0,0,0,0,0,0,22,0,3,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,3,13,22,13,0,5,0,117
11101120944,core,0,0,0,0,0,3,0,0,0,3,0,3,6,0,4,0,0,0,0,7,0,6,0,0,0,0,0,0,0,6,7,8,9,0,0,0,3,0,0,26,15,12,4,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,21,7,6,8,6,0,0,106,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,15,0,13,0,3,0,0,0,0,0,22,0,12,0,4,7,0,0,0,0,21,0,3,0,0,6,0,0,0,0,17,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0,14,18,9,0,9,0,91
11101120945,core,0,0,4,3,0,0,0,4,0,10,0,4,5,3,3,0,0,0,0,9,3,6,6,0,0,0,0,0,0,17,8,12,8,0,0,0,0,0,0,36,4,10,3,3,0,0,0,5,0,30,4,4,3,0,0,0,0,0,0,12,0,5,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,20,8,9,6,3,16,0,126,0,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,14,4,14,0,7,8,3,0,0,0,35,4,9,0,9,10,0,0,0,0,26,0,8,0,0,6,0,0,0,0,17,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,0,12,31,9,4,4,0,120
11101120946,core,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,7,0,9,7,3,3,0,0,0,0,19,8,9,0,5,0,0,3,0,0,25,7,3,6,0,0,0,0,0,0,24,6,8,3,0,0,3,3,3,0,25,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,38,19,9,15,9,3,7,0,123,0,0,0,3,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,10,0,5,0,0,0,5,0,20,7,21,0,0,4,0,0,0,0,35,3,4,0,3,3,0,0,0,0,16,0,5,0,0,8,5,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,0,12,27,9,0,8,3,111
11101120947,core,0,0,5,0,0,7,7,3,0,18,0,0,4,0,0,0,0,3,0,19,0,0,3,0,0,0,0,0,0,14,4,3,6,0,0,3,4,0,0,23,3,12,5,0,4,0,3,0,0,34,6,12,6,0,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,29,9,11,10,14,13,4,135,0,0,0,5,0,9,0,0,0,11,0,8,0,6,6,4,0,0,0,20,0,8,0,0,5,4,0,0,0,22,3,8,0,7,8,0,0,0,0,24,3,15,0,3,6,0,0,0,0,38,4,5,0,9,4,6,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,28,36,23,0,9,0,147
11101120948,core,0,0,3,0,0,0,0,3,0,11,0,4,3,4,0,7,0,6,0,21,7,10,7,5,0,0,4,7,0,41,8,10,0,0,0,0,4,0,0,23,7,9,8,0,3,0,4,0,0,28,3,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,29,17,9,7,14,23,0,142,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,13,0,8,3,0,0,0,0,22,4,19,0,5,6,0,0,3,0,36,3,9,0,0,3,3,0,0,0,24,0,0,4,3,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,3,20,24,8,0,3,0,118
11101120949,core,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,6,0,9,5,4,0,0,0,0,0,24,5,10,6,3,0,0,4,3,0,26,3,3,0,0,3,0,0,3,0,13,0,0,0,0,0,0,4,6,0,15,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,17,14,3,3,8,14,3,98,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,15,4,4,0,3,0,0,0,29,4,8,0,0,0,0,0,5,0,29,0,7,0,8,0,0,0,0,0,17,0,0,0,5,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,3,25,13,3,4,9,3,97
11101120950,core,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,15,0,6,11,4,0,4,4,3,0,32,6,12,12,0,4,3,3,0,0,44,0,0,3,6,0,0,0,7,0,28,0,0,5,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,39,14,8,10,19,8,4,132,0,0,0,5,0,6,0,4,0,9,0,0,0,5,0,0,0,0,0,7,4,17,5,9,3,4,0,0,0,46,4,3,0,6,9,0,0,0,0,26,6,4,0,5,6,0,0,6,0,22,0,0,0,4,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,6,29,24,10,3,3,0,126
11101120951,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,3,0,0,3,5,0,51,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,13,0,5,0,0,3,0,0,0,0,7,0,0,0,6,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,11,5,3,0,0,0,50
11101120952,core,0,0,0,0,0,0,0,9,0,8,7,0,5,0,0,0,0,0,0,8,4,0,3,0,0,3,0,3,0,18,0,10,9,3,3,3,6,0,0,35,5,4,8,0,5,0,0,0,0,28,4,0,0,0,6,5,0,3,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,25,11,13,10,9,15,0,120,0,0,0,0,0,6,0,3,0,7,0,0,0,6,0,0,0,5,0,12,0,9,0,4,5,3,0,0,0,23,3,10,5,9,7,3,0,0,0,27,4,10,4,7,7,0,0,0,0,30,0,4,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,3,25,18,14,0,11,3,110
11101120953,core,0,0,6,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,9,3,3,3,0,0,0,0,0,0,21,4,7,10,0,0,0,4,4,0,32,4,6,3,0,7,0,5,0,0,26,6,3,4,0,0,3,0,0,0,22,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,26,35,8,9,6,7,8,3,116,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,3,0,0,0,9,4,13,0,3,3,0,0,0,0,28,5,14,0,8,5,0,0,0,0,37,3,0,0,0,10,0,0,4,0,15,5,9,0,0,8,0,0,0,0,12,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,0,16,21,12,0,8,0,120
11101120954,core,0,0,0,0,0,4,0,0,0,10,0,0,4,0,0,3,0,3,0,15,4,5,14,8,3,0,4,4,0,46,4,11,7,4,0,0,4,0,0,37,4,0,5,0,3,0,3,0,0,20,12,7,4,0,0,0,0,0,0,22,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,31,9,12,10,12,16,0,147,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,5,12,0,6,5,4,0,0,0,34,6,15,0,3,8,8,0,0,0,40,3,0,0,4,4,3,0,6,0,20,3,3,0,3,7,0,0,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,4,21,30,18,0,8,0,142
11101120955,core,0,0,0,0,0,3,0,0,0,6,0,0,7,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,13,3,19,4,6,0,0,5,0,0,30,5,9,3,0,0,0,0,0,0,23,4,4,3,0,0,0,4,0,0,14,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,22,8,5,5,11,3,0,113,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,4,9,0,4,3,0,0,0,0,14,10,15,0,3,4,3,0,0,0,29,3,8,3,0,3,0,0,0,0,28,0,6,0,0,4,0,0,0,0,20,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,3,12,19,11,0,0,0,108
11101120956,core,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,14,7,16,4,0,0,0,0,6,0,28,9,13,4,0,0,0,0,0,0,28,6,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,19,6,9,5,4,7,3,118,0,0,0,5,0,8,0,0,0,12,0,3,0,3,0,6,0,0,4,17,0,3,0,4,0,6,0,0,0,14,0,16,0,4,0,0,0,0,0,24,4,18,0,0,6,4,0,0,0,33,0,13,0,5,6,0,0,0,0,29,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52,7,17,16,16,0,3,5,135
11101121001,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13
