SA1_CODE_2021,zone_tier,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
10601111118,core,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,8,0,0,12,0,0,0,0,0,0,6,0,0,11,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,12,0,0,0,0,4,0,3,0,0,11,0,0,0,0,3,7,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,15,14,23,15,16,0,0,108,3,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111121,core,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,8,3,0,10,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,5,0,0,0,0,5,0,4,0,0,9,0,0,5,0,0,0,0,0,0,3,0,3,8,7,3,6,0,0,0,18,0,6,4,0,6,3,0,0,0,13,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,5,0,0,6,8,13,15,13,18,15,23,10,3,114,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,5,0,4,0,4,4,4,0,0,16
10601111122,core,0,0,0,0,0,4,0,0,0,12,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,7,7,5,0,16,0,0,0,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,4,0,0,0,15,0,0,3,4,4,0,3,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,19,18,17,32,18,7,0,116,3,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10
10601111123,core,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,7,3,3,0,15,3,3,0,0,3,6,3,0,0,21,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,3,0,0,9,0,4,0,7,0,5,0,0,0,21,0,0,3,0,3,8,3,0,0,19,0,0,9,0,3,0,0,0,0,12,0,0,3,6,8,0,0,0,0,12,0,0,5,5,0,0,0,0,0,12,0,0,4,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,11,9,12,34,20,27,39,20,9,0,171,6,0,8,4,4,3,0,0,0,21,6,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,12
10601111124,core,13,4,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,11,0,3,0,0,3,5,5,0,0,21,0,0,0,0,6,0,3,0,0,12,0,8,4,0,4,0,3,0,0,14,3,4,0,6,0,7,0,0,0,15,3,0,5,3,3,3,0,0,0,20,0,4,3,6,0,3,0,0,0,19,0,0,0,7,3,0,0,0,0,15,0,0,0,0,4,0,0,0,0,7,0,0,3,4,0,0,0,0,0,5,0,0,4,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,25,17,27,31,37,32,17,6,0,199,0,0,4,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,8,0,0,0,15
10601111125,core,4,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,4,0,0,15,0,0,0,0,0,0,11,8,0,20,0,0,0,0,4,8,6,3,0,24,0,0,0,0,0,0,8,5,0,22,0,0,0,0,0,4,3,6,0,14,0,0,0,0,7,3,0,0,0,13,0,0,4,7,3,4,0,0,0,19,0,0,4,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,17,6,12,23,17,23,30,37,28,4,178,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,8,4,0,0,20
10601111126,core,8,0,0,0,0,3,0,0,0,23,5,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,4,0,0,8,5,0,0,5,0,0,9,4,0,18,0,0,0,0,0,0,11,5,3,18,4,3,6,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,11,0,0,19,0,3,9,5,3,0,0,0,0,27,0,0,0,4,3,5,0,0,0,10,0,0,0,4,0,3,0,0,0,9,0,0,0,3,5,0,0,0,0,5,0,0,5,7,11,0,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,24,15,28,28,36,27,38,19,3,226,6,0,0,0,0,4,3,0,0,14,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,7
10601111127,core,5,0,4,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,6,0,0,0,0,6,5,5,3,0,18,0,0,0,0,8,0,8,3,0,28,0,0,0,0,4,0,3,3,0,10,0,0,0,3,0,3,0,3,0,16,3,0,7,3,3,0,0,0,0,18,0,0,9,3,6,3,0,0,0,26,0,0,9,3,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,10,0,0,6,0,0,0,0,0,0,11,0,0,4,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,4,3,0,0,15,10,9,51,27,26,26,28,10,4,206,10,0,0,0,4,5,4,0,0,25,3,0,0,0,0,0,0,0,0,10,0,5,4,0,0,4,0,0,0,9
10601111128,core,7,5,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,7,0,0,6,0,0,5,3,0,0,18,0,0,0,0,0,9,0,4,0,15,0,0,4,0,3,0,9,0,0,14,0,0,5,0,4,5,0,0,0,13,0,8,8,0,0,3,0,0,0,19,0,0,4,3,7,0,0,0,0,19,0,0,3,3,3,0,0,0,0,16,0,0,6,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,20,17,16,37,20,31,27,26,13,0,190,3,0,0,3,0,6,0,0,0,16,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,13
10601111129,core,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,3,0,3,5,0,3,0,0,17,0,0,0,0,0,6,0,3,0,8,0,5,0,0,0,3,0,3,0,10,0,0,5,0,3,6,4,0,0,9,0,0,7,0,0,3,4,0,0,16,0,0,7,5,3,3,8,0,0,20,0,0,9,3,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,3,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,7,0,11,15,10,35,24,27,23,21,11,0,161,4,0,0,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,9
10601111130,core,8,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,3,0,0,12,0,0,7,0,0,6,5,5,0,27,0,0,0,0,0,0,0,0,5,16,4,0,0,0,0,3,0,0,0,12,0,0,3,0,0,3,5,0,0,13,0,0,6,0,3,3,5,0,0,20,0,3,9,3,5,3,0,0,0,24,0,0,0,5,0,3,0,0,0,18,0,0,3,3,5,4,0,0,0,17,0,0,0,3,0,0,0,0,0,7,0,0,5,3,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,16,22,31,27,37,38,20,18,4,206,8,0,7,0,5,0,0,0,0,18,3,0,4,0,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,14
10601111131,core,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,11,0,0,0,0,3,0,5,3,0,10,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,0,4,0,4,0,4,0,0,15,0,4,5,3,7,4,5,0,0,20,0,0,5,3,7,3,0,0,0,15,0,4,0,6,0,6,0,0,0,11,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,17,18,22,26,22,15,13,0,143,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
10601111132,core,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,6,0,0,3,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,11,0,7,8,3,5,4,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,15,13,10,27,27,18,13,13,6,3,132,3,0,0,5,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10601111133,core,10,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,12,0,0,0,4,3,0,4,0,0,22,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,3,0,0,0,11,0,0,7,0,3,4,0,0,0,24,0,0,10,9,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,0,4,0,0,23,18,15,34,25,27,22,23,0,0,158,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,5,3,4,0,0,3,4,0,0,0,16
10601111134,core,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,4,3,0,18,0,0,0,3,0,0,7,0,4,21,0,0,0,4,0,3,0,0,0,7,0,0,4,0,0,0,4,0,0,13,0,5,5,0,6,0,0,0,0,13,0,0,4,3,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,10,20,12,29,20,14,5,0,130,8,0,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5
10601111135,core,4,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,3,0,18,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,10,0,0,4,0,0,3,0,0,0,8,0,3,4,3,6,0,0,0,0,12,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,4,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,7,12,29,15,22,13,21,4,0,121,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,7,0,0,11
10601111136,core,9,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,19,0,0,0,0,3,0,10,0,0,13,0,6,0,0,0,0,0,0,3,13,0,0,3,0,0,3,0,0,0,10,0,0,0,7,8,0,0,0,0,12,0,0,0,4,0,3,0,0,0,18,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,3,0,0,18,14,8,27,20,23,23,33,4,4,148,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,13
10601111137,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111138,core,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,4,0,0,12,0,0,4,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,4,3,5,0,0,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,12,21,11,15,18,16,6,0,101,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10601111139,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111140,core,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,6,0,8,7,0,26,0,0,0,3,3,0,4,8,0,23,0,0,0,0,4,6,0,0,0,11,5,0,3,0,5,4,0,0,0,16,0,5,3,0,4,0,0,0,0,15,0,0,6,3,0,9,0,0,0,12,0,0,4,3,3,8,0,0,0,21,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,11,17,15,31,29,31,29,19,16,3,182,3,0,0,3,0,0,0,0,0,9,5,0,5,0,0,0,0,0,0,10,0,0,0,4,4,0,3,0,0,16
10601111141,core,5,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,10,0,0,4,5,5,0,0,0,0,13,0,0,0,8,7,0,0,0,0,14,0,0,0,5,4,0,0,0,0,12,0,3,5,5,3,3,0,0,0,21,0,0,0,0,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,13,22,10,19,26,25,24,22,5,0,152,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,3,0,0,15
10601111142,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111143,core,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,3,0,13,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,5,0,0,0,10,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,4,4,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,13,12,14,23,7,3,0,92,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,12
10601111144,core,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,6,0,13,0,0,0,0,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,5,0,4,0,0,0,0,11,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,17,9,12,13,20,21,17,13,3,0,104,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10601111146,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111147,core,4,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,6,0,0,4,0,0,0,3,0,6,5,0,0,10,0,4,0,5,0,0,11,4,3,22,5,0,0,5,3,0,6,0,0,22,0,3,0,0,3,3,0,0,0,11,0,0,0,4,3,0,5,0,0,15,0,3,0,4,0,6,5,0,0,19,0,0,8,3,4,7,3,0,0,21,0,0,3,4,0,5,0,0,0,21,0,0,6,3,4,4,0,0,0,10,0,0,0,3,8,3,0,0,0,18,0,0,0,9,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,6,0,0,4,4,0,0,0,17,9,19,14,41,41,47,37,7,4,228,8,3,0,0,0,0,0,0,0,14,4,0,0,6,0,3,6,0,0,13,3,0,0,0,0,0,0,0,0,14
