SA1_CODE_2021,zone_tier,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
11103122806,core,0,7,0,18,33,23,10,0,0,96,7,8,3,6,9,9,5,4,0,41,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,14,11,24,40,37,13,4,0,139,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,11,25,42,39,13,4,0,146,15,5,0,0,0,4,21,11,0,56,0,0,0,0,0,0,0,0,0,0,19,15,6,27,42,43,32,18,0,206,0,0,6,16,20,4,4,0,0,55,11,4,0,11,14,10,5,0,0,64,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,8,8,30,37,27,10,0,0,126,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,4
11103122807,core,0,12,22,30,28,23,6,0,0,116,11,4,5,4,7,8,7,0,0,54,3,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,14,12,30,38,35,36,11,0,0,186,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,17,12,29,36,35,36,11,0,0,190,10,0,0,0,6,5,33,14,3,77,3,5,5,3,3,3,3,3,0,19,26,16,38,39,49,48,48,16,3,288,0,4,17,11,24,8,0,0,0,78,12,12,7,23,23,21,4,0,0,92,3,0,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,7,22,22,24,32,51,36,4,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
11103122808,core,0,3,13,20,26,12,3,0,0,79,6,3,6,0,3,9,3,0,0,27,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,16,16,24,29,23,3,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,5,10,13,16,24,29,25,3,0,0,122,10,5,0,0,3,6,16,11,7,56,0,0,0,0,0,6,0,0,0,7,12,18,17,24,29,33,18,18,7,180,0,7,9,10,12,7,0,0,0,51,11,3,5,15,10,11,3,0,0,55,0,4,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,15,11,29,27,20,4,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9
11103122809,core,0,5,29,11,24,14,3,0,0,84,5,7,3,3,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,9,33,17,27,14,5,0,0,119,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,5,12,34,21,27,15,5,0,0,130,9,6,5,0,8,16,17,6,6,66,0,4,7,0,11,0,4,0,0,25,12,24,43,24,48,34,24,11,4,220,5,9,28,9,16,6,3,0,0,66,0,13,4,8,12,10,0,4,0,47,0,7,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,6,22,41,16,26,10,3,6,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
11103122810,core,3,7,23,12,15,17,0,0,0,85,3,0,8,0,0,9,5,0,0,33,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,4,13,35,22,22,26,5,0,0,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,11,9,14,40,23,24,28,9,0,0,137,5,0,3,3,3,16,21,22,0,78,0,0,0,0,0,0,0,0,0,5,14,19,43,27,24,42,27,22,0,217,0,6,12,14,12,13,0,0,0,56,6,12,9,8,15,13,3,0,0,60,0,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,9,21,26,23,22,29,3,0,0,132,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7
11103122811,core,0,4,13,21,30,15,4,0,0,85,7,7,5,7,4,6,4,0,0,31,0,5,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,11,13,26,31,27,4,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,9,13,24,31,29,4,0,0,125,9,4,6,0,0,10,26,9,3,70,0,0,0,4,0,0,0,0,0,7,19,16,16,32,35,39,29,15,3,206,0,0,9,23,12,4,9,0,0,58,14,12,6,9,21,9,3,0,0,79,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,12,18,32,39,20,6,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122812,core,0,5,11,25,40,16,5,0,0,98,3,5,4,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,14,16,26,45,17,4,0,0,129,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,9,10,15,20,29,45,17,4,0,0,134,5,0,0,3,7,8,20,12,5,65,0,4,0,0,0,5,0,0,0,4,18,17,23,29,44,29,29,12,5,203,0,3,11,10,19,13,0,0,0,57,10,7,4,20,15,13,0,0,0,69,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,19,16,10,29,36,25,0,0,0,140,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,10
11103122813,core,0,0,17,23,14,20,3,0,0,75,6,12,6,0,0,6,0,0,0,34,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,15,26,25,16,25,4,0,0,124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,6,17,26,30,16,25,4,0,0,121,7,4,4,3,3,10,16,3,0,52,0,0,3,0,0,0,0,0,0,7,10,26,35,33,16,37,28,9,0,190,0,7,16,9,19,9,4,0,0,60,6,13,9,16,8,11,5,0,0,72,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,21,31,23,26,21,4,0,0,139,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
11103122814,core,0,7,26,28,24,9,5,0,0,97,3,3,6,6,4,0,3,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,8,12,37,29,23,17,7,0,0,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,37,35,26,17,7,0,0,143,4,0,0,0,5,8,16,8,6,45,0,0,0,0,0,4,0,0,0,7,9,18,35,33,30,25,29,8,6,192,0,9,28,13,22,7,0,0,0,70,6,15,11,9,14,12,8,0,0,67,0,5,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,23,39,25,37,18,8,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11103122815,core,0,3,24,9,11,6,4,0,0,64,7,11,6,3,7,0,0,0,0,32,0,0,0,0,5,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,11,16,34,12,20,5,6,0,0,96,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,34,12,17,5,6,0,0,107,3,0,0,0,5,6,5,8,3,28,0,0,4,0,0,0,4,0,0,6,11,16,38,12,24,14,17,8,3,144,0,11,20,11,10,6,0,0,0,56,6,5,9,7,10,9,0,0,0,43,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,19,31,16,23,6,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122816,core,0,4,21,13,23,9,0,0,0,65,0,5,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,9,25,15,19,9,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,5,9,25,15,21,10,0,0,0,93,0,3,0,0,4,12,11,7,0,38,0,0,0,0,0,0,0,0,0,5,8,12,32,16,26,18,11,11,0,133,0,9,20,5,4,4,0,0,0,40,5,3,8,7,4,8,3,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,8,27,14,13,14,5,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11103122817,core,0,14,42,28,26,12,0,0,0,123,10,24,9,4,0,0,0,0,0,47,0,0,4,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,3,16,33,57,41,26,11,0,0,0,185,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,16,33,57,41,31,19,0,0,0,190,3,6,5,0,5,9,19,4,0,52,0,0,0,0,7,0,0,0,0,6,16,40,59,38,47,27,25,4,0,255,0,14,48,24,13,7,0,0,0,112,8,23,18,14,16,9,0,0,0,87,3,4,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,11,42,82,46,26,17,4,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122818,core,0,11,25,49,29,20,0,0,0,132,10,4,0,9,6,9,0,0,0,40,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,14,16,29,59,41,23,0,0,0,190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,29,59,44,23,0,0,0,191,8,0,0,0,3,3,18,8,8,47,0,0,0,0,0,0,0,0,0,3,15,20,36,63,44,28,16,8,8,237,0,5,15,19,22,10,0,0,0,68,7,14,13,29,18,12,0,0,0,90,3,0,6,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,15,25,32,50,39,20,0,0,0,174,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3
11103122819,core,0,6,8,13,17,3,0,0,0,51,8,3,9,0,6,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,13,19,26,10,3,0,0,80,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,7,12,14,17,26,8,3,0,0,80,5,0,0,0,0,0,5,4,0,28,0,0,0,5,0,0,0,0,0,3,9,12,16,24,24,11,7,4,0,114,0,6,10,7,10,4,0,0,0,43,4,4,3,6,6,7,9,0,0,44,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,10,19,17,19,15,9,0,0,93,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,6
11103122820,core,4,4,11,21,25,16,0,3,0,85,14,8,3,4,10,8,3,0,0,53,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,12,24,25,38,29,3,4,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,15,16,22,27,38,31,11,4,0,154,9,0,3,0,0,12,16,9,5,58,0,0,0,0,5,0,0,0,0,5,27,18,24,27,42,41,25,12,5,217,0,0,7,10,18,6,0,0,0,54,7,9,5,14,18,12,4,0,0,61,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,10,16,9,29,39,20,7,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
11103122821,core,0,3,15,26,21,8,0,0,0,76,3,0,0,0,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,16,29,28,15,4,0,0,102,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,10,8,4,20,29,28,15,4,0,0,115,4,0,3,0,0,11,11,16,6,54,0,0,0,0,6,0,0,0,0,3,14,4,24,29,38,27,9,19,5,168,0,0,3,12,14,4,0,0,0,44,9,3,9,16,5,7,6,0,0,52,0,0,3,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,9,15,29,22,15,6,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122822,core,4,10,20,16,16,10,7,0,0,72,3,7,15,4,5,3,0,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,17,26,21,21,18,11,0,0,116,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,11,22,26,20,17,20,11,0,0,124,0,3,0,0,4,3,7,8,3,37,0,0,0,0,0,0,0,0,0,0,13,22,34,20,23,22,15,8,3,165,0,7,8,15,10,9,3,0,0,48,5,12,6,8,7,5,3,0,0,51,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,24,15,21,19,18,3,0,0,106,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,4,0,0,0,0,3,0,0,0,5
11103122823,core,0,0,43,19,8,10,3,0,0,74,3,7,4,0,0,0,4,0,0,17,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,12,50,19,8,10,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,50,18,8,10,3,0,0,101,0,0,0,4,0,3,11,6,4,27,0,0,0,3,0,0,0,0,0,3,3,16,51,22,5,14,15,6,4,131,0,8,33,8,10,4,0,0,0,54,4,9,10,3,3,4,0,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,14,45,11,12,11,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122824,core,4,9,22,7,9,6,0,0,0,58,3,11,4,7,3,0,0,0,0,28,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,22,27,11,9,4,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,33,17,9,4,0,0,0,90,0,0,0,0,0,8,12,8,6,40,0,0,6,0,0,0,0,0,0,3,7,22,34,17,16,16,17,7,6,136,0,0,19,8,13,4,0,0,0,43,5,7,3,5,0,4,0,0,0,28,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,12,26,16,15,5,4,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122825,core,4,4,27,15,25,14,0,0,0,82,4,4,6,3,0,6,0,0,0,19,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,13,28,16,25,23,5,0,0,112,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,33,16,23,23,5,0,0,114,3,0,0,4,0,6,13,3,0,33,3,0,4,0,0,0,0,0,0,10,15,14,37,23,24,26,13,3,0,160,0,7,30,9,13,9,0,0,0,74,4,4,3,3,6,5,0,4,0,35,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,16,43,13,21,20,3,4,0,119,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5
11103122826,core,5,13,43,25,34,30,0,0,0,152,9,11,8,6,0,12,7,0,0,45,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,18,48,35,35,42,6,0,0,202,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,10,25,48,35,34,42,13,0,0,208,6,4,6,0,4,12,23,14,3,67,0,0,0,0,0,0,0,0,0,8,14,30,54,39,39,51,30,13,3,281,3,11,44,25,21,10,0,0,0,100,10,14,13,16,17,20,3,0,0,88,3,0,0,0,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,25,57,37,38,29,3,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4
11103122827,core,5,5,11,14,28,9,0,0,0,72,3,5,3,5,3,4,4,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,3,21,20,30,20,7,0,0,112,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,11,12,10,22,16,32,18,7,0,0,120,9,3,6,4,11,17,23,9,0,77,0,0,0,4,5,5,4,0,0,14,14,11,23,30,50,35,31,8,0,210,0,9,9,7,21,3,0,0,0,50,4,3,9,3,12,5,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,10,17,16,30,13,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103122828,core,0,7,15,11,13,18,8,0,0,69,4,0,4,0,3,5,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,19,15,18,17,13,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,24,15,18,17,16,0,0,102,5,0,0,0,0,11,14,14,5,47,0,0,0,0,0,0,0,0,0,4,12,11,20,16,17,28,30,16,5,148,0,4,11,8,10,4,4,0,0,42,6,3,4,7,14,11,4,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,17,18,20,17,8,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11103122829,core,0,5,35,26,27,22,6,0,0,130,9,5,6,5,3,7,3,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,8,18,52,31,36,38,7,0,0,188,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,7,18,52,37,40,41,7,0,0,192,4,4,6,4,0,12,22,4,5,59,0,4,0,0,0,0,4,0,0,13,17,27,57,42,39,50,27,4,5,261,3,10,42,20,19,7,0,0,0,100,8,13,9,26,11,14,4,0,0,81,3,4,0,9,0,3,0,0,0,16,0,4,0,0,0,0,0,0,0,0,9,22,50,49,34,23,4,0,0,198,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
11103122830,core,7,3,22,16,19,13,0,0,0,74,5,11,7,6,0,5,5,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,6,34,20,15,13,4,0,0,109,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,9,10,31,24,25,13,4,0,0,113,0,0,4,3,0,4,13,8,4,38,0,0,0,0,0,0,0,0,0,6,10,13,41,22,25,19,18,9,3,158,0,10,16,4,9,5,0,0,0,46,4,8,11,11,9,3,8,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,30,21,17,3,8,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,10
11103122831,core,3,3,20,26,19,11,4,0,0,87,5,7,0,4,5,5,0,0,0,27,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,19,22,29,25,24,6,0,0,126,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,19,22,27,25,25,6,0,0,125,3,0,0,0,5,13,25,6,8,63,0,0,0,0,0,0,0,0,0,0,18,19,28,29,29,34,31,6,8,190,0,8,10,10,19,6,0,0,0,61,7,17,0,16,17,12,0,0,0,73,5,3,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,22,13,28,44,23,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
