SA1_CODE_2021,zone_tier,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
10602161816,core,0,0,0,5,0,4,0,5,0,20,0,7,9,6,0,5,4,4,0,24,6,11,12,7,0,8,4,4,0,60,5,8,5,8,6,4,6,7,0,65,7,11,4,3,6,5,4,0,0,45,4,6,6,7,9,4,8,8,0,45,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,30,39,26,34,30,35,0,260
10602161817,core,0,0,5,4,0,0,0,12,0,28,0,7,6,3,0,10,0,4,0,30,16,37,12,16,12,15,5,3,0,116,10,38,23,9,28,7,9,3,3,132,10,16,6,7,10,7,4,0,0,65,6,3,3,4,8,3,4,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,100,61,42,63,37,26,19,12,401
10602161818,core,0,0,0,0,0,12,0,6,0,20,0,0,6,0,0,5,0,0,0,16,8,20,17,9,15,9,5,7,3,94,17,26,20,14,13,9,7,3,0,107,11,7,5,12,5,4,10,8,0,53,0,5,0,6,4,4,9,0,0,27,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,66,50,40,46,35,29,16,4,322
10602161819,core,0,0,0,5,0,9,0,5,0,16,0,0,6,6,0,3,0,4,0,20,4,11,15,14,8,0,8,3,0,55,9,16,10,5,11,4,4,3,0,61,12,5,16,5,17,0,15,3,0,65,0,0,7,6,5,5,8,3,0,33,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,45,35,41,24,33,27,8,262
10602161820,core,0,0,0,3,0,15,3,4,0,24,0,0,6,0,0,9,0,0,0,16,0,4,4,4,0,0,4,0,0,19,5,9,3,3,3,0,0,4,0,31,11,18,5,0,9,3,4,0,0,53,9,5,5,3,6,0,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,26,13,23,24,18,14,0,176
10602161821,core,0,0,7,5,0,3,3,6,0,24,4,0,15,9,6,6,5,0,0,47,10,11,28,8,15,7,9,6,6,96,8,7,12,8,13,0,5,8,0,61,9,8,3,12,15,3,8,6,0,68,4,3,5,3,11,4,6,9,5,45,0,0,3,0,4,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,69,54,58,28,34,43,9,354
10602161822,core,0,0,0,4,0,3,3,0,0,15,5,3,3,3,3,4,0,7,0,23,11,14,16,6,10,3,9,5,0,74,0,3,13,9,9,4,5,12,3,54,0,5,10,4,8,4,8,7,4,49,0,0,6,3,4,0,4,5,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,48,27,39,21,33,33,0,250
10602161823,core,0,0,6,0,4,8,0,3,0,19,0,0,0,3,0,0,0,0,0,6,4,41,21,8,16,6,7,3,0,112,18,26,16,9,15,4,9,3,3,107,4,9,0,5,8,3,5,7,0,42,9,5,0,0,0,3,3,0,0,20,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,79,48,25,46,20,24,14,3,308
10602161824,core,0,0,0,0,3,4,0,6,0,7,0,6,3,11,7,9,3,4,0,38,3,11,9,3,3,4,4,5,0,46,0,3,0,8,0,0,0,9,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,15,22,18,17,8,21,5,138
10602161825,core,0,0,10,8,4,8,3,8,0,39,0,7,6,8,5,4,4,3,0,40,0,12,10,6,7,4,5,10,0,53,12,15,11,7,15,4,3,4,0,71,23,23,14,9,10,7,11,8,0,95,10,8,5,10,11,5,7,0,0,52,4,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,43,65,55,39,48,27,37,32,0,359
10602161826,core,0,0,0,0,0,0,0,0,3,16,0,0,4,4,0,0,5,0,0,9,0,13,6,3,5,0,0,0,0,28,3,4,9,0,0,0,0,3,0,25,12,3,7,3,9,0,6,6,0,44,0,0,8,0,12,3,7,0,0,36,6,3,0,0,0,6,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,26,29,24,27,8,22,13,4,180
10602161827,core,0,0,0,0,0,0,0,0,0,10,0,0,4,9,5,4,0,0,0,28,10,23,15,15,12,9,3,9,0,101,7,12,7,11,8,5,6,3,5,50,0,8,3,3,5,0,0,0,0,23,0,0,3,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,47,30,42,30,19,14,18,10,225
10602161828,core,0,0,4,9,0,4,0,10,0,25,0,0,8,9,3,4,0,0,0,21,8,5,6,4,3,0,3,0,0,35,9,5,10,5,11,0,4,0,3,43,4,11,12,10,15,5,6,0,0,60,8,3,5,5,11,4,3,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,38,33,39,20,16,20,4,223
10602161829,core,0,0,0,0,0,3,0,0,0,4,0,0,3,4,0,0,0,0,0,12,6,12,9,6,8,0,0,0,0,54,4,11,3,3,3,5,4,0,0,34,0,0,0,3,5,0,3,0,0,13,4,0,0,4,4,0,4,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,20,21,19,12,17,0,0,136
10602161830,core,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,4,0,3,0,22,4,18,18,12,7,11,4,6,0,70,5,8,4,0,4,0,0,0,0,19,4,7,0,3,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,23,20,20,12,8,15,4,147
10602161831,core,0,0,0,4,0,0,0,0,0,9,0,3,8,10,4,9,4,0,0,42,13,28,21,12,18,10,16,9,0,132,11,7,11,6,7,3,6,9,0,60,4,3,4,5,10,0,3,3,0,39,0,0,0,4,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,56,55,52,47,20,25,23,0,303
10602161832,core,0,0,0,4,0,4,4,8,0,24,0,0,5,0,0,0,0,5,0,18,9,26,4,7,9,5,3,3,6,65,18,48,7,9,9,14,11,7,0,120,11,16,9,7,9,6,0,0,0,60,5,0,6,0,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,89,40,30,33,28,17,25,3,308
10602161833,core,0,0,4,0,0,10,0,5,0,28,0,0,9,8,4,5,0,5,0,27,0,11,12,3,7,0,0,0,0,39,11,15,20,7,8,4,3,9,0,66,6,9,8,3,14,6,3,5,0,63,4,4,0,3,7,6,3,8,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,49,54,21,41,28,15,26,3,261
10602161834,core,0,0,5,3,0,3,0,10,0,21,0,3,8,5,0,0,0,3,0,26,5,8,13,10,8,5,0,11,3,62,4,9,9,8,6,3,13,4,0,53,0,4,3,3,3,3,5,3,0,33,0,3,9,14,0,6,6,10,0,48,0,5,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,51,44,20,23,29,46,0,249
10602161835,core,0,0,0,0,4,0,0,0,0,7,0,4,3,0,0,0,0,0,0,15,4,17,11,0,3,9,8,3,0,44,15,23,8,4,15,4,3,0,0,72,12,8,9,9,7,3,7,6,0,54,9,0,0,3,4,8,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,25,17,33,23,18,11,0,217
10602161836,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10602161837,core,0,0,0,5,0,3,0,3,0,16,0,3,0,6,0,4,0,0,0,15,10,22,12,11,3,7,11,5,3,82,18,25,12,7,5,9,8,0,0,75,0,8,6,3,6,3,0,3,0,33,0,0,0,0,10,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,55,34,23,21,32,21,21,7,244
10602161838,core,0,0,0,0,0,4,0,0,0,16,0,0,3,7,6,5,0,3,0,21,11,17,19,25,12,6,0,0,0,106,3,10,8,18,7,0,4,0,0,49,5,3,5,4,4,0,6,0,0,22,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,39,55,28,23,9,10,0,226
10602161839,core,0,0,0,5,0,4,0,0,0,7,0,3,3,4,0,0,0,0,0,16,0,6,4,10,4,0,0,9,0,34,0,0,3,0,3,0,4,6,0,24,4,0,3,5,4,0,6,5,0,24,0,6,0,4,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,16,27,14,10,16,20,0,127
10603111901,core,0,0,4,3,0,3,0,4,0,17,0,3,4,0,0,0,0,0,0,7,0,5,3,6,4,3,0,0,0,23,3,9,7,4,0,0,3,5,0,30,7,15,3,7,0,0,0,0,0,27,10,7,0,4,4,0,0,3,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,32,18,10,10,3,9,0,138
10603111902,core,0,0,0,3,0,6,0,3,0,15,0,0,5,0,0,0,0,0,0,15,5,7,12,7,3,0,0,11,0,45,0,0,4,11,3,3,0,3,0,36,8,6,9,3,6,11,6,5,0,52,0,4,3,8,7,10,8,7,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,38,35,29,25,14,30,4,218
10603111903,core,0,0,6,7,0,11,0,5,0,30,0,3,4,3,3,0,0,0,0,18,0,3,5,0,6,0,0,3,0,25,6,15,11,3,9,4,5,4,3,52,12,12,15,6,11,5,3,5,0,71,11,11,10,8,8,5,0,0,0,55,5,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,55,50,34,38,28,10,17,4,264
10603111904,core,0,0,0,11,0,0,0,0,3,17,0,0,3,7,5,0,0,0,0,13,3,14,3,4,6,5,0,0,0,22,3,9,4,4,4,0,6,0,0,28,11,11,8,5,8,0,5,0,0,49,5,17,6,6,3,4,0,4,0,39,5,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,28,28,22,13,12,12,4,190
10603111906,core,0,0,0,0,0,3,0,4,0,11,0,0,4,5,0,0,4,3,0,14,3,0,7,0,5,0,5,0,0,18,9,0,12,0,0,3,0,0,0,32,8,0,7,0,0,0,5,3,0,31,8,8,7,3,9,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,39,11,21,9,16,9,3,153
10603111907,core,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,11,4,9,7,0,3,3,7,6,0,32,0,6,6,0,3,0,3,0,0,22,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,17,10,8,13,9,12,8,6,94
10603111908,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603111909,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,4,0,0,3,0,26
10603111910,core,0,0,3,0,0,3,0,0,0,8,0,0,6,0,5,8,0,3,0,20,4,6,9,0,0,0,0,5,0,22,3,3,3,3,0,4,0,0,0,20,9,7,6,3,4,4,6,0,4,35,0,3,4,5,3,0,0,5,0,26,0,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,26,25,16,13,13,14,4,151
10603111911,core,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,4,10,0,0,0,0,3,5,3,0,0,11,0,0,4,0,3,4,0,0,0,23,0,0,6,4,3,5,0,7,0,24,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,14,14,9,8,8,5,83
10603111912,core,0,0,5,5,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,6,0,5,10,0,0,0,3,3,0,19,5,8,0,3,4,0,0,5,0,22,10,7,9,7,4,0,3,0,0,33,3,5,0,0,0,3,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24,13,8,9,4,13,0,116
10603111913,core,0,0,5,0,0,9,0,4,0,22,0,0,9,7,0,8,3,0,0,22,5,4,11,0,10,4,4,0,0,34,3,3,4,4,7,0,0,3,4,25,6,15,14,5,10,6,6,3,0,57,7,6,9,9,0,4,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,40,27,27,26,7,17,8,205
10603111914,core,0,0,4,0,0,0,0,0,0,12,0,0,4,5,0,0,0,0,0,11,6,7,5,9,0,0,0,10,0,38,0,4,9,5,0,3,0,7,0,29,4,4,7,5,0,9,5,6,0,32,8,5,5,8,7,0,3,7,0,39,6,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,37,24,14,13,13,30,0,168
10603111915,core,0,0,3,4,0,7,0,0,0,24,0,0,9,4,3,4,0,0,0,18,5,4,10,4,6,6,0,8,0,34,3,9,15,7,11,3,3,3,0,61,5,3,14,7,8,7,13,5,4,61,3,3,6,9,3,6,0,8,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,50,36,24,34,18,33,4,238
10603111916,core,0,0,3,3,0,3,0,0,0,11,0,0,14,7,3,0,0,0,0,21,3,5,14,4,0,0,0,0,0,34,5,10,6,4,3,5,0,6,0,31,6,8,10,11,7,8,4,10,0,48,4,10,3,3,5,0,0,3,0,41,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,50,26,20,22,6,21,4,192
10603111917,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603111918,core,0,0,4,8,0,7,0,5,0,19,0,0,5,4,0,4,0,0,0,14,5,8,4,3,0,0,0,0,0,11,3,3,5,8,3,0,0,0,0,20,16,12,9,4,7,6,0,0,0,49,8,5,5,0,4,0,0,4,0,34,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,24,19,16,17,3,11,0,165
10603111919,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603111921,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,14
10603111922,core,0,0,3,0,0,11,0,3,0,19,0,0,10,7,0,4,0,0,0,19,5,0,6,0,0,0,0,0,0,18,6,3,7,6,8,0,0,0,0,26,3,10,3,10,11,3,4,0,0,51,10,14,3,6,4,0,0,4,0,41,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,30,25,28,19,6,17,6,188
10603112001,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
10603112002,core,0,0,0,0,0,0,0,4,0,5,0,0,6,4,0,0,0,5,0,16,0,0,3,5,6,0,4,4,0,22,0,6,6,4,3,0,0,4,0,25,6,0,0,6,4,0,3,6,4,27,4,6,9,6,4,4,0,4,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,21,30,13,10,5,26,3,124
10603112003,core,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,4,4,0,4,3,0,0,0,0,0,13,0,4,6,5,0,0,5,0,0,16,4,4,5,4,0,4,4,0,0,23,0,3,3,0,0,4,4,4,0,14,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,23,15,8,6,11,14,0,96
10603112004,core,0,0,0,4,0,3,0,3,0,13,0,0,3,4,0,3,5,4,0,16,0,3,0,7,0,0,0,0,3,17,0,10,6,8,0,3,5,0,0,32,8,4,8,0,4,0,0,4,0,35,8,6,9,0,8,3,8,4,0,47,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,33,30,18,15,11,11,8,159
10603112005,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112006,core,0,0,5,0,0,4,0,0,0,10,0,0,4,3,0,0,0,4,0,14,7,3,6,8,3,3,4,9,0,46,0,5,7,5,6,5,5,10,0,33,4,0,7,7,4,0,0,4,0,38,5,3,7,10,6,3,4,5,0,46,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,39,42,17,18,10,37,3,187
10603112007,core,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,4,6,3,0,0,3,0,0,17,0,0,0,4,6,5,0,3,0,17,0,7,10,0,0,0,0,0,0,19,4,0,0,0,7,0,0,5,0,23,3,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,21,9,7,7,11,14,0,100
10603112008,core,0,0,7,5,0,4,0,3,0,12,0,0,0,0,4,0,0,3,0,16,5,3,8,9,3,3,0,7,0,37,8,11,0,9,5,3,4,3,0,43,0,6,4,8,10,0,13,0,3,48,3,9,7,10,5,3,8,6,0,45,5,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,37,40,24,20,27,21,9,225
10603112009,core,0,0,3,0,0,7,0,9,0,21,3,0,3,6,0,3,3,8,0,27,0,7,18,11,8,10,0,9,3,67,8,12,15,12,11,0,6,5,0,78,8,5,15,16,12,5,6,17,6,87,6,4,6,8,0,0,8,5,0,38,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,56,52,37,32,27,56,10,329
10603112010,core,0,0,3,0,0,0,0,11,0,19,0,0,4,0,3,5,0,5,0,19,0,3,9,7,5,9,4,5,3,41,5,8,7,13,4,4,3,0,0,37,3,0,10,7,8,0,4,14,0,51,8,3,11,6,9,6,10,9,0,55,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,48,40,28,24,20,38,0,232
10603112011,core,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,0,0,0,0,7,5,0,3,5,3,0,0,4,0,25,0,0,5,3,4,3,3,0,0,19,0,3,6,0,0,0,3,0,0,13,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,13,13,8,12,3,9,3,81
10603112012,core,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,3,14,3,0,7,6,3,0,37,0,0,6,5,5,0,3,0,0,26,0,0,3,5,8,0,0,3,0,27,4,0,9,0,6,0,0,0,0,26,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,27,17,23,12,14,20,0,132
10603112013,core,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,3,3,4,0,3,0,0,0,20,0,3,11,3,5,3,0,3,0,33,5,9,5,3,7,0,4,0,3,41,10,9,6,4,11,3,3,8,0,47,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,34,15,23,9,13,12,5,159
10603112014,core,0,0,0,0,0,3,5,4,0,6,0,0,0,0,0,7,0,0,0,13,0,4,10,4,4,8,0,3,0,30,5,11,3,3,5,5,4,4,0,32,0,0,6,8,5,6,0,5,0,27,3,5,8,6,0,8,9,8,0,37,6,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,35,18,16,23,17,22,0,169
10603112015,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,10,4,3,0,0,0,0,0,0,0,11,0,4,0,4,0,0,0,0,0,12,5,5,3,3,3,7,4,0,0,26,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,18,10,12,8,8,6,4,5,83
10603112016,core,0,0,3,4,0,4,0,4,0,16,6,0,7,0,0,3,0,4,0,19,0,4,8,7,6,0,3,0,0,34,3,3,6,9,3,0,4,4,0,31,0,3,10,15,7,3,5,6,0,50,3,6,6,11,4,9,5,9,3,51,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,43,36,26,29,16,29,9,217
10603112017,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
