from_stop,to_stop,from_name,to_name,from_modes,to_modes,straight_distance_m,walk_distance_m,walk_time_s,is_sheltered,requires_road_crossing,signalised_crossing_delay_s,total_transfer_time_s,in_interchange_group,source
nisc001:2303124,nisc001:2303136,Donald St at Bennett St,"Hamilton Station, Beaumont St, Stand C",other,other,137.3,171.7,137.3,0,1,22,159.3,0,modelled
nisc001:2303124,sydneytrains:2303151,Donald St at Bennett St,Hamilton Station Platform 1,other,heavy_rail,202.2,252.7,202.2,0,1,22,224.2,0,modelled
nisc001:2303124,sydneytrains:2303152,Donald St at Bennett St,Hamilton Station Platform 2,other,heavy_rail,205.6,257.0,205.6,0,1,22,227.6,0,modelled
nisc001:2303125,nisc001:2303126,Donald St opp Lawson St,Donald St before Lawson St,other,other,34.3,42.9,34.3,0,0,0,34.3,0,modelled
nisc001:2303125,sydneytrains:2303151,Donald St opp Lawson St,Hamilton Station Platform 1,other,heavy_rail,251.0,313.7,251.0,0,1,22,273.0,0,modelled
nisc001:2303125,sydneytrains:2303152,Donald St opp Lawson St,Hamilton Station Platform 2,other,heavy_rail,277.1,346.4,277.1,0,1,22,299.1,0,modelled
nisc001:2303126,sydneytrains:2303151,Donald St before Lawson St,Hamilton Station Platform 1,other,heavy_rail,281.6,352.1,281.6,0,1,22,303.6,0,modelled
nisc001:2303126,sydneytrains:2303152,Donald St before Lawson St,Hamilton Station Platform 2,other,heavy_rail,308.2,385.2,308.2,0,1,22,330.2,0,modelled
nisc001:2303136,nisc001:230346,"Hamilton Station, Beaumont St, Stand C",Donald St at Beaumont St,other,other,111.3,139.1,111.3,0,1,22,133.3,0,modelled
nisc001:2303136,nisc001:230351,"Hamilton Station, Beaumont St, Stand C",Beaumont St at Donald St,other,other,134.6,168.3,134.6,0,1,22,156.6,0,modelled
nisc001:2303136,nisc001:2303140,"Hamilton Station, Beaumont St, Stand C",Beaumont St opp Hamilton Station,other,other,60.2,75.2,60.2,0,1,22,82.2,0,modelled
nisc001:2303136,sydneytrains:2303151,"Hamilton Station, Beaumont St, Stand C",Hamilton Station Platform 1,other,heavy_rail,66.0,82.5,66.0,0,1,22,88.0,0,modelled
nisc001:2303136,sydneytrains:2303152,"Hamilton Station, Beaumont St, Stand C",Hamilton Station Platform 2,other,heavy_rail,76.7,95.9,76.7,0,1,22,98.7,0,modelled
nisc001:2303136,nswtrains:2303152,"Hamilton Station, Beaumont St, Stand C",Hamilton Station Platform 2,other,other,76.7,95.9,76.7,0,1,22,98.7,0,modelled
nisc001:2303136,nswtrains:2303151,"Hamilton Station, Beaumont St, Stand C",Hamilton Station Platform 1,other,other,66.0,82.5,66.0,0,1,22,88.0,0,modelled
nisc001:2303137,nisc001:230345,Beaumont St at Cleary St,Beaumont St at Lindsay St,other,other,106.8,133.5,106.8,0,1,22,128.8,0,modelled
nisc001:2303137,nisc001:230351,Beaumont St at Cleary St,Beaumont St at Donald St,other,other,118.8,148.5,118.8,0,1,22,140.8,0,modelled
nisc001:2303137,nisc001:2303139,Beaumont St at Cleary St,Beaumont St at Cleary St,other,other,22.9,28.7,22.9,0,0,0,22.9,0,modelled
nisc001:2303137,sydneytrains:2303151,Beaumont St at Cleary St,Hamilton Station Platform 1,other,heavy_rail,304.1,380.2,304.1,0,1,22,326.1,0,modelled
nisc001:2303137,sydneytrains:2303152,Beaumont St at Cleary St,Hamilton Station Platform 2,other,heavy_rail,325.0,406.3,325.0,0,1,22,347.0,0,modelled
nisc001:2303138,nisc001:230344,Beaumont St opp Wesley Uniting Church,Beaumont St at Tudor St,other,other,149.8,187.3,149.8,0,1,22,171.8,0,modelled
nisc001:2303138,nisc001:230354,Beaumont St opp Wesley Uniting Church,Beaumont St at Tudor St,other,other,73.2,91.6,73.2,0,1,22,95.2,0,modelled
nisc001:2303139,nisc001:230345,Beaumont St at Cleary St,Beaumont St at Lindsay St,other,other,124.0,155.1,124.0,0,1,22,146.0,0,modelled
nisc001:2303139,nisc001:230346,Beaumont St at Cleary St,Donald St at Beaumont St,other,other,134.3,167.9,134.3,0,1,22,156.3,0,modelled
nisc001:2303139,nisc001:230351,Beaumont St at Cleary St,Beaumont St at Donald St,other,other,101.7,127.1,101.7,0,1,22,123.7,0,modelled
nisc001:2303139,sydneytrains:2303151,Beaumont St at Cleary St,Hamilton Station Platform 1,other,heavy_rail,288.4,360.5,288.4,0,1,22,310.4,0,modelled
nisc001:2303139,sydneytrains:2303152,Beaumont St at Cleary St,Hamilton Station Platform 2,other,heavy_rail,308.3,385.4,308.3,0,1,22,330.3,0,modelled
nisc001:2303140,sydneytrains:2303151,Beaumont St opp Hamilton Station,Hamilton Station Platform 1,other,heavy_rail,59.5,74.3,59.5,0,0,0,59.5,0,modelled
nisc001:2303140,sydneytrains:2303152,Beaumont St opp Hamilton Station,Hamilton Station Platform 2,other,heavy_rail,44.6,55.8,44.6,0,0,0,44.6,0,modelled
nisc001:2303140,nswtrains:2303152,Beaumont St opp Hamilton Station,Hamilton Station Platform 2,other,other,44.6,55.8,44.6,0,0,0,44.6,0,modelled
nisc001:2303140,nswtrains:2303151,Beaumont St opp Hamilton Station,Hamilton Station Platform 1,other,other,59.5,74.3,59.5,0,0,0,59.5,0,modelled
nisc001:2303141,nisc001:2303143,"St Francis Xavier's College, Parkway Ave",Parkway Ave at Everton St,other,other,77.5,96.9,77.5,0,1,22,99.5,0,modelled
nisc001:2303141,regionbuses:2303141,"St Francis Xavier's College, Parkway Ave","St Francis Xavier's College, Parkway Ave",other,other,0.0,0.0,0.0,0,0,0,0.0,0,modelled
nisc001:2303143,regionbuses:2303141,Parkway Ave at Everton St,"St Francis Xavier's College, Parkway Ave",other,other,77.5,96.9,77.5,0,1,22,99.5,0,modelled
nisc001:2304100,nisc001:230490,"Warabrook Shopping Centre, Angophora Dr",Warabrook Bvd before Casuarina Cct,other,other,138.2,172.7,138.2,0,1,22,160.2,0,modelled
nisc001:2304100,nisc001:230496,"Warabrook Shopping Centre, Angophora Dr",Angophora Dr opp Warabrook Shopping Centre,other,other,72.6,90.7,72.6,0,1,22,94.6,0,modelled
nisc001:2304100,nisc001:2304101,"Warabrook Shopping Centre, Angophora Dr",Warabrook Bvd after Angophora Dr,other,other,121.9,152.3,121.9,0,1,22,143.9,0,modelled
nisc001:2304101,nisc001:230490,Warabrook Bvd after Angophora Dr,Warabrook Bvd before Casuarina Cct,other,other,20.3,25.3,20.3,0,0,0,20.3,0,modelled
nisc001:2304101,nisc001:230492,Warabrook Bvd after Angophora Dr,"BaptistCare Warabrook Centre, Casuarina Cct",other,other,111.1,138.8,111.1,0,1,22,133.1,0,modelled
nisc001:2304114,nisc001:2304116,Purdue Ave opp Thornton Ave,"Stevenson Park, Stevenson Ave",other,other,124.8,156.0,124.8,0,1,22,146.8,0,modelled
nisc001:2304115,nisc001:2304116,Stevenson Ave opp Stevenson Park,"Stevenson Park, Stevenson Ave",other,other,47.9,59.9,47.9,0,0,0,47.9,0,modelled
nisc001:2304118,nisc001:2304121,Norris Ave opp Travers Ave,Norris Ave at Travers Ave,other,other,18.0,22.5,18.0,0,0,0,18.0,0,modelled
nisc001:2304119,nisc001:2304120,Norris Ave at Buruda St,"Mayfield West Bowling Club, Buruda St",other,other,63.5,79.4,63.5,0,1,22,85.5,0,modelled
nisc001:2304119,nisc001:2304135,Norris Ave at Buruda St,Werribi St at Buruda St,other,other,128.9,161.1,128.9,0,1,22,150.9,0,modelled
nisc001:2304120,nisc001:2304122,"Mayfield West Bowling Club, Buruda St",Maitland Rd at Norris Ave,other,other,133.5,166.9,133.5,0,1,22,155.5,0,modelled
nisc001:2304120,nisc001:2304135,"Mayfield West Bowling Club, Buruda St",Werribi St at Buruda St,other,other,66.9,83.6,66.9,0,1,22,88.9,0,modelled
nisc001:2304120,nisc001:2304271,"Mayfield West Bowling Club, Buruda St",Werribi St East at Werribi St,other,other,119.7,149.7,119.7,0,1,22,141.7,0,modelled
nisc001:2304122,nisc001:230464,Maitland Rd at Norris Ave,Maitland Rd after Carandotta St,other,other,136.0,170.0,136.0,0,1,22,158.0,0,modelled
nisc001:2304130,nisc001:2304144,Barton St at Charles St,Barton St at Charles St,other,other,41.1,51.3,41.1,0,0,0,41.1,0,modelled
nisc001:2304131,nisc001:2304142,Barton St at Bull St,Bull St at Barton St,other,other,30.7,38.3,30.7,0,0,0,30.7,0,modelled
nisc001:2304131,nisc001:2304143,Barton St at Bull St,"Hunter Christian School, Bull St",other,other,125.4,156.7,125.4,0,1,22,147.4,0,modelled
nisc001:2304131,regionbuses:2304143,Barton St at Bull St,"Hunter Christian School, Bull St",other,other,125.4,156.7,125.4,0,1,22,147.4,0,modelled
nisc001:2304132,nisc001:2304141,Bull St at Woodstock St,Bull St before Woodstock St,other,other,39.3,49.1,39.3,0,0,0,39.3,0,modelled
nisc001:2304133,nisc001:2304137,Gregson Ave after Tourle St,"Mayfield West Public School, Gregson Ave",other,other,104.1,130.2,104.1,0,1,22,126.1,0,modelled
nisc001:2304133,nisc001:2304138,Gregson Ave after Tourle St,Gregson Ave at Tourle St,other,other,22.0,27.5,22.0,0,0,0,22.0,0,modelled
nisc001:2304133,regionbuses:2304137,Gregson Ave after Tourle St,"Mayfield West Public School, Gregson Ave",other,other,104.1,130.2,104.1,0,1,22,126.1,0,modelled
nisc001:2304134,nisc001:2304136,Gregson Ave opp Mayfield West Public School,Gregson Ave opp Werribi St,other,other,57.4,71.8,57.4,0,0,0,57.4,0,modelled
nisc001:2304134,nisc001:2304137,Gregson Ave opp Mayfield West Public School,"Mayfield West Public School, Gregson Ave",other,other,68.5,85.6,68.5,0,1,22,90.5,0,modelled
nisc001:2304134,nisc001:2304271,Gregson Ave opp Mayfield West Public School,Werribi St East at Werribi St,other,other,138.0,172.5,138.0,0,1,22,160.0,0,modelled
nisc001:2304134,regionbuses:2304137,Gregson Ave opp Mayfield West Public School,"Mayfield West Public School, Gregson Ave",other,other,68.5,85.6,68.5,0,1,22,90.5,0,modelled
nisc001:2304135,nisc001:230473,Werribi St at Buruda St,Maitland Rd after Werribi St,other,other,145.0,181.3,145.0,0,1,22,167.0,0,modelled
nisc001:2304135,nisc001:2304271,Werribi St at Buruda St,Werribi St East at Werribi St,other,other,79.3,99.1,79.3,0,1,22,101.3,0,modelled
nisc001:2304136,nisc001:2304137,Gregson Ave opp Werribi St,"Mayfield West Public School, Gregson Ave",other,other,119.3,149.1,119.3,0,1,22,141.3,0,modelled
nisc001:2304136,nisc001:2304271,Gregson Ave opp Werribi St,Werribi St East at Werribi St,other,other,110.6,138.3,110.6,0,1,22,132.6,0,modelled
nisc001:2304136,regionbuses:2304137,Gregson Ave opp Werribi St,"Mayfield West Public School, Gregson Ave",other,other,119.3,149.1,119.3,0,1,22,141.3,0,modelled
nisc001:2304137,nisc001:2304138,"Mayfield West Public School, Gregson Ave",Gregson Ave at Tourle St,other,other,105.6,132.0,105.6,0,1,22,127.6,0,modelled
nisc001:2304137,regionbuses:2304137,"Mayfield West Public School, Gregson Ave","Mayfield West Public School, Gregson Ave",other,other,0.0,0.0,0.0,0,0,0,0.0,0,modelled
nisc001:2304138,regionbuses:2304137,Gregson Ave at Tourle St,"Mayfield West Public School, Gregson Ave",other,other,105.6,132.0,105.6,0,1,22,127.6,0,modelled
nisc001:2304139,nisc001:2304140,Tourle St at Abel St,Tourle St at Buruda St,other,other,45.5,56.9,45.5,0,0,0,45.5,0,modelled
nisc001:2304140,nisc001:230461,Tourle St at Buruda St,Maitland Rd at Frith St,other,other,147.4,184.2,147.4,0,1,22,169.4,0,modelled
nisc001:2304140,nisc001:230475,Tourle St at Buruda St,Maitland Rd at Tourle St,other,other,140.5,175.6,140.5,0,1,22,162.5,0,modelled
nisc001:2304142,nisc001:2304143,Bull St at Barton St,"Hunter Christian School, Bull St",other,other,132.0,165.0,132.0,0,1,22,154.0,0,modelled
nisc001:2304142,regionbuses:2304143,Bull St at Barton St,"Hunter Christian School, Bull St",other,other,132.0,165.0,132.0,0,1,22,154.0,0,modelled
nisc001:2304143,regionbuses:2304143,"Hunter Christian School, Bull St","Hunter Christian School, Bull St",other,other,0.0,0.0,0.0,0,0,0,0.0,0,modelled
nisc001:2304145,nisc001:230448,Barton St at Crebert St,Barton St at Crebert St,other,other,39.2,49.0,39.2,0,0,0,39.2,0,modelled
nisc001:2304147,nisc001:230417,"Mayfield Library, Hanbury St",Maitland Rd at Hanbury St,other,other,61.5,76.9,61.5,0,1,22,83.5,0,modelled
nisc001:2304147,nisc001:230447,"Mayfield Library, Hanbury St",Barton St at Maitland Rd,other,other,135.3,169.1,135.3,0,1,22,157.3,0,modelled
nisc001:2304147,nisc001:230469,"Mayfield Library, Hanbury St",Barton St at Maitland Rd,other,other,104.1,130.1,104.1,0,1,22,126.1,0,modelled
nisc001:2304147,nisc001:2304233,"Mayfield Library, Hanbury St",Maitland Rd before Hanbury St,other,other,85.3,106.7,85.3,0,1,22,107.3,0,modelled
nisc001:2304147,nisc001:2304264,"Mayfield Library, Hanbury St",Hanbury St opp Mayfield Library,other,other,18.4,23.0,18.4,0,0,0,18.4,0,modelled
nisc001:2304150,nisc001:2304155,Crebert St opp Section St,Church St at Crebert St,other,other,139.1,173.9,139.1,0,1,22,161.1,0,modelled
nisc001:2304150,nisc001:2304260,Crebert St opp Section St,Crebert St at Section St,other,other,56.7,70.8,56.7,0,0,0,56.7,0,modelled
nisc001:2304151,nisc001:2304154,"St Columban's Catholic Church, Church St",Church St opp St Columban's Catholic Church,other,other,24.5,30.6,24.5,0,0,0,24.5,0,modelled
nisc001:2304152,nisc001:230432,Church St at Croydon St,Maitland Rd at Church St,other,other,119.6,149.5,119.6,0,1,22,141.6,0,modelled
nisc001:2304152,nisc001:2304153,Church St at Croydon St,Church St at Dora St,other,other,51.7,64.6,51.7,0,0,0,51.7,0,modelled
nisc001:2304154,nisc001:2304267,Church St opp St Columban's Catholic Church,Church St at Crebert St,other,other,142.2,177.8,142.2,0,1,22,164.2,0,modelled
nisc001:2304155,nisc001:2304267,Church St at Crebert St,Church St at Crebert St,other,other,32.6,40.8,32.6,0,0,0,32.6,0,modelled
nisc001:2304161,nisc001:2304176,Crebert St opp Fawcett St,Crebert St before Fawcett St,other,other,28.0,35.0,28.0,0,0,0,28.0,0,modelled
nisc001:2304162,nisc001:2304175,"Catholic Care Social Services Hunter-Manning, Crebert St",Ingall St opp Bell Pl,other,other,101.1,126.4,101.1,0,1,22,123.1,0,modelled
nisc001:2304162,nisc001:2304176,"Catholic Care Social Services Hunter-Manning, Crebert St",Crebert St before Fawcett St,other,other,134.8,168.6,134.8,0,1,22,156.8,0,modelled
nisc001:2304162,nisc001:2304254,"Catholic Care Social Services Hunter-Manning, Crebert St",Ingall St opp Mayfield East Public School,other,other,89.5,111.8,89.5,0,1,22,111.5,0,modelled
nisc001:2304162,nisc001:2304257,"Catholic Care Social Services Hunter-Manning, Crebert St","Mayfield East Public School, Ingall St",other,other,93.2,116.6,93.2,0,1,22,115.2,0,modelled
nisc001:2304162,regionbuses:2304257,"Catholic Care Social Services Hunter-Manning, Crebert St","Mayfield East Public School, Ingall St",other,other,93.2,116.6,93.2,0,1,22,115.2,0,modelled
nisc001:2304163,nisc001:2304174,Ingall St opp Hann St,Ingall St at Hann St,other,other,36.2,45.3,36.2,0,0,0,36.2,0,modelled
nisc001:2304164,nisc001:2304173,George St after Holt St,George St at Holt St,other,other,34.8,43.5,34.8,0,0,0,34.8,0,modelled
nisc001:2304165,nisc001:2304172,George St opp Smith St,George St at Smith St,other,other,19.2,24.0,19.2,0,0,0,19.2,0,modelled
nisc001:2304175,nisc001:2304254,Ingall St opp Bell Pl,Ingall St opp Mayfield East Public School,other,other,137.1,171.4,137.1,0,1,22,159.1,0,modelled
nisc001:2304175,nisc001:2304257,Ingall St opp Bell Pl,"Mayfield East Public School, Ingall St",other,other,117.3,146.6,117.3,0,1,22,139.3,0,modelled
nisc001:2304175,nisc001:2304263,Ingall St opp Bell Pl,"Mayfield East Public School, Crebert St",other,other,143.0,178.8,143.0,0,1,22,165.0,0,modelled
nisc001:2304175,nisc001:2304265,Ingall St opp Bell Pl,Crebert St opp Mayfield East Public School,other,other,133.5,166.9,133.5,0,1,22,155.5,0,modelled
nisc001:2304175,regionbuses:2304257,Ingall St opp Bell Pl,"Mayfield East Public School, Ingall St",other,other,117.3,146.6,117.3,0,1,22,139.3,0,modelled
nisc001:2304191,nisc001:2304195,Macquarie Rd at Fitzroy St,Macquarie Rd opp Fitzroy St,other,other,20.6,25.8,20.6,0,0,0,20.6,0,modelled
nisc001:2304191,sydneytrains:2304311,Macquarie Rd at Fitzroy St,Waratah Station Platform 1,other,heavy_rail,311.9,389.9,311.9,0,1,22,333.9,0,modelled
nisc001:2304191,sydneytrains:2304312,Macquarie Rd at Fitzroy St,Waratah Station Platform 2,other,heavy_rail,321.5,401.9,321.5,0,1,22,343.5,0,modelled
nisc001:2304192,nisc001:2304194,Baker St opp Diggers Newcastle City,"Diggers Newcastle City, Baker St",other,other,22.8,28.6,22.8,0,0,0,22.8,0,modelled
nisc001:2304193,nisc001:2304233,Waratah St at Hanbury St,Maitland Rd before Hanbury St,other,other,115.1,143.8,115.1,0,1,22,137.1,0,modelled
nisc001:2304195,sydneytrains:2304311,Macquarie Rd opp Fitzroy St,Waratah Station Platform 1,other,heavy_rail,293.6,367.0,293.6,0,1,22,315.6,0,modelled
nisc001:2304195,sydneytrains:2304312,Macquarie Rd opp Fitzroy St,Waratah Station Platform 2,other,heavy_rail,303.4,379.2,303.4,0,1,22,325.4,0,modelled
nisc001:2304200,nisc001:2304201,Wilson St at Waratah St,"Christ the King Church, Wilson St",other,other,63.5,79.4,63.5,0,1,22,85.5,0,modelled
nisc001:2304201,nisc001:230460,"Christ the King Church, Wilson St",Maitland Rd opp Gamack St,other,other,123.2,154.0,123.2,0,1,22,145.2,0,modelled
nisc001:2304201,nisc001:230476,"Christ the King Church, Wilson St",Maitland Rd at Gamack St,other,other,121.6,152.0,121.6,0,1,22,143.6,0,modelled
nisc001:2304202,nisc001:2304203,Fitzroy St opp Gavey St,Fitzroy St opp Gavey St,other,other,56.9,71.2,56.9,0,0,0,56.9,0,modelled
nisc001:2304208,nisc001:2304221,Watson St at Braye St,Watson St before Braye St,other,other,22.0,27.5,22.0,0,0,0,22.0,0,modelled
nisc001:2304208,sydneytrains:2304311,Watson St at Braye St,Waratah Station Platform 1,other,heavy_rail,246.5,308.1,246.5,0,1,22,268.5,0,modelled
nisc001:2304208,sydneytrains:2304312,Watson St at Braye St,Waratah Station Platform 2,other,heavy_rail,250.7,313.4,250.7,0,1,22,272.7,0,modelled
nisc001:2304209,nisc001:2304220,Scholey St after Rawson St,Scholey St at Rawson St,other,other,28.0,35.0,28.0,0,0,0,28.0,0,modelled
nisc001:2304210,nisc001:2304219,Scholey St at Hart St,Scholey St opp Hart St,other,other,19.0,23.7,19.0,0,0,0,19.0,0,modelled
nisc001:2304211,nisc001:2304218,Scholey St at Nelson St,Scholey St opp Nelson St,other,other,23.3,29.1,23.3,0,0,0,23.3,0,modelled
nisc001:2304212,nisc001:2304217,Nelson St at Murray Sq,Nelson St opp Murray Sq,other,other,21.2,26.6,21.2,0,0,0,21.2,0,modelled
nisc001:2304212,nisc001:2304258,Nelson St at Murray Sq,Nevill St opp Nelson St,other,other,122.0,152.5,122.0,0,1,22,144.0,0,modelled
nisc001:2304212,nisc001:2304259,Nelson St at Murray Sq,Nevill St opp Nile St,other,other,108.2,135.2,108.2,0,1,22,130.2,0,modelled
nisc001:2304213,nisc001:2304216,Silsoe St opp Ackeron St,Silsoe St at Ackeron St,other,other,18.5,23.1,18.5,0,0,0,18.5,0,modelled
nisc001:2304214,nisc001:230434,Silsoe St at Maitland Rd,Maitland Rd at Carrington St,other,other,49.9,62.3,49.9,0,0,0,49.9,0,modelled
nisc001:2304214,nisc001:230437,Silsoe St at Maitland Rd,Maitland Rd at Silsoe St,other,other,30.8,38.5,30.8,0,0,0,30.8,0,modelled
nisc001:2304214,nisc001:2304215,Silsoe St at Maitland Rd,Silsoe St after Maitland Rd,other,other,22.7,28.4,22.7,0,0,0,22.7,0,modelled
nisc001:2304215,nisc001:230434,Silsoe St after Maitland Rd,Maitland Rd at Carrington St,other,other,72.5,90.7,72.5,0,1,22,94.5,0,modelled
nisc001:2304215,nisc001:230437,Silsoe St after Maitland Rd,Maitland Rd at Silsoe St,other,other,53.4,66.7,53.4,0,0,0,53.4,0,modelled
nisc001:2304217,nisc001:2304258,Nelson St opp Murray Sq,Nevill St opp Nelson St,other,other,133.6,167.0,133.6,0,1,22,155.6,0,modelled
nisc001:2304217,nisc001:2304259,Nelson St opp Murray Sq,Nevill St opp Nile St,other,other,126.1,157.6,126.1,0,1,22,148.1,0,modelled
nisc001:2304221,sydneytrains:2304311,Watson St before Braye St,Waratah Station Platform 1,other,heavy_rail,239.5,299.4,239.5,0,1,22,261.5,0,modelled
nisc001:2304221,sydneytrains:2304312,Watson St before Braye St,Waratah Station Platform 2,other,heavy_rail,242.8,303.5,242.8,0,1,22,264.8,0,modelled
nisc001:2304223,nisc001:230449,Hanbury St opp St Johns Presbyterian Church,"St Johns Presbyterian Church, Hanbury St",other,other,17.9,22.4,17.9,0,0,0,17.9,0,modelled
nisc001:2304223,sydneytrains:2304311,Hanbury St opp St Johns Presbyterian Church,Waratah Station Platform 1,other,heavy_rail,307.8,384.7,307.8,0,1,22,329.8,0,modelled
nisc001:2304223,sydneytrains:2304312,Hanbury St opp St Johns Presbyterian Church,Waratah Station Platform 2,other,heavy_rail,319.2,399.0,319.2,0,1,22,341.2,0,modelled
nisc001:2304230,nisc001:2304232,Maud St opp Vickers St,Maud St at Vickers St,other,other,29.1,36.3,29.1,0,0,0,29.1,0,modelled
nisc001:2304233,nisc001:2304264,Maitland Rd before Hanbury St,Hanbury St opp Mayfield Library,other,other,77.1,96.4,77.1,0,1,22,99.1,0,modelled
nisc001:2304253,nisc001:2304256,Nile St at Villiers St,Nile St at Villiers St,other,other,30.1,37.6,30.1,0,0,0,30.1,0,modelled
nisc001:2304254,nisc001:2304257,Ingall St opp Mayfield East Public School,"Mayfield East Public School, Ingall St",other,other,28.4,35.5,28.4,0,0,0,28.4,0,modelled
nisc001:2304254,nisc001:2304263,Ingall St opp Mayfield East Public School,"Mayfield East Public School, Crebert St",other,other,138.0,172.5,138.0,0,1,22,160.0,0,modelled
nisc001:2304254,nisc001:2304265,Ingall St opp Mayfield East Public School,Crebert St opp Mayfield East Public School,other,other,146.6,183.2,146.6,0,1,22,168.6,0,modelled
nisc001:2304254,regionbuses:2304257,Ingall St opp Mayfield East Public School,"Mayfield East Public School, Ingall St",other,other,28.4,35.5,28.4,0,0,0,28.4,0,modelled
nisc001:2304255,nisc001:230429,Vine St opp Wye St,Vine St at Wye St,other,other,64.3,80.4,64.3,0,1,22,86.3,0,modelled
nisc001:2304256,nisc001:230439,Nile St at Villiers St,Maitland Rd opp Church St,other,other,143.9,179.9,143.9,0,1,22,165.9,0,modelled
nisc001:2304257,nisc001:2304263,"Mayfield East Public School, Ingall St","Mayfield East Public School, Crebert St",other,other,112.1,140.1,112.1,0,1,22,134.1,0,modelled
nisc001:2304257,nisc001:2304265,"Mayfield East Public School, Ingall St",Crebert St opp Mayfield East Public School,other,other,119.3,149.2,119.3,0,1,22,141.3,0,modelled
nisc001:2304257,regionbuses:2304257,"Mayfield East Public School, Ingall St","Mayfield East Public School, Ingall St",other,other,0.0,0.0,0.0,0,0,0,0.0,0,modelled
nisc001:2304258,nisc001:2304259,Nevill St opp Nelson St,Nevill St opp Nile St,other,other,52.8,66.0,52.8,0,0,0,52.8,0,modelled
nisc001:2304261,nisc001:230461,Frith St at Maitland Rd,Maitland Rd at Frith St,other,other,35.3,44.2,35.3,0,0,0,35.3,0,modelled
nisc001:2304261,nisc001:230475,Frith St at Maitland Rd,Maitland Rd at Tourle St,other,other,74.0,92.5,74.0,0,1,22,96.0,0,modelled
nisc001:2304263,nisc001:2304265,"Mayfield East Public School, Crebert St",Crebert St opp Mayfield East Public School,other,other,18.5,23.1,18.5,0,0,0,18.5,0,modelled
nisc001:2304263,regionbuses:2304257,"Mayfield East Public School, Crebert St","Mayfield East Public School, Ingall St",other,other,112.1,140.1,112.1,0,1,22,134.1,0,modelled
nisc001:2304264,nisc001:230469,Hanbury St opp Mayfield Library,Barton St at Maitland Rd,other,other,122.3,152.9,122.3,0,1,22,144.3,0,modelled
