stop_id,stop_name,stop_lat,stop_lon,modes_served,n_routes,location_type,parent_station,platform_geom,shelter,seating,real_time_info,step_free,platform_height_mm,interchange_group_id,attribute_source
nisc001:2290104,Kahibah Rd at Newcastle Cres,-32.959042,151.710709,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290109,Dudley Rd at James St,-32.969101,151.695326,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290110,Dudley Rd after Tiral St,-32.97037,151.695874,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290111,Dudley Rd opp Tiral St,-32.970485,151.695691,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290112,Dudley Rd opp James St,-32.968781,151.694903,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290117,Pacific Hwy after Sherburn Pl,-32.957994,151.699244,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290119,Kirkdale Dr opp Highland Cl,-32.954234,151.689885,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290120,Kirkdale Dr opp Chelston Cl,-32.954247,151.687692,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290121,Kirkdale Dr after Chelston Cl,-32.954049,151.687748,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290122,Kirkdale Dr at Highland Cl,-32.953965,151.690039,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290126,Charlestown Rd at Robert St,-32.959487,151.692835,other,10,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290127,"Hilltop Plaza, Charlestown Rd",-32.960928,151.6952,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290128,Charlestown Rd after Buller St,-32.959932,151.693096,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290134,Griffiths St opp Chapman St,-32.962303,151.691264,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290135,Griffiths St before Charlestown Rd,-32.960189,151.691777,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290136,Charlestown Rd at Willis St,-32.958533,151.690389,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290137,Charlestown Rd after Kendall St,-32.957429,151.687085,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290138,Charlestown Rd opp Kirkdale Dr,-32.954542,151.685676,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290139,Kahibah Rd after Frith St,-32.963391,151.709137,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290140,Moody St at Higham St,-32.956124,151.676602,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290141,Moody St opp Robina Dr,-32.954711,151.676891,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290142,Robina Dr opp Avon Cl,-32.956203,151.678131,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290143,Chadwick St at Moody St,-32.95731,151.676242,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290144,Chadwick St at Hillsborough Rd,-32.958015,151.67468,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290145,Chadwick St at Moody St,-32.957227,151.676051,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290146,Hillsborough Rd after Waratah Ave,-32.957523,151.682722,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290147,Hillsborough Rd opp Fairview Ave,-32.956952,151.685009,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290148,Hillsborough Rd before Waratah Ave,-32.957713,151.682762,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290149,Waratah Ave after Hillsborough Rd,-32.95831,151.682047,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290150,Waratah Ave at Brett St,-32.96182,151.681321,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290151,E K Ave after Redbud Cl,-32.963082,151.680393,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290152,E K Ave opp Armstrong Rd,-32.964941,151.681403,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290153,65 E K Ave,-32.967449,151.683142,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290154,E K Ave before Targo St,-32.97021,151.684085,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290155,Warners Bay Rd after E K Ave,-32.970587,151.687386,other,11,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290158,Seacourt Ave at Banksia Ave,-32.982692,151.717803,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290159,Seacourt Ave opp Ashby St,-32.981489,151.71751,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290160,Gari St after Warners Bay Rd,-32.969324,151.688895,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290161,Patricia Ave after Anjon St,-32.968451,151.690927,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290162,Patricia Ave after Lincoln St,-32.968262,151.691818,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290163,Patricia Ave opp Anjon St,-32.968557,151.689866,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290164,Gari St at Warners Bay Rd,-32.969549,151.689006,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290165,Warners Bay Rd after Cadaga Rd,-32.970469,151.688094,other,10,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290166,E K Ave opp Targo St,-32.970344,151.683934,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290167,E K Ave opp Trent St,-32.968172,151.683249,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290168,E K Ave after Armstrong Rd,-32.965048,151.681273,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290169,E K Ave opp Redbud Cl,-32.962787,151.680654,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290170,Waratah Ave opp Brett St,-32.96116,151.681213,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290171,Waratah Ave before Hillsborough Rd,-32.958317,151.681854,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290174,Burton Rd after Warners Bay Rd,-32.984888,151.659842,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290175,Burton Rd before Casson Ave,-32.987939,151.659207,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290176,Burton Rd opp Glad Gunson Dr,-32.990495,151.658698,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290177,Burton Rd after Glad Gunson Dr,-32.990538,151.658494,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290178,Burton Rd opp Casson Ave,-32.987829,151.659048,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290179,Burton Rd opp Lamington Dr,-32.985561,151.6595,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290180,167 Warners Bay Rd,-32.984093,151.66224,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290181,Warners Bay Rd after Old Warners Bay Rd,-32.983255,151.665624,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290182,Warners Bay Rd before Cowmeadow Rd,-32.980489,151.66929,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290183,"Mullington Park, Dunkley Pde",-32.978928,151.669253,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290184,Warners Bay Rd after Bayview St,-32.976504,151.672007,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290185,364 Warners Bay Rd,-32.974576,151.676168,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290186,Warners Bay Rd at Conifer Cl,-32.974591,151.679558,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290187,Cadaga Rd at Carbeen St,-32.973452,151.686209,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290188,Cadaga Rd opp Coral Cres,-32.97523,151.684621,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290189,Cadaga Rd opp Sylvia Grozdanovski Memorial Park,-32.977667,151.683868,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290190,"Sylvia Grozdanovski Memorial Park, Oxford St",-32.977987,151.683456,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290192,Cadaga Rd at Coral Cres,-32.975004,151.684581,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290193,Cadaga Rd opp Carbeen St,-32.973271,151.686105,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290194,Cadaga Rd before Warners Bay Rd,-32.970878,151.688463,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290195,"Lakeside School, Coral Cres",-32.975082,151.682547,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290196,Oxford St at Paper St,-32.978346,151.685859,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290197,Oxford St after Goundry St,-32.978169,151.689607,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290198,Oxford St at O'Brien St,-32.978439,151.691272,other,13,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290199,Oxford St opp O'Brien St,-32.978553,151.690939,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290204,408 Warners Bay Rd,-32.974057,151.68115,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290206,Warners Bay Rd opp Newcastle City Bypass,-32.975265,151.677563,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290207,Warners Bay Rd opp Bayview St,-32.976728,151.671865,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290208,Dunkley Pde at Tennent Rd,-32.978488,151.669463,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290209,Warners Bay Rd after Wilsons Rd,-32.980904,151.66933,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290210,Wilsons Rd opp Tango St,-32.982822,151.669868,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290211,Wilsons Rd at Tango St,-32.982801,151.66958,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290213,"Lake Macquarie Fair, Wilsons Rd",-32.985965,151.671972,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290214,Willow Rd at Kestrel Ave,-32.983099,151.680705,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290215,Kestrel Ave at Auklet Rd,-32.981951,151.679566,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290216,Auklet Rd after Mynah Cl,-32.980844,151.677303,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290217,29 Auklet Rd,-32.979324,151.67601,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290218,Auklet Rd at Curlew Cl,-32.975224,151.674616,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290219,109 Auklet Rd,-32.975988,151.676969,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290220,Auklet Rd at Kestrel Ave,-32.977809,151.676824,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290221,Kestrel Ave after Fulmar Cl,-32.979203,151.677328,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290222,Willow Rd opp Redwood Cres,-32.981874,151.682585,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290223,Hickory Rd at Coral Cres,-32.979545,151.682352,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290225,Oxford St at Goundry St,-32.978283,151.689263,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290226,Oxford St at Plane St,-32.978528,151.685995,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290227,Oxford St opp Cadaga Rd,-32.978247,151.684148,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290228,Hickory Rd at Cassia Cres,-32.979971,151.682539,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290229,Willow Rd at Redwood Cres,-32.98225,151.682323,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290230,Willow Rd opp Kestrel Ave,-32.98326,151.680596,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290231,Wilsons Rd opp Lake Macquarie Fair,-32.986175,151.672183,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290232,Violet Town Rd opp Sanctuary Gr,-32.991108,151.67045,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290233,Violet Town Rd opp Albert St,-32.995981,151.669885,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290234,Violet Town Rd after Charles St,-32.996304,151.669677,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290239,Albert St at Violet Town Rd,-32.995642,151.669376,other,4,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290240,Violet Town Rd at Sanctuary Gr,-32.990899,151.670304,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290241,Wilsons Rd opp Lake Macquarie Fair,-32.984834,151.670801,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290242,Algona Rd opp Chesterfield Lane,-32.972359,151.694636,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290243,Tirriki St at Algona Rd,-32.973355,151.695039,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290244,Tirriki St opp Bukka St,-32.974786,151.698196,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290245,Bati St opp Pillapai St,-32.97681,151.698541,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290246,Buwa St opp Bati St,-32.975931,151.696371,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290247,Buwa St before Bati St,-32.975687,151.696374,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290248,Bati St at Tirriki St,-32.976569,151.698801,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290249,Tirriki St at Bukka St,-32.974655,151.697759,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290250,Tirriki St at Algona Rd,-32.973527,151.695079,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290251,Algona Rd at Buwa St,-32.976242,151.694215,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290252,Kulai St at Repton St,-32.979795,151.69672,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290253,Hazelton Gr at Alvestor Cl,-32.979918,151.695574,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290255,Oxford St at Felton St,-32.978633,151.692575,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290260,Pacific Hwy opp Mick Middleton Fields,-32.988352,151.691351,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290261,Bulls Garden Rd at Justine Ave,-32.985203,151.700708,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290262,55 Bulls Garden Rd,-32.982634,151.70432,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290263,39 Bulls Garden Rd,-32.980797,151.70547,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290264,Lonus Ave after Dudley Rd,-32.977408,151.708366,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290265,Lonus Ave at Tumpoa St,-32.975116,151.710828,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290266,"Whitebridge High School, Lonus Ave",-32.972083,151.714061,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290267,Kaleen St at Chester Cl,-32.96949,151.709294,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290268,Kaleen St opp Chester Cl,-32.96931,151.709372,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290269,Lonus Ave opp Tumpoa St,-32.974762,151.711476,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290270,36 Bulls Garden Rd,-32.980782,151.705749,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290271,66 Bulls Garden Rd,-32.982772,151.704553,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290272,Bulls Garden Rd opp Justine Ave,-32.985703,151.700229,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290277,"Bangalay Reserve, Croudace Rd",-32.997122,151.673668,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290278,Croudace Rd before Violet Town Rd,-32.997102,151.670939,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290279,Croudace Rd after Violet Town Rd,-32.996944,151.670524,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290280,Croudace Rd opp Bangalay Reserve,-32.996933,151.673724,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290285,"Wiripaang Public School, Pacific Hwy",-32.98391,151.691759,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290287,Oxford St at Pacific Hwy,-32.978776,151.692466,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290288,Algona Rd at Felton St,-32.97536,151.693554,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290289,Algona Rd at Chesterfield Lane,-32.97267,151.694171,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290293,"Amaroo Lodge Nursing Home, Dudley Rd",-32.971507,151.699389,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290296,"Charlestown East Public School, Bula St",-32.970858,151.705562,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290297,Dudley Rd opp Whitebridge Cemetery,-32.976247,151.705066,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290299,Dudley Rd opp Amaroo Lodge Nursing Home,-32.971616,151.69866,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290301,"Dudley Road Shops, Dudley Rd",-32.978165,151.70828,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290302,Dudley Rd after Station St,-32.979917,151.710191,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290303,Burwood Rd after Dudley Rd,-32.981079,151.711801,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290304,Burwood Rd before Hudson St,-32.980853,151.713538,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290305,Burwood Rd at Cindi Cl,-32.981155,151.716627,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290306,Burwood Rd after Finlay Cl,-32.97787,151.718151,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290307,Burwood Rd opp Burwood Colliery Bowling Club,-32.974417,151.717419,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290308,Burwood Rd at Glenrock CL,-32.966669,151.720945,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290309,Burwood Rd opp Glenrock Cl,-32.966394,151.721387,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290310,"Burwood Colliery Bowling Club, Burwood Rd",-32.973953,151.717886,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290312,Burwood Rd opp Cindi Cl,-32.981344,151.716581,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290313,Burwood Rd opp Hudson St,-32.981041,151.713407,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290316,Dudley Rd at Yaringa Pl,-32.983759,151.71279,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290317,Ocean St before John St,-32.986845,151.713405,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290318,Ocean St opp Redhead Rd,-32.988307,151.715699,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290319,Ocean St at Durfold St,-32.988828,151.71811,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290320,Ocean St opp Frank Watkins Memorial Park,-32.989583,151.719597,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290321,Ocean St before Bombala St,-32.989652,151.722764,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290322,Ocean St at Albury St,-32.990329,151.724596,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290324,Ocean St opp Albury St,-32.990454,151.724455,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290325,Ocean St opp Bombala St,-32.989844,151.723029,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290326,"Frank Watkins Memorial Park, Ocean St",-32.98969,151.719446,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290327,Ocean St opp Durfold St,-32.988917,151.717948,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290328,Ocean St at Redhead Rd,-32.988479,151.715686,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290329,Rose St at Elizabeth St,-32.9864,151.716187,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290330,Elizabeth St at Foxdale Ave,-32.984107,151.71683,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290331,Seacourt Ave opp Banksia Ave,-32.982609,151.717611,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290332,Dudley Rd before Station St,-32.980041,151.709976,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290333,"Dudley Road Shops, Dudley Rd",-32.978901,151.708794,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290334,53 Red Head Rd,-32.992471,151.713143,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290335,Wakal St at Keal St,-32.972496,151.701707,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290336,Red Head Rd opp Redhead Gardens,-33.006127,151.716254,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290337,Cowlishaw St at Allard St,-33.01068,151.717869,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290340,Collier St at Shortland St,-33.009345,151.716101,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290341,Allard St opp Cowlishaw St,-33.01063,151.718298,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290342,Allard St opp Burns St,-33.012161,151.717173,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290343,Hanly St at Murrays Lane,-33.010755,151.72078,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290344,Jesmond St after Collier St,-33.01098,151.723346,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290345,Cowlishaw St at Bennett St,-33.011382,151.722098,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290346,Allard St at Beach Rd,-33.012348,151.716935,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290347,Cowlishaw St at Allard St,-33.010831,151.717663,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290348,"Redhead Bowling Club, Cowlishaw St",-33.010227,151.713824,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290349,Cowlishaw St opp Cowlishaw Street Shops,-33.009786,151.71072,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290351,Collier St opp Hutchinson St,-33.008756,151.712384,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290352,Collier St at Hutchinson St,-33.009044,151.713183,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290353,Collier St opp Geraldton Dr,-33.008727,151.711271,other,9,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290354,"Cowlishaw Street Shops, Cowlishaw St",-33.009664,151.711172,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290355,Cowlishaw St opp Redhead Bowling Club,-33.010205,151.714632,other,8,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290357,Kallaroo Rd opp Seasands Dr,-33.013176,151.705458,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290358,31 Kalaroo Rd,-33.015623,151.701289,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290359,81 Kalaroo Rd,-33.018339,151.696303,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290360,Kalaroo Rd opp 81,-33.01805,151.696265,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290361,Kalaroo Rd opp 31,-33.01482,151.70219,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290362,Kallaroo Rd after Seasands Dr,-33.012889,151.705579,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290363,Brown St at Barnes Lane,-33.012399,151.707856,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290364,Brown Rd at Woods St,-33.012747,151.710174,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290365,Brown St at Hutchinson St,-33.013027,151.711915,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290366,"Redhead Public School, Hutchinson St",-33.011426,151.712345,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290367,Beach Rd at Hutchinson St,-33.012061,151.7127,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290368,Beach Rd before Steel St,-33.012254,151.713971,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290369,Beach Rd after Steel St,-33.012445,151.714139,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290370,Beach Rd at Hutchinson St,-33.012213,151.712612,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290371,Brown St at Hutchinson St,-33.01315,151.711635,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290372,Brown Rd at Woods St,-33.01289,151.710022,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290373,Brown St at Barnes Lane,-33.01256,151.707757,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290375,"Redhead Gardens, Red Head Rd",-33.005962,151.716085,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290378,Red Head Rd opp 53,-32.992817,151.713097,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290379,Ocean St opp John St,-32.986631,151.713187,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290380,Dudley Rd at Yaringa Pl,-32.983874,151.712617,other,6,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290381,Burwood Rd opp Norley St,-32.981208,151.712088,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290382,Violet Town Rd opp 101,-33.00681,151.667892,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290383,Violet Town Rd before Burton Rd,-33.001775,151.665945,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290385,Violet Town Rd at John St,-32.997815,151.669312,other,7,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290386,Violet Town Rd opp Regent St,-32.998266,151.669337,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290388,Violet Town Rd opp Burton Rd,-33.001529,151.666591,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290389,101 Violet Town Rd,-33.006566,151.667832,other,5,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290390,Elizabeth St opp Foxdale Ave,-32.984324,151.716859,other,3,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290391,Tennent Rd at Warners Bay Rd,-32.979038,151.670321,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290392,Tennent Rd after Melody Lane,-32.980216,151.672508,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290393,Tennent Rd opp Melody Lane,-32.980367,151.672302,other,1,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290394,Tennent Rd opp Melroy Dr,-32.981799,151.674625,other,2,,,,-1,-1,-1,-1,0,,assumed
nisc001:2290395,Tennent Rd after Melroy Dr,-32.981677,151.674177,other,1,,,,-1,-1,-1,-1,0,,assumed
