SA1_CODE_2021,zone_tier,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
10602161701,core,3,9,7,13,16,28,5,3,10,0,3,8,26,26,47,15,11,24,0,6,9,3,5,8,24,14,38,0,0,0,0,4,4,0,0,5,0,7,7,0,0,0,0,12,18,9,6,14,0,0,0,0,5,5,0,0,3,0,0,0,9,13,23,6,28,33,0,0,0,0,0,3,0,0,0,0,0,3,8,12,21,64,88,154
10602161702,core,3,0,3,8,14,23,0,0,0,0,0,0,8,12,22,13,9,15,0,0,5,0,5,9,16,9,24,0,0,0,0,0,0,0,0,4,0,5,8,0,0,0,6,4,10,0,0,0,0,5,5,0,0,4,0,4,4,0,0,0,3,7,12,7,15,18,0,0,0,3,0,3,0,0,0,3,0,0,13,6,23,46,50,95
10602161703,core,10,16,24,32,25,55,14,14,28,4,10,8,49,47,93,27,18,44,0,12,15,4,0,4,34,30,64,0,0,4,0,0,0,3,5,7,4,8,13,0,0,0,12,11,24,4,4,12,0,3,3,0,0,0,8,9,15,0,0,0,12,21,31,21,34,52,0,0,0,0,4,4,0,0,0,0,5,5,15,14,25,121,145,263
10602161704,core,3,8,13,12,11,28,0,4,3,8,7,6,19,20,40,9,9,18,3,5,10,0,0,5,17,15,30,0,0,0,0,0,0,6,5,4,0,0,7,0,0,0,7,6,17,6,3,5,0,3,5,0,4,4,0,3,6,0,0,0,8,11,14,14,19,34,0,0,0,0,0,5,0,0,0,0,0,5,10,7,15,67,71,137
10602161705,core,6,4,10,10,13,21,5,0,5,4,3,6,14,18,31,12,11,19,5,4,3,3,6,8,14,11,27,0,0,0,0,0,0,0,4,6,0,6,6,0,0,0,3,10,17,0,3,7,0,0,0,0,0,0,0,3,0,0,0,0,0,11,15,6,18,25,0,0,0,4,0,5,0,0,0,4,0,5,5,4,14,53,57,105
10602161706,core,10,12,16,14,12,29,0,0,3,4,9,8,24,25,44,13,4,19,3,0,3,4,4,4,18,9,34,3,6,9,0,4,6,3,0,8,4,4,9,0,0,0,12,15,26,4,3,6,0,0,4,0,0,0,0,6,8,0,0,0,7,10,21,21,24,47,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,78,73,152
10602161707,core,6,4,13,26,14,39,3,0,4,0,0,0,28,15,45,6,16,19,3,0,3,0,0,4,14,11,29,0,0,0,0,0,0,0,0,6,3,6,10,0,0,0,5,9,17,0,5,8,0,0,0,0,0,0,4,0,8,0,0,0,10,8,20,16,15,32,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,72,66,131
10602161708,core,4,4,5,10,7,21,4,0,4,8,7,14,19,16,34,5,0,7,0,3,3,0,0,0,10,4,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,10,4,19,47,43,87
10602161709,core,3,5,8,13,10,25,0,0,4,0,0,0,9,12,27,14,11,29,0,0,0,0,0,6,10,18,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,28,25,53,62,66,128
10602161710,core,0,3,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,13,7,25
10602161711,core,5,6,5,10,6,13,0,0,3,4,0,4,10,8,14,10,8,21,4,0,3,0,0,0,8,15,24,0,0,3,0,0,0,0,3,3,0,0,8,0,0,0,7,10,15,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,10,6,15,21,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,39,42,86
10602161712,core,5,0,7,14,13,31,0,0,0,0,0,0,18,19,33,8,6,16,0,0,0,5,0,5,12,6,21,0,0,0,0,0,0,3,0,5,0,3,3,0,0,0,8,3,11,3,0,4,0,0,3,0,0,3,0,7,8,0,0,0,4,10,16,16,11,23,0,0,0,3,3,5,0,0,0,3,3,9,12,11,27,67,53,122
10602161713,core,14,16,23,18,26,43,15,9,24,0,3,0,32,37,68,9,16,22,8,10,16,0,8,7,14,32,46,0,0,0,0,0,0,9,0,12,3,3,9,0,0,0,15,7,17,0,4,5,0,4,4,0,0,0,0,9,5,0,0,0,4,12,15,12,15,34,0,0,0,0,0,0,0,0,0,3,0,4,12,9,15,94,104,197
10602161714,core,3,4,11,14,10,20,5,3,11,3,7,7,24,16,41,8,8,12,0,0,0,0,4,6,10,11,19,0,0,0,4,0,4,0,0,3,0,7,8,0,0,0,6,10,20,4,0,5,0,4,3,0,0,3,7,6,13,0,0,0,12,14,21,15,24,41,0,0,0,0,3,3,0,0,0,0,3,4,4,7,10,63,65,127
10602161715,core,0,5,4,6,14,24,7,0,10,0,0,0,12,19,34,10,8,17,0,0,0,0,5,5,10,9,20,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,4,3,7,9,0,7,5,0,5,5,5,0,5,0,0,0,7,10,21,10,22,31,0,0,0,0,0,0,0,0,0,4,0,4,3,7,11,42,59,101
10602161716,core,7,8,7,8,8,17,4,5,10,3,0,6,18,17,31,8,15,25,3,5,8,0,6,3,17,18,34,0,0,0,4,0,4,0,0,4,0,0,8,0,0,0,4,8,10,4,5,11,3,7,11,0,0,0,0,0,5,0,0,0,13,13,29,17,22,35,0,0,0,0,0,0,0,0,0,3,0,3,3,3,14,59,70,125
10602161717,core,4,0,7,17,11,29,3,3,9,0,0,0,21,15,40,11,11,16,0,0,0,0,0,0,11,11,19,0,0,0,0,0,5,0,0,0,0,7,7,0,0,0,0,9,7,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,5,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,15,13,22,57,46,99
10602161718,core,4,5,9,16,26,39,0,3,7,0,3,3,15,30,44,8,6,13,0,3,10,3,3,9,15,10,30,0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,6,7,12,3,0,4,0,0,0,0,0,0,4,4,6,0,0,0,4,12,17,16,16,31,3,0,3,0,0,0,0,0,0,0,0,0,19,11,35,72,82,149
10602161719,core,7,5,9,19,15,32,8,11,18,10,10,14,37,35,69,8,18,25,9,13,26,7,5,16,28,37,61,0,0,0,0,0,0,5,0,6,3,3,10,0,0,0,10,4,15,0,3,3,0,0,3,0,3,5,5,6,13,0,0,0,11,13,23,18,20,42,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,99,90,192
10602161720,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10602161721,core,3,7,13,8,15,23,9,7,10,0,5,5,14,23,37,8,5,17,0,4,5,0,3,4,15,16,24,0,0,0,0,0,0,0,0,0,3,10,11,0,0,0,8,7,16,0,3,3,6,3,3,0,0,0,4,3,7,0,0,0,6,6,17,14,17,34,0,0,0,0,0,0,0,0,0,0,0,0,18,5,25,62,75,134
10602161722,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,13
10602161723,core,10,3,8,15,9,18,3,0,6,5,0,5,21,12,37,10,10,23,0,0,0,0,0,0,15,10,19,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,3,8,5,13,17,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,48,46,93
10602161801,core,3,11,22,10,15,22,5,10,10,0,0,5,16,22,34,7,8,16,0,0,3,0,0,0,5,12,18,0,0,0,0,0,3,4,0,4,0,3,7,0,0,0,3,7,10,0,5,3,3,3,8,0,3,4,0,0,0,0,0,0,5,10,13,14,19,31,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,49,66,119
10602161802,core,0,0,0,4,3,9,4,0,6,0,3,3,10,5,16,4,0,3,6,0,3,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,3,3,0,0,0,0,12,12,0,10,16,0,0,3,0,0,3,0,0,0,0,0,0,6,7,11,27,34,60
10602161803,core,0,3,5,21,6,22,12,4,14,0,8,5,27,21,48,9,4,17,8,6,16,10,6,11,20,16,42,0,0,0,0,0,0,3,0,3,3,0,7,0,0,0,5,5,13,0,4,5,0,0,0,0,0,0,0,5,7,0,0,0,3,11,20,9,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,70,65,131
10602161804,core,0,3,10,3,0,6,6,5,11,4,3,6,16,8,23,4,5,3,9,0,7,3,4,9,13,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6,0,0,0,0,0,0,5,0,5,0,0,0,3,5,6,4,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,33,29,66
10602161805,core,9,8,16,3,7,13,15,14,25,0,3,8,26,31,55,3,7,10,4,8,15,6,4,13,16,15,32,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,3,9,10,0,4,4,0,0,0,0,0,0,6,0,6,0,0,0,7,4,12,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,63,62,125
10602161806,core,7,5,8,11,14,29,13,5,16,0,0,0,33,24,52,14,5,24,0,7,6,6,0,6,22,16,36,4,3,9,0,0,0,5,0,6,0,3,4,0,0,0,9,9,20,7,11,21,3,0,5,0,0,0,0,4,3,0,0,0,12,18,33,23,28,51,0,0,0,0,3,6,0,0,0,0,9,7,10,3,15,91,79,167
10602161807,core,13,5,16,7,12,21,16,23,37,3,0,6,32,32,66,12,11,17,7,8,14,0,3,6,15,26,41,0,0,0,0,0,0,0,4,3,3,5,12,0,0,0,6,9,12,4,6,7,0,0,0,0,0,0,0,7,16,0,0,0,12,12,27,17,19,40,0,0,0,3,0,3,0,0,0,4,0,3,5,4,6,81,89,170
10602161808,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10602161809,core,4,8,15,16,9,22,0,0,0,0,0,0,16,10,26,6,3,9,4,4,9,0,0,0,11,5,15,0,0,0,0,0,0,0,3,3,3,10,8,0,0,0,5,17,21,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,3,8,3,23,29,0,4,4,3,0,6,0,0,0,3,3,8,15,13,26,55,61,115
10602161810,core,9,8,12,5,12,23,3,4,9,0,0,0,10,20,32,9,11,17,0,0,5,0,0,0,10,10,22,0,0,0,0,0,6,4,6,6,0,7,4,0,0,0,4,13,18,3,3,6,3,6,3,0,3,6,9,6,15,0,0,0,17,16,27,20,30,50,0,0,4,0,0,0,0,0,0,0,4,4,6,3,9,51,72,122
10602161811,core,0,3,6,11,17,25,6,4,5,0,0,0,13,16,35,3,6,9,7,8,9,0,0,0,11,12,21,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,6,7,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,4,9,7,11,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,39,45,80
10602161812,core,7,0,4,12,16,32,0,5,4,0,0,0,15,21,33,6,8,18,6,0,11,0,5,0,12,14,29,0,4,4,0,0,0,0,5,3,0,0,5,0,0,0,3,9,11,4,8,7,0,0,3,0,0,0,0,7,8,0,0,0,3,18,23,7,25,30,0,0,0,0,5,5,0,0,0,0,5,3,0,3,4,42,67,110
10602161813,core,3,0,7,10,9,17,5,6,14,0,0,0,16,12,27,3,8,14,8,3,12,0,0,3,8,15,28,0,0,5,0,0,0,0,4,10,0,0,0,0,0,0,6,8,16,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4,5,10,13,12,22,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,44,44,96
10602161814,core,0,3,5,0,0,0,0,4,6,0,0,0,6,3,7,0,0,0,0,5,10,0,0,7,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,0,0,0,0,5,0,0,0,0,0,0,0,9,13,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,35
10602161815,core,9,9,18,17,17,36,4,0,4,0,0,7,19,24,51,5,6,10,4,8,9,0,4,3,6,13,27,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,5,10,10,8,6,12,3,7,8,0,0,0,4,5,9,0,0,0,9,21,36,15,33,44,0,0,0,0,0,3,0,0,0,0,4,5,3,4,9,65,83,148
10602161816,core,9,9,19,14,7,24,4,6,10,0,0,3,17,20,34,9,11,20,0,5,7,0,0,6,13,20,34,3,0,0,0,0,0,3,0,6,0,4,4,0,0,0,3,10,14,0,7,5,3,0,3,0,0,0,0,0,3,0,0,0,3,7,10,8,16,22,0,0,0,0,3,3,0,0,0,0,3,3,0,0,5,52,64,112
10602161817,core,14,10,24,15,21,39,33,26,56,3,5,9,53,47,103,14,6,19,19,23,33,0,8,5,28,31,55,0,0,0,0,0,0,3,3,4,4,10,15,0,0,0,8,14,22,4,6,11,0,0,0,0,0,0,3,13,17,0,0,0,3,26,30,15,35,55,3,4,4,3,3,6,0,0,0,4,4,12,13,8,22,127,146,276
10602161818,core,13,16,30,7,16,23,15,29,46,7,10,8,28,51,81,7,7,16,7,7,18,5,6,3,20,18,38,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,5,9,0,7,3,0,5,7,0,0,0,5,11,18,0,0,0,8,21,25,16,27,38,0,0,0,0,0,0,0,0,0,6,3,4,19,11,27,102,125,226
10602161819,core,9,4,13,16,20,38,10,3,17,4,0,3,37,25,61,15,10,21,0,6,7,0,3,5,20,14,31,0,0,0,0,0,0,0,5,5,5,0,4,0,0,0,6,3,12,6,5,9,0,0,4,0,0,0,3,0,3,0,0,0,12,5,16,16,11,24,0,0,0,0,0,0,0,0,0,0,0,0,9,13,27,83,76,155
10602161820,core,3,0,4,10,9,16,0,6,9,3,3,8,16,17,34,3,4,11,7,9,21,4,3,11,14,25,38,0,0,0,0,0,0,6,0,3,3,0,7,0,0,0,10,3,11,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,15,20,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,50,58,105
10602161821,core,13,14,26,34,23,56,3,4,0,0,0,0,37,25,63,13,9,22,9,8,14,0,0,5,23,13,39,6,3,9,5,4,6,9,0,9,3,5,10,0,0,0,10,14,25,0,5,5,0,3,3,0,0,6,6,4,7,0,0,0,7,11,20,23,26,50,0,0,0,4,0,4,0,0,0,4,0,4,3,4,10,96,86,184
10602161822,core,4,10,10,18,25,44,3,0,4,0,0,0,25,26,52,15,9,25,0,5,6,0,0,0,14,22,30,0,0,0,0,0,0,3,0,3,3,8,10,0,0,0,9,8,14,0,3,3,0,0,0,0,0,0,4,0,3,0,0,0,4,6,12,12,16,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,58,71,131
10602161823,core,10,15,26,9,16,32,17,23,44,3,6,12,40,42,83,4,4,15,16,7,19,0,5,8,22,15,42,0,0,0,0,4,4,0,0,3,5,0,9,0,0,0,7,3,16,0,0,0,0,3,3,0,0,0,0,14,14,0,0,0,0,19,19,10,17,32,0,3,6,4,0,0,0,0,0,6,4,5,0,6,4,86,106,196
10602161824,core,8,5,11,9,3,15,0,5,5,0,0,0,9,6,18,3,4,4,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,3,5,8,0,0,3,0,4,3,0,6,7,0,0,0,8,12,25,14,14,25,0,0,0,0,0,0,0,0,0,0,0,0,14,13,20,46,39,89
10602161825,core,3,6,9,20,13,34,7,5,16,0,0,6,24,25,51,17,20,30,16,9,27,4,4,5,35,29,68,0,0,0,0,4,0,10,0,8,0,0,3,0,0,0,11,7,19,11,8,18,0,4,5,0,0,4,4,0,5,0,0,0,19,10,31,32,20,50,0,0,0,0,5,5,0,0,0,0,5,5,0,3,5,100,93,194
10602161826,core,3,0,9,0,8,5,6,7,8,0,0,3,6,14,20,0,3,5,10,3,15,0,3,4,13,15,28,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,40,36,72
10602161827,core,11,12,21,10,11,22,3,3,9,0,0,0,18,17,29,11,6,14,0,3,5,0,0,0,10,5,22,0,0,0,4,0,4,0,3,3,3,5,6,0,0,0,8,6,18,0,3,8,3,4,8,0,0,0,5,12,17,0,0,0,9,17,24,14,30,44,0,0,0,4,4,5,0,0,0,9,4,7,9,12,23,67,85,148
10602161828,core,6,5,6,11,12,16,8,10,19,0,3,4,21,19,38,4,3,11,11,18,22,3,7,9,23,29,47,0,0,0,0,0,0,7,5,10,0,0,3,0,0,0,10,8,13,6,7,12,3,0,3,0,0,0,0,0,3,0,0,0,6,6,20,15,18,33,0,0,0,4,3,3,0,0,0,3,3,5,0,4,3,61,72,133
10602161829,core,0,7,13,0,0,4,4,6,4,3,4,10,12,6,19,0,3,0,0,9,9,0,0,3,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,3,3,11,0,0,0,3,4,6,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,55
10602161830,core,12,6,12,10,4,18,0,0,4,0,0,0,17,4,19,4,0,7,0,0,3,0,0,0,5,9,15,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,4,4,8,0,4,6,0,0,0,0,0,0,0,3,3,0,0,0,5,14,15,10,9,25,0,0,0,4,0,4,0,0,0,4,0,4,12,10,15,49,41,92
10602161831,core,9,21,28,30,27,55,5,0,11,3,0,3,37,27,69,11,8,19,0,5,14,0,0,0,13,19,30,0,0,0,0,0,4,3,4,7,3,12,17,0,0,0,7,19,22,0,4,6,0,0,5,0,0,0,4,7,8,0,0,0,5,15,23,16,30,47,0,0,0,0,0,5,0,0,0,5,3,3,5,3,11,83,100,185
10602161832,core,11,12,28,4,9,12,25,31,57,9,0,8,35,38,70,3,8,9,18,20,30,4,0,4,21,28,45,0,0,0,0,3,3,0,0,3,3,7,12,0,0,0,7,11,17,8,4,9,4,0,4,0,0,0,3,11,14,0,0,0,6,17,22,11,25,38,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,89,108,194
10602161833,core,4,5,8,24,13,41,9,4,12,3,4,5,36,19,57,12,15,28,11,6,20,0,0,0,22,23,48,0,4,3,0,0,0,3,0,5,3,0,6,0,0,0,8,6,13,3,6,10,0,0,4,0,0,0,0,0,0,0,0,0,6,9,17,16,12,28,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,82,69,152
10602161834,core,0,3,10,18,17,37,3,4,5,0,0,0,23,19,48,19,19,37,5,4,8,0,4,4,20,20,46,3,4,6,0,0,0,0,0,0,0,10,7,0,0,0,8,10,19,0,0,0,0,3,9,0,0,0,5,3,6,0,0,0,4,9,13,10,19,30,0,0,0,0,4,0,0,0,0,0,4,4,8,3,11,74,72,147
10602161835,core,5,4,17,8,6,13,21,23,38,0,0,5,26,27,56,3,3,7,13,17,33,0,0,5,20,23,40,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,7,0,5,3,0,0,0,0,0,0,3,10,10,0,0,0,9,16,14,12,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,78,141
10602161836,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10602161837,core,10,14,29,17,5,25,23,14,33,5,3,6,43,26,65,3,9,15,5,5,12,0,0,0,14,18,28,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,4,10,0,0,9,0,3,3,0,0,3,4,3,9,0,0,0,10,10,18,12,14,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,82,73,153
10602161838,core,18,11,23,6,15,27,0,3,4,0,0,4,12,24,32,0,0,4,3,4,7,5,3,3,10,9,15,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,3,8,10,3,6,7,0,5,7,0,0,0,3,5,12,0,0,0,14,18,27,9,28,39,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,53,74,121
10602161839,core,4,4,7,7,12,16,0,0,0,0,4,6,10,10,20,7,12,19,0,0,0,0,6,4,9,15,24,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,4,0,3,3,0,0,0,0,0,0,0,6,4,0,0,0,0,6,9,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,41,42,78
10603111901,core,4,9,10,9,15,21,0,0,0,0,0,0,9,15,21,10,7,17,0,0,4,0,3,3,11,13,18,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,4,9,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,3,5,11,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,39,46,85
10603111902,core,9,8,13,21,19,43,0,0,0,0,4,4,21,19,38,14,7,26,3,0,3,4,6,11,21,15,37,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,4,4,6,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,7,3,9,8,19,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,67,58,119
10603111903,core,11,0,8,22,20,39,4,4,6,4,5,12,34,22,58,15,8,19,10,8,15,9,0,7,25,15,42,0,0,0,0,0,0,4,0,12,6,0,7,0,0,0,15,0,17,3,5,12,0,3,0,0,0,0,0,4,3,0,0,0,0,13,15,19,17,30,0,0,0,0,0,0,0,0,0,0,3,3,3,10,18,89,76,161
10603111904,core,0,3,9,6,12,20,4,0,4,3,0,0,11,14,26,16,9,23,3,0,3,0,6,9,21,17,34,0,0,4,0,0,0,3,4,8,0,4,0,0,0,0,3,5,11,4,3,8,0,5,4,0,0,0,0,5,7,0,0,0,6,15,20,11,21,31,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,45,59,103
10603111906,core,4,0,4,7,8,12,0,0,0,0,5,4,11,16,25,3,3,9,0,0,0,0,0,7,8,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,5,10,20,31,37,63
10603111907,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27,25,21,46
10603111908,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603111909,core,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,22,42,24,24,53
10603111910,core,0,0,0,9,3,9,0,0,3,0,0,0,5,6,15,3,5,5,0,6,6,0,0,0,3,12,12,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,8,0,12,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,9,7,13,3,0,3,0,0,0,0,0,0,3,0,5,30,33,62,46,65,107
