SA1_CODE_2021,zone_tier,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
10601110830,core,0,5,14,9,11,6,8,3,0,51,0,11,13,8,4,9,5,0,0,46,0,4,18,7,13,10,4,0,0,60,0,3,11,8,7,0,0,0,0,33,0,6,8,8,0,8,0,0,0,17,0,0,0,5,0,0,0,0,0,16,0,0,6,9,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,4,8,3,0,0,0,36,44,54,118,83,78,81,93,24,14,589
10601110831,core,0,3,0,4,0,0,6,0,0,18,0,0,4,4,3,0,0,0,0,17,0,0,6,6,3,9,0,0,0,22,0,0,0,0,5,4,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,3,3,0,5,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,4,6,19,32,25,21,37,28,12,0,176
10601110832,core,0,6,3,4,3,4,0,4,0,26,0,7,12,5,3,0,0,0,0,24,0,3,5,10,0,7,0,0,0,32,0,0,8,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,3,4,6,0,0,39,20,29,68,44,35,35,48,20,4,297
10601110833,core,0,3,5,0,0,0,4,0,0,22,0,7,3,0,0,7,4,0,0,25,0,0,12,0,0,5,0,0,0,22,0,5,7,6,3,0,0,0,0,23,0,0,6,0,0,3,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,4,7,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,5,4,4,0,0,0,15,19,25,43,37,35,49,65,20,9,292
10601110834,core,0,0,7,5,0,7,3,3,0,27,4,0,8,3,7,7,4,0,0,37,0,10,8,0,5,8,3,0,0,43,0,0,6,6,4,4,0,0,0,19,0,0,6,4,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,0,4,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,6,9,0,27,18,22,60,43,42,64,51,32,15,343
10601110835,core,0,0,0,3,4,0,0,0,0,14,0,0,3,0,6,0,0,0,0,16,0,4,3,0,0,3,0,0,0,21,0,0,8,0,6,0,0,0,0,13,0,0,3,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,13,11,35,18,36,24,20,15,3,175
10601110836,core,3,4,4,5,4,0,3,3,0,26,0,6,8,6,6,6,0,3,0,35,0,9,10,9,9,4,3,0,0,52,0,0,4,12,7,4,0,0,0,26,0,0,8,8,4,0,0,0,0,26,0,0,3,9,3,4,0,0,0,18,0,0,8,6,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,3,11,0,0,22,25,34,66,73,71,74,49,38,5,438
10601110837,core,0,6,6,13,0,6,6,3,0,36,0,9,9,4,10,6,0,6,0,42,0,0,14,10,4,10,4,7,0,44,0,3,12,0,6,3,0,0,0,21,0,0,3,6,0,7,0,0,0,18,0,0,0,0,0,4,0,0,0,10,0,0,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,5,10,4,10,12,8,16,3,70,42,48,95,55,74,102,96,73,16,598
10601110838,core,0,0,9,6,4,5,0,0,0,25,0,0,3,4,4,5,0,0,0,25,0,0,5,4,10,7,0,0,0,32,0,0,6,3,0,5,0,0,0,17,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,15,25,15,49,46,38,44,32,16,3,266
10601110839,core,0,0,9,0,3,3,5,4,0,22,0,4,6,6,4,0,3,0,0,28,0,6,8,0,3,3,0,0,0,20,0,0,4,0,6,5,0,0,0,12,0,0,4,4,11,0,0,0,0,17,0,0,3,9,4,0,0,0,0,14,0,0,3,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,9,4,0,11,38,17,59,42,45,28,46,11,10,298
10601110840,core,0,5,6,4,3,3,8,0,0,23,0,0,3,7,0,9,3,0,0,24,0,7,7,11,7,6,0,0,0,30,0,0,4,5,0,0,0,0,0,9,0,0,0,6,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,10,21,20,43,39,47,40,33,19,3,264
10601110841,core,4,3,3,0,3,0,4,0,0,21,0,9,8,3,5,7,0,3,0,40,0,0,9,7,6,3,0,0,0,27,0,0,3,0,0,0,0,0,0,9,0,0,6,0,9,5,0,0,0,14,0,0,4,0,3,0,0,0,0,8,0,0,0,7,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,3,4,0,0,21,19,31,68,44,47,51,35,23,3,314
10601110842,core,3,3,0,0,7,3,0,0,3,20,0,4,0,3,8,7,3,0,0,27,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,5,0,0,0,14,0,0,4,4,0,6,0,0,0,7,0,0,0,0,3,0,4,0,0,15,0,0,4,4,9,4,0,0,0,25,0,0,0,4,3,0,0,0,0,9,0,0,0,4,0,3,0,0,0,7,0,0,0,3,0,0,4,0,0,8,31,24,33,43,54,42,36,3,10,285
10601110843,core,4,4,11,0,4,0,8,5,0,38,0,0,4,3,3,6,4,0,0,20,0,4,9,7,4,3,0,0,0,28,0,0,10,0,0,0,4,0,0,20,0,0,7,3,3,6,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,15,18,52,41,36,69,54,14,6,313
10601110844,core,0,7,0,7,4,0,4,0,0,26,0,3,3,6,4,6,0,0,0,23,0,5,11,12,5,4,5,0,0,36,0,0,6,5,8,0,0,0,0,14,0,0,7,3,4,3,0,0,0,22,0,0,4,0,3,0,0,0,0,13,0,0,4,6,7,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,4,0,0,0,20,28,29,51,41,60,53,40,19,3,326
10601110845,core,0,7,5,0,0,0,9,4,3,27,0,0,4,8,0,0,5,0,0,20,0,3,0,0,5,4,4,3,0,24,0,0,5,3,0,4,0,0,0,10,0,0,6,8,5,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,0,3,3,18,25,23,80,18,23,41,42,28,43,77,94,94,458
10601110847,core,5,10,12,9,6,7,8,5,0,55,0,7,7,9,4,8,10,0,0,47,0,3,13,11,10,9,0,0,0,51,0,4,13,7,5,7,0,0,0,31,0,0,6,6,8,6,0,0,0,24,0,0,7,5,0,5,0,0,0,17,0,0,4,9,7,0,0,0,0,21,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,7,0,0,0,6,0,0,9,3,3,4,0,0,0,22,45,40,92,75,80,87,71,37,3,537
10601110848,core,3,0,5,5,5,0,0,3,0,16,0,0,4,4,0,4,0,0,0,14,0,0,3,0,7,4,0,0,0,15,0,0,3,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,3,0,0,0,6,15,10,30,26,26,41,21,0,0,172
10601110850,core,0,4,4,5,4,4,7,0,0,28,0,3,8,0,8,3,4,0,0,22,0,0,4,3,3,4,0,0,3,22,0,5,7,6,5,4,4,0,0,29,0,0,0,0,4,4,0,0,0,12,0,0,4,7,0,8,0,0,0,14,0,0,4,8,12,6,0,0,0,33,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,34,22,42,52,61,54,36,28,10,341
10601110852,core,4,0,3,5,0,0,5,0,0,16,0,5,0,0,4,0,0,0,0,13,0,0,0,0,3,4,0,0,0,16,0,0,4,5,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,9,9,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,5,0,0,0,7,16,19,27,27,46,30,31,11,0,205
10601110855,core,0,0,0,3,12,4,4,0,0,22,0,6,4,0,6,4,0,0,0,19,0,0,6,8,4,5,0,0,0,26,0,3,0,6,5,4,3,0,0,27,0,0,4,0,0,0,0,0,0,11,0,0,0,4,4,0,0,0,0,11,0,0,0,17,6,3,0,0,0,30,0,0,0,7,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,5,5,0,0,0,0,12,29,23,26,64,60,32,42,13,5,293
10601110858,core,0,4,9,0,8,4,4,0,0,35,0,11,10,0,9,6,0,0,0,40,0,4,3,7,8,8,3,0,0,38,0,3,4,9,4,0,0,0,0,18,0,3,0,4,8,0,0,0,0,14,0,0,3,0,0,0,0,0,0,6,0,0,3,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,0,3,6,3,0,19,28,57,75,51,64,53,48,25,7,410
10601110859,core,9,10,12,12,7,0,3,0,0,50,0,6,15,16,9,0,0,0,0,51,0,5,15,17,13,4,0,0,0,60,0,4,10,11,3,0,0,0,0,33,0,0,10,6,4,4,0,0,0,26,0,0,11,12,3,0,0,0,0,26,0,0,16,19,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,0,0,0,15,65,46,119,127,62,27,24,3,4,484
10601110860,core,0,5,6,5,6,5,3,0,0,33,0,0,11,4,7,5,4,3,0,30,0,9,12,5,8,11,3,0,0,43,0,0,5,0,0,7,4,0,0,19,0,0,8,3,0,0,0,0,0,17,0,0,5,0,4,3,0,0,0,13,0,0,4,5,3,0,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,3,0,18,22,24,80,51,35,64,59,29,10,366
10601110861,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,129,448,406,267,126,72,20,3,1488,12,129,448,402,267,126,72,20,3,1482
10601110862,core,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,0,3,0,7,7,5,0,29
10601110863,core,0,4,9,3,3,4,5,0,0,22,0,3,12,7,7,3,0,0,0,35,0,0,9,6,3,4,0,0,0,21,0,3,3,6,0,3,0,0,0,19,0,0,3,5,3,0,0,0,0,13,0,0,4,7,3,0,0,0,0,13,0,0,6,4,4,0,0,0,0,16,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,20,27,30,69,57,28,35,30,8,4,291
10601110864,core,0,0,3,4,12,11,8,7,0,40,0,4,11,5,5,14,3,3,0,50,0,6,10,9,17,7,3,5,0,58,0,0,5,8,12,6,0,0,0,26,0,0,0,7,6,0,0,0,0,20,0,0,3,7,4,10,0,0,0,26,0,0,3,16,16,13,5,0,0,55,0,0,0,3,4,9,0,0,0,14,0,0,0,7,4,4,0,0,0,19,0,0,6,3,5,4,0,0,0,20,55,25,62,84,109,108,55,28,9,531
10601110865,core,0,3,8,5,3,5,7,0,0,40,0,4,13,10,3,4,5,0,0,41,0,0,4,11,9,8,0,0,0,35,0,3,6,10,8,4,0,0,0,28,0,3,9,4,6,0,0,0,0,23,0,0,0,3,0,0,0,0,0,10,0,0,7,0,3,0,0,0,0,14,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,4,3,0,4,26,25,39,93,70,73,61,68,19,5,453
10601110866,core,0,0,13,8,11,10,7,7,0,60,4,5,8,11,15,3,10,0,0,52,0,0,9,12,13,12,13,0,0,66,0,0,4,9,14,8,0,0,0,38,0,0,7,3,10,7,0,5,0,25,0,0,0,3,7,6,0,0,0,24,0,0,7,16,13,3,5,0,0,54,0,0,4,0,0,4,0,0,0,4,0,0,0,7,0,0,0,0,0,10,6,7,6,4,4,4,5,5,0,31,62,42,81,88,100,87,126,62,16,662
10601110901,core,4,0,3,6,3,7,0,0,0,24,0,6,3,14,7,8,0,0,0,39,0,0,11,6,9,6,0,0,0,30,0,0,6,4,8,10,0,0,0,22,0,0,4,0,0,0,0,0,0,15,0,0,7,5,5,0,0,0,0,14,0,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,12,30,21,61,48,54,60,27,18,3,317
10601110902,core,0,0,8,5,8,5,4,0,0,35,0,4,8,4,0,4,0,0,0,27,0,0,7,7,5,4,7,0,0,21,0,0,3,3,3,4,0,0,0,19,0,0,5,3,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,10,0,0,5,4,4,5,0,0,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,4,5,6,6,4,6,5,0,31,41,28,59,40,43,49,34,12,5,311
10601110903,core,5,0,3,0,10,0,0,0,0,16,0,5,6,6,7,0,0,0,0,24,0,5,4,6,11,4,0,0,0,20,0,0,3,3,10,0,0,0,0,13,0,0,0,3,4,0,0,0,0,3,0,0,6,4,0,0,0,0,0,11,0,0,5,10,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,0,0,0,0,0,6,3,0,19,37,28,32,49,62,39,34,19,10,295
10601110904,core,3,4,4,0,7,0,0,0,0,14,0,3,6,3,6,0,0,0,0,24,0,0,4,4,3,0,0,0,0,11,0,3,4,8,3,4,0,0,0,22,0,0,3,0,3,0,0,3,0,12,0,0,5,0,3,0,0,0,0,8,0,0,4,5,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,11,23,11,36,31,48,26,15,8,3,200
10601110905,core,0,3,0,0,0,5,4,4,0,29,0,3,3,5,0,3,0,0,0,19,0,5,3,4,6,12,0,0,0,25,0,5,6,7,3,0,3,0,0,21,0,4,0,6,8,3,5,5,0,27,0,0,0,9,4,0,0,0,0,10,0,0,0,8,4,6,0,0,0,18,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,3,3,0,0,13,15,21,29,52,43,62,54,21,3,304
10601110906,core,0,3,3,6,5,4,8,0,0,25,0,0,5,0,4,9,4,0,0,28,0,6,3,5,4,9,0,0,0,34,0,0,5,5,5,6,0,0,0,21,0,3,7,10,7,8,0,0,0,26,0,0,5,3,4,3,0,0,0,17,0,0,0,11,6,11,0,0,0,36,0,0,0,0,0,3,0,0,0,4,0,0,0,8,3,9,0,0,0,22,4,0,0,0,6,10,3,0,0,16,31,30,35,54,66,85,53,21,5,378
10601110907,core,0,5,5,4,4,0,0,0,0,13,0,0,0,4,10,0,0,0,0,17,0,0,8,5,9,0,0,0,0,20,0,0,4,0,3,3,0,0,0,11,0,0,3,0,8,0,0,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,6,11,0,0,0,35,24,32,35,31,47,26,15,7,0,229
10601110908,core,6,4,0,9,6,4,11,0,0,37,0,4,7,7,6,0,3,0,0,32,0,3,4,11,10,9,0,0,0,38,0,0,7,3,4,4,0,0,0,20,0,0,7,8,8,3,0,0,0,25,0,0,0,5,4,0,0,0,0,16,0,0,5,5,4,0,0,0,0,24,0,0,0,7,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,9,0,9,5,13,8,11,4,0,0,47,37,30,55,90,75,71,57,17,6,430
10601110909,core,0,4,17,3,8,3,4,4,0,52,0,3,11,9,8,6,0,0,0,31,0,4,15,8,5,4,4,0,0,44,0,3,7,0,3,10,0,0,0,21,0,0,6,3,5,0,0,0,0,19,0,0,3,3,4,0,0,0,0,15,0,0,4,4,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,22,31,25,89,60,76,47,55,26,4,410
10601110911,core,0,0,0,3,0,0,3,0,0,18,0,3,5,6,5,3,0,0,0,24,0,0,0,4,5,3,6,0,0,25,0,0,0,0,3,3,0,0,0,10,0,0,5,4,3,0,0,0,0,14,0,0,3,3,5,0,0,0,0,15,0,0,3,7,4,8,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,21,17,27,39,38,42,30,12,0,232
10601110912,core,0,0,0,0,0,0,6,0,0,15,0,4,0,0,8,4,0,4,0,27,0,0,0,0,5,6,6,0,0,26,0,0,6,6,11,8,0,0,0,17,0,4,6,9,0,5,0,0,0,19,0,0,3,0,3,0,0,0,0,11,0,0,0,6,3,6,0,0,0,19,0,0,0,0,0,3,0,0,0,10,0,0,0,0,10,6,0,0,0,13,8,4,3,0,9,5,0,0,5,30,35,24,22,33,53,57,33,17,10,281
10601110913,core,0,3,0,0,3,9,3,0,0,19,0,3,0,0,0,0,3,0,0,14,0,0,0,6,0,10,8,0,0,22,0,0,4,4,4,3,5,0,0,20,0,0,0,9,7,7,0,0,0,18,0,0,0,3,4,3,3,0,0,9,0,0,0,6,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,13,12,15,18,38,42,52,37,8,7,233
10601110914,core,0,3,3,0,5,4,8,0,0,25,0,0,6,7,7,3,3,0,0,31,0,3,0,8,9,9,5,0,0,39,0,4,4,6,7,6,6,0,0,31,0,0,0,0,7,7,0,0,0,22,0,0,0,4,5,5,0,0,0,16,0,0,8,9,10,6,0,4,0,32,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,7,0,0,0,13,0,0,4,0,3,6,4,0,0,19,30,25,50,54,71,71,71,25,0,403
10601110915,core,3,0,0,3,3,4,0,0,0,22,0,9,5,0,4,3,0,0,0,23,0,0,8,6,9,5,6,3,0,25,0,0,0,4,4,3,0,0,0,18,0,0,6,5,7,0,0,0,0,19,0,0,0,0,6,3,6,0,0,12,0,0,9,0,13,16,0,0,0,39,0,0,0,0,7,0,0,0,0,8,0,0,0,0,5,9,0,0,0,13,4,0,0,0,4,4,3,0,0,20,27,19,32,38,68,66,40,14,0,302
10601110916,core,3,3,0,0,6,8,12,5,0,38,0,7,0,0,11,7,6,0,0,29,0,0,0,3,8,8,0,0,0,28,0,0,0,3,9,5,9,0,0,30,0,0,3,3,3,6,5,0,0,24,0,0,4,4,11,3,7,0,0,25,0,0,6,8,5,9,3,6,0,37,0,0,0,0,4,0,3,0,0,11,0,0,0,0,6,4,5,0,0,17,6,0,3,3,3,9,3,0,0,29,31,25,52,48,83,105,62,24,0,426
10601110917,core,0,3,0,7,3,4,0,6,0,20,0,3,3,4,8,5,3,0,0,32,0,0,0,6,0,3,7,0,0,19,0,0,7,6,0,7,5,0,0,14,0,0,0,4,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,4,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,6,16,11,31,37,31,42,47,8,8,223
10601110918,core,0,3,0,0,3,0,6,0,0,13,0,0,5,0,6,3,0,0,0,10,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,4,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,11,0,0,0,5,3,4,0,0,0,11,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,8,0,0,0,11,0,0,4,0,0,5,3,3,0,15,7,8,12,25,32,56,39,15,3,199
10601110920,core,0,0,3,0,5,6,8,0,0,22,0,0,0,3,5,8,9,0,0,24,0,0,3,0,0,4,6,3,0,23,0,0,0,5,0,5,5,0,0,11,0,0,0,4,12,4,4,0,0,16,0,0,0,0,0,6,0,0,0,7,0,0,3,3,4,9,6,0,0,31,0,0,0,0,0,5,0,0,0,6,0,0,0,0,9,10,4,5,0,30,4,0,5,9,3,8,17,4,0,48,13,7,25,38,59,78,103,38,4,367
10601110921,core,0,0,0,0,0,0,6,3,0,20,0,0,0,4,5,8,0,4,0,20,0,0,0,0,4,0,0,0,0,8,0,0,0,5,3,3,6,0,0,18,0,0,0,0,3,5,3,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,6,0,0,0,14,0,0,0,0,4,0,0,3,0,6,0,0,0,0,9,5,0,0,0,15,0,0,0,0,0,4,10,0,0,11,3,9,7,20,47,53,57,26,4,229
10601110922,core,0,0,0,0,6,0,4,0,0,15,0,0,3,8,10,3,6,0,0,28,0,0,0,3,15,5,7,0,0,34,0,0,9,4,8,10,7,0,0,28,0,0,0,4,4,3,0,5,0,17,0,0,0,3,0,4,0,0,0,8,0,0,4,0,6,5,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,0,12,3,0,0,5,9,0,3,0,0,21,34,16,30,36,71,81,77,28,4,375
10601110924,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601110925,core,0,3,0,7,3,3,0,0,0,10,0,3,0,3,3,3,0,0,0,16,0,0,3,0,0,0,0,0,0,11,0,0,5,4,0,0,0,0,0,14,0,0,3,3,3,0,0,0,0,11,0,0,6,5,4,0,0,0,0,8,0,0,6,4,0,6,0,0,0,23,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,6,4,4,4,0,0,0,14,15,11,38,44,12,22,22,0,0,167
10601110926,core,0,0,5,0,0,0,0,0,0,8,0,0,0,3,3,4,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,3,9,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,12,6,25,33,18,9,14,5,0,121
10601110927,core,0,0,4,3,0,0,0,0,0,9,0,3,4,5,0,4,0,0,0,20,0,0,0,0,4,5,0,0,0,18,0,0,0,7,4,0,0,0,0,12,0,0,0,4,0,4,0,0,0,14,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,4,3,0,0,0,17,6,4,20,30,29,49,27,6,9,190
