SA1_CODE_2021,zone_tier,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
10601110831,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,15,19,0,0,0,45,46,91
10601110832,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,69,3,3,10,3,0,3,0,0,0,0,0,0,0,0,0,4,4,6,47,44,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,9,17,26,0,0,6,63,66,125
10601110833,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,77,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,50,42,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,9,11,20,0,0,0,63,61,124
10601110834,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,54,47,101,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,19,26,13,14,27,0,4,4,82,81,160
10601110835,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,62,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,47,28,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,6,4,0,0,0,46,36,83
10601110836,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,71,163,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,72,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,25,16,27,44,0,0,0,121,119,245
10601110837,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,136,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,76,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,14,32,16,29,41,0,0,0,109,120,227
10601110838,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,52,99,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,22,29,0,0,0,66,86,146
10601110839,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,91,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,56,53,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,14,27,41,0,0,0,78,91,164
10601110840,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,85,3,3,8,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,46,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,11,15,24,0,0,0,65,69,133
10601110841,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,36,104,3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,71,45,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,16,17,16,32,0,0,0,94,61,158
10601110842,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,42,104,0,3,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68,46,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,23,18,23,41,0,0,0,94,81,178
10601110843,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,108,3,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,58,62,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,5,22,25,0,0,0,75,90,164
10601110844,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,45,106,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,67,52,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,23,17,23,38,0,0,0,92,87,177
10601110845,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,58,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,50,37,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,12,20,0,5,5,61,49,110
10601110847,core,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,107,73,180,9,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,81,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,26,23,35,54,0,0,0,153,142,296
10601110848,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,68,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,10,17,0,0,0,44,47,89
10601110850,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,60,133,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,69,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,31,13,19,27,0,0,0,100,107,207
10601110852,core,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,27,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,4,17,17,0,0,0,50,59,106
10601110855,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,49,112,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,49,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,27,16,27,42,0,0,0,92,96,188
10601110858,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,44,127,8,3,11,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,90,53,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,12,23,29,0,0,0,104,85,191
10601110859,core,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,107,100,199,11,17,27,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,119,114,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,15,20,36,18,29,47,0,0,0,152,175,322
10601110860,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,41,118,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,84,47,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,14,20,32,0,0,0,104,79,183
10601110861,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601110862,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10
10601110863,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,55,115,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,16,14,28,0,3,6,92,85,175
10601110864,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,90,216,3,0,5,8,0,8,3,0,3,0,0,0,0,0,0,3,5,6,145,103,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,44,58,23,18,40,0,0,0,191,161,350
10601110865,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,44,108,0,9,10,5,0,5,0,0,0,0,0,0,0,0,0,3,0,5,76,56,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,26,31,30,27,54,0,0,0,108,108,215
10601110866,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,109,211,0,9,7,3,0,3,0,0,0,0,0,0,0,0,0,0,4,6,111,117,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,49,30,46,72,0,0,0,162,188,353
10601110901,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,53,118,3,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,77,50,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,19,9,24,41,0,0,0,99,91,189
10601110902,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,113,0,5,9,4,0,4,0,0,0,0,0,0,3,0,3,0,4,4,63,63,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,26,0,0,0,82,83,159
10601110903,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,47,111,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,50,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,11,20,0,0,0,87,69,160
10601110904,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,30,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,21,9,17,27,0,0,0,73,59,131
10601110905,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,99,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,59,51,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,31,8,18,29,0,0,0,74,97,168
10601110906,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,58,145,4,3,6,5,0,5,0,0,0,0,0,0,0,0,0,0,3,7,99,66,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,31,47,6,15,21,0,0,0,121,111,237
10601110907,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,82,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,10,15,21,3,0,5,66,63,128
10601110908,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,133,0,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,76,62,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,19,35,22,22,46,0,0,0,112,111,219
10601110909,core,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,86,59,148,6,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,91,70,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,21,9,16,22,0,0,5,112,97,206
10601110911,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,34,91,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,7,16,23,0,0,0,70,68,139
10601110912,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,93,3,3,3,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,60,50,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,42,12,14,24,0,0,5,90,86,175
10601110913,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,25,67,3,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,56,25,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,26,11,10,19,0,0,0,74,57,126
10601110914,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,53,125,3,6,10,4,0,4,0,0,3,0,0,0,0,0,4,0,0,0,85,63,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,62,11,19,37,0,0,0,125,122,244
10601110915,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,49,102,4,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,65,50,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,62,11,12,25,0,0,0,105,104,208
10601110916,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,62,137,5,8,10,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,92,67,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,28,55,12,21,36,3,0,3,135,119,252
10601110917,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,64,3,0,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,44,27,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,30,9,11,26,0,0,0,69,60,124
10601110918,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,33,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,32,6,11,12,0,0,0,51,39,92
10601110920,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,53,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,4,34,30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,68,7,20,30,0,0,0,80,78,163
10601110921,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,29,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,48,6,4,11,0,0,0,64,43,107
10601110922,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,42,88,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,61,44,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,66,15,14,31,0,0,0,100,96,197
10601110924,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601110925,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,52,7,0,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,24,8,17,26,0,0,0,57,61,116
10601110926,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,21,8,7,15,0,0,0,44,43,83
10601110927,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,62,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,29,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,11,11,20,0,0,0,60,45,106
10601110928,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,22,57,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,46,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,17,10,6,18,0,0,0,60,41,102
10601110929,core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,54,115,0,5,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,71,57,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,15,16,32,0,0,0,91,87,181
