SA1_CODE_2021,zone_tier,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
10604112712,external,0,0,0,0,0,0,9,4,0,20,0,0,0,0,0,0,8,3,0,24,3,0,5,0,3,7,4,4,0,16,0,3,5,9,0,0,0,0,0,20,0,3,8,0,5,7,5,0,0,21,0,0,6,3,7,6,0,0,0,20,0,0,5,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,12,15,28,22,24,33,39,8,5,186,6,0,3,3,3,4,8,0,0,37,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,8,0,0,13,6,0,0,3,4,0,17,4,0,31,0,0,0,0,0,6,14,6,0,32,6,0,5,4,3,4,5,3,0,35
10604112713,external,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,4,0,0,0,4,0,0,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,13,3,13,13,27,25,10,4,0,104,6,0,0,0,0,9,5,0,0,24,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,3,3,0,11,4,0,3,0,3,4,0,0,0,13
10604112714,external,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,6,11,17,8,9,10,0,0,63,7,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6
10604112801,external,0,0,0,0,3,0,4,0,3,21,0,0,4,0,0,0,11,12,3,28,0,0,0,4,3,4,0,0,0,16,0,0,8,8,5,0,0,7,0,20,0,0,11,3,0,3,0,0,0,20,0,0,0,3,4,3,4,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,7,22,7,3,30,24,22,17,30,22,25,183,6,0,0,0,0,4,10,0,0,28,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,3,3,0,20,0,0,0,0,6,0,11,3,3,27,0,0,6,0,0,0,13,12,3,35,0,0,8,4,3,5,0,0,0,24
10604112802,external,0,0,0,0,0,0,5,6,0,16,0,0,0,0,8,0,4,4,3,18,0,0,0,0,3,0,3,5,0,14,0,0,5,3,4,7,5,4,0,17,0,3,10,3,3,3,0,0,0,14,0,0,9,3,6,7,0,0,0,20,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,16,11,9,27,20,37,29,20,23,9,187,3,3,4,0,9,7,0,5,0,26,10,0,0,0,0,0,0,0,0,15,7,0,0,0,4,3,0,0,0,15,0,5,0,3,3,3,8,4,3,32,0,0,10,0,9,3,6,8,3,44,0,0,0,6,3,0,9,4,0,25
10604112803,external,0,0,0,0,3,8,6,9,0,22,0,0,0,0,3,0,4,8,3,26,0,3,0,0,3,3,0,0,0,15,0,0,5,0,0,6,0,0,0,12,0,0,3,3,0,0,0,0,0,12,0,0,4,3,3,0,0,0,0,14,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,6,0,17,3,13,33,20,22,13,21,21,7,163,8,0,6,5,0,3,0,3,0,25,0,0,0,0,0,0,3,4,0,10,5,3,0,0,0,4,0,0,0,21,0,0,0,5,3,5,13,9,4,33,0,0,0,0,3,0,7,9,8,33,3,3,3,10,5,5,3,0,0,32
10604112804,external,0,0,0,0,0,0,3,4,3,24,0,0,4,0,0,4,5,7,5,31,0,0,0,7,3,8,5,4,4,29,0,9,4,4,4,3,0,5,0,23,0,0,8,6,0,5,5,0,0,27,0,0,10,11,0,6,0,0,0,25,0,0,0,8,0,0,0,0,0,11,0,0,3,5,0,4,0,0,0,11,0,0,3,6,0,0,0,0,0,7,0,0,6,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,3,9,8,14,40,44,23,45,26,31,24,246,9,0,4,0,0,12,0,0,0,27,0,0,0,5,0,0,5,3,0,17,0,6,0,5,5,3,4,0,0,20,0,0,0,0,0,6,11,8,10,46,3,0,5,0,3,6,7,16,5,46,4,0,7,3,5,12,7,9,4,46
10604112805,external,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,10,0,3,0,0,3,3,0,0,0,19,0,3,10,3,0,0,0,0,0,16,0,0,3,0,3,9,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,0,4,0,20,10,10,16,20,30,28,12,10,0,141,3,0,3,0,3,4,0,0,0,21,6,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,6,5,15,3,3,0,3,0,3,4,3,0,21,0,0,0,0,0,0,0,3,0,6,4,0,3,3,3,0,0,0,0,12
10604112806,external,0,0,0,0,0,0,4,5,0,16,5,0,0,0,0,5,0,0,0,10,0,0,0,3,6,0,7,4,0,16,0,4,5,3,12,6,5,0,0,33,0,4,0,6,0,3,0,3,0,18,0,0,9,0,4,0,0,0,0,15,0,0,3,3,6,0,0,0,0,18,0,0,3,0,3,0,0,0,0,11,0,0,0,8,10,0,0,0,0,19,0,0,3,8,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,7,0,0,4,0,0,0,4,16,15,39,18,8,30,45,53,27,23,29,17,259,13,0,3,0,0,4,5,0,0,25,13,0,0,0,0,0,0,0,0,19,7,0,0,3,0,0,5,0,0,21,0,0,0,0,0,0,4,7,0,22,5,0,4,0,0,5,3,3,3,21,8,4,0,3,6,3,3,6,0,30
10604112807,external,0,0,0,0,0,0,6,0,0,4,0,3,0,0,4,6,0,0,0,8,0,0,0,0,5,5,0,0,0,9,0,0,0,6,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,6,3,0,0,11,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,0,7,13,17,28,12,10,3,102,6,0,0,0,0,6,0,0,0,15,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,6,3,0,16,0,3,0,0,5,8,0,0,0,16,3,0,0,0,5,5,3,0,0,14
10604112808,external,0,0,5,0,0,0,5,0,0,11,0,0,0,4,3,0,0,3,0,13,0,0,4,0,0,3,0,0,0,14,0,4,4,0,0,0,0,0,0,21,0,0,4,0,0,3,0,0,0,10,0,0,6,4,4,4,0,0,0,20,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,7,12,34,19,21,27,25,5,0,155,12,0,3,5,5,4,3,3,0,30,4,0,0,0,0,0,0,0,0,11,0,4,0,0,0,3,3,3,0,17,0,0,4,0,0,0,11,0,0,24,0,0,4,4,3,0,0,5,0,15,0,0,4,0,0,3,5,0,0,14
10604112809,external,0,3,0,0,4,3,0,0,0,21,0,4,0,0,0,3,0,3,6,21,0,0,9,3,0,5,7,0,0,20,0,3,3,3,0,4,4,0,0,25,0,4,6,7,0,3,0,0,0,20,0,0,9,5,4,10,0,0,0,22,0,0,4,3,0,0,0,0,0,11,0,0,4,0,3,0,4,0,0,12,0,0,3,4,0,3,0,0,0,10,0,0,3,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,15,19,52,36,28,41,17,13,5,222,15,0,0,0,0,5,5,0,0,25,10,0,6,0,0,0,4,0,0,20,5,5,5,0,0,0,3,0,0,20,0,3,0,0,4,7,10,7,0,28,4,4,0,0,0,4,0,3,6,24,0,0,4,4,0,8,7,0,0,29
10604112810,external,0,0,0,5,0,5,4,6,0,22,0,0,0,4,0,5,3,5,0,19,0,8,0,3,3,0,4,0,0,26,0,3,6,3,0,0,0,5,0,15,0,0,0,10,0,0,0,0,0,15,0,0,4,4,11,4,5,0,0,24,0,0,0,5,0,0,0,0,0,10,0,4,5,4,9,5,0,0,0,21,0,0,4,0,0,0,0,0,0,5,0,0,5,8,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,10,13,15,32,54,51,24,31,13,6,239,15,0,4,0,4,3,0,8,0,39,15,0,5,0,3,0,0,0,0,17,0,0,0,0,0,0,5,0,0,11,0,6,0,3,4,5,9,9,0,34,0,4,0,4,0,5,3,4,0,22,0,6,0,5,8,0,9,3,4,40
10604112811,external,0,0,3,0,3,3,8,3,0,22,0,0,3,0,0,0,0,4,0,12,0,4,6,3,3,5,0,6,7,28,4,3,5,5,3,0,0,0,0,22,0,3,11,9,3,0,0,0,0,28,0,3,4,7,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,4,6,0,17,15,19,46,38,23,24,17,14,6,203,10,0,8,3,0,6,8,0,0,34,8,0,0,0,0,4,4,0,0,8,0,0,0,0,0,7,3,0,0,8,5,4,3,0,3,0,20,7,0,46,0,3,3,0,0,3,5,4,3,20,5,4,7,7,3,3,3,6,7,38
10604112812,external,0,0,0,0,0,3,4,0,0,12,0,0,3,0,0,7,8,0,3,23,0,0,12,0,7,4,5,3,0,32,0,0,0,0,0,6,0,0,0,15,0,0,6,4,4,3,0,0,0,17,0,5,3,3,3,0,0,0,0,12,0,0,3,5,3,0,0,0,0,18,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,7,19,16,5,33,23,30,28,22,12,16,191,13,0,0,0,4,4,3,0,0,26,4,0,0,0,5,5,0,0,0,12,4,0,0,3,3,0,0,3,0,18,0,0,0,0,0,7,6,3,3,27,0,0,3,0,3,7,13,8,6,33,0,3,12,0,3,11,9,3,0,43
10604112813,external,3,0,0,0,0,6,3,5,5,16,0,0,0,3,0,0,6,11,3,27,3,0,3,0,3,3,0,0,5,17,0,0,3,3,3,0,7,0,0,19,0,3,6,3,0,0,0,0,0,16,0,0,6,6,3,3,0,0,0,15,0,0,3,0,4,0,0,0,0,15,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,12,10,33,20,25,20,19,20,15,174,6,4,3,0,0,4,5,0,0,27,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,3,0,0,0,11,3,0,0,0,0,9,8,7,6,31,0,0,6,7,0,0,8,6,3,38,4,0,4,0,6,3,3,0,7,29
10604112901,external,0,0,0,0,3,6,5,6,0,24,4,0,0,0,0,6,5,5,0,21,0,0,3,0,6,4,4,5,0,26,0,0,0,4,4,0,0,0,0,11,0,0,3,0,3,8,0,0,0,19,0,5,0,3,0,3,0,0,0,20,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,9,12,19,23,32,37,18,21,8,182,6,0,0,3,3,10,0,0,3,29,9,0,0,0,0,0,0,0,6,13,0,0,0,0,0,3,0,0,0,12,0,0,0,0,3,11,13,13,8,45,4,0,0,0,3,5,14,5,0,37,0,3,3,0,6,6,9,5,0,43
10604112902,external,3,0,0,7,3,0,10,4,0,28,0,0,4,0,0,0,5,5,0,10,0,0,0,0,3,0,3,0,0,14,0,0,3,6,0,6,6,0,0,21,0,5,12,5,0,4,3,0,0,27,0,0,5,7,3,4,0,0,0,16,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,20,10,36,38,32,28,31,8,3,203,9,5,4,3,11,4,5,0,0,48,9,0,3,0,0,0,0,0,0,21,4,0,0,5,4,0,6,0,0,24,3,0,0,7,5,6,14,8,0,40,0,6,7,4,4,0,6,0,0,27,3,0,0,7,3,0,8,0,0,24
10604112903,external,0,0,0,6,0,9,11,0,0,23,0,0,0,0,5,6,0,6,0,15,5,0,6,7,3,0,7,0,0,33,0,3,5,3,3,5,3,0,0,19,0,3,5,7,0,4,0,0,0,21,0,0,8,0,3,0,0,0,0,14,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,11,17,18,43,35,36,37,31,3,0,215,17,0,5,5,6,13,8,0,0,43,6,0,0,0,0,4,5,0,0,17,3,3,3,4,0,0,3,3,0,18,3,0,0,6,0,9,20,5,0,37,3,0,0,0,5,7,7,3,0,31,6,0,12,7,6,3,6,0,0,41
10604112904,external,0,0,0,0,0,4,10,4,0,24,0,0,0,5,0,6,4,3,0,24,0,0,3,3,0,6,0,0,3,17,0,7,5,0,0,3,0,0,0,9,0,4,0,3,0,0,0,0,0,10,0,0,0,4,0,3,0,0,0,11,0,0,3,0,7,0,0,0,0,9,0,0,4,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,9,15,34,22,18,34,24,16,6,162,12,0,0,6,6,8,3,0,0,35,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,4,3,3,0,14,0,0,0,0,0,8,13,11,0,44,0,0,0,3,0,6,9,10,5,31,0,0,3,3,0,8,0,0,3,20
10604112905,external,0,0,0,4,0,0,5,4,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,4,0,0,5,0,0,0,0,0,10,11,8,14,15,10,17,16,8,0,88,3,0,0,0,0,5,0,4,0,22,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,3,0,12,0,0,0,0,0,0,3,0,0,12,0,0,0,0,4,4,4,0,0,16
10604112906,external,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,4,4,0,5,0,0,0,10,0,6,4,0,0,0,0,0,0,12,3,4,5,4,3,0,0,0,0,23,0,0,0,0,0,5,0,0,0,10,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,8,16,26,31,20,26,9,6,0,131,8,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,7,0,0,6,0,0,0,5,0,5,3,0,0,17,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,3,0,0,10
10604112907,external,0,0,0,0,5,0,4,0,0,4,0,0,0,4,6,3,0,0,0,12,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,3,3,0,0,13,0,6,6,0,0,0,0,0,0,15,0,0,4,4,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,17,5,9,20,14,18,28,12,6,4,117,7,0,0,0,0,5,9,0,0,18,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,0,0,6,0,11,0,0,0,0,5,0,4,0,0,8,0,0,0,6,6,3,5,0,0,20,0,0,0,0,0,9,0,0,0,10
10604112908,external,0,0,0,0,0,6,0,0,4,11,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,3,0,5,5,3,0,0,12,0,0,4,3,4,5,0,0,0,19,0,0,5,0,7,0,6,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,5,6,0,3,0,25,14,0,16,24,26,43,21,15,3,165,6,0,0,0,0,3,4,0,0,25,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,3,3,0,14,0,0,0,0,0,4,3,6,3,25,0,0,0,0,0,3,3,6,0,21,0,0,0,4,0,6,3,3,0,22
10604112909,external,0,0,0,0,0,0,4,0,0,13,0,0,0,3,0,0,3,0,0,14,0,3,5,0,0,0,4,0,0,9,0,0,0,3,0,4,0,0,0,8,3,0,0,7,0,5,0,0,0,14,0,0,0,0,0,5,5,0,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,10,3,12,22,15,21,18,0,0,113,7,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,9,0,0,0,0,0,4,7,5,0,16,0,0,0,5,0,0,9,0,0,19,0,3,4,0,0,3,4,0,0,13
10604112910,external,0,0,0,0,0,3,4,0,0,4,4,0,0,0,5,0,3,4,0,11,0,0,3,3,0,0,3,0,0,11,3,7,0,5,3,0,0,0,0,14,0,3,3,3,0,5,0,0,0,13,0,3,3,0,5,0,0,0,0,14,0,0,0,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,3,4,0,0,0,11,24,14,15,23,31,24,22,11,0,158,4,0,0,0,0,5,4,0,0,20,14,0,0,5,0,0,0,0,0,20,7,0,0,0,5,4,6,0,0,25,0,4,0,0,0,7,3,0,0,13,5,0,0,0,5,0,6,6,0,16,3,0,3,3,5,0,8,0,0,15
10604112911,external,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,6,0,10,12,14,15,3,0,72,0,0,0,3,0,5,0,0,0,12,4,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,3,0,12,0,0,0,0,0,3,0,0,5,12,0,3,0,0,0,5,3,0,0,10
