SA1_CODE_2021,zone_tier,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
10603112013,core,..,56,56,71,8,72,14,0,16,11,0,11,15,0,15,4,0,4,116,59,177
10603112014,core,..,59,59,86,8,97,24,0,24,17,0,17,4,0,4,6,0,6,143,64,202
10603112015,core,..,25,25,53,9,58,9,0,9,11,0,11,0,0,0,0,0,0,74,28,100
10603112016,core,..,52,52,78,7,85,33,0,33,29,0,29,11,0,11,7,0,7,154,61,218
10603112017,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112018,core,..,67,67,72,0,72,25,0,25,25,0,25,8,0,8,3,0,3,142,74,213
10603112101,core,..,70,70,116,3,119,38,0,38,17,0,17,3,0,3,5,0,5,184,75,257
10603112102,core,..,81,81,100,6,112,15,0,13,21,0,21,4,0,4,0,0,0,141,89,226
10603112103,core,..,32,32,53,3,61,28,0,28,19,0,19,11,0,11,3,0,3,118,31,152
10603112104,core,..,26,26,46,9,53,7,0,7,20,0,20,9,0,10,0,0,0,81,32,116
10603112105,core,..,27,27,41,0,40,18,0,19,11,0,11,9,0,9,3,0,3,80,36,113
10603112106,core,..,158,158,136,0,138,14,0,14,4,0,4,8,0,8,0,0,0,165,153,322
10603112107,core,..,40,40,34,0,34,10,0,11,15,0,15,0,0,0,0,0,0,64,43,98
10603112108,core,..,103,103,95,0,94,14,0,16,8,0,8,8,0,8,0,0,0,139,104,241
10603112109,core,..,54,54,49,4,53,15,0,15,23,0,24,6,0,6,3,0,3,99,61,160
10603112110,core,..,33,33,33,0,36,20,0,20,16,0,16,5,0,5,3,0,3,71,33,103
10603112111,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112112,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112113,core,..,7,7,14,0,16,3,0,3,8,0,8,0,0,0,0,0,0,27,12,36
10603112114,core,..,4,4,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7
10603112115,core,..,88,88,84,10,90,29,6,27,27,0,27,4,0,4,0,0,0,140,101,239
10603112116,core,..,70,70,100,7,103,13,0,17,10,0,10,11,0,11,0,0,0,139,76,214
10603112117,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112118,core,..,39,39,77,0,82,22,0,24,7,0,7,0,0,0,4,0,4,119,42,161
10603112119,core,..,71,71,63,4,70,24,0,24,13,0,13,5,0,5,8,0,8,114,72,190
10603112120,core,..,12,12,33,0,33,20,0,20,15,0,15,4,0,4,3,0,3,73,12,85
10603112121,core,..,13,13,20,0,20,9,0,9,5,0,5,0,0,0,0,0,0,33,13,44
10603112122,core,..,40,40,67,0,64,15,0,15,12,0,12,4,0,4,0,0,0,94,42,134
10603112123,core,..,105,105,122,3,129,13,0,13,8,0,8,11,0,11,0,0,0,151,110,263
10603112124,core,..,35,35,86,5,89,22,0,22,15,0,15,12,0,12,0,0,0,133,32,165
10603112125,core,..,28,28,67,4,73,18,0,18,16,0,18,12,0,12,5,0,5,108,31,138
10603112126,core,..,10,10,46,6,45,14,0,14,12,0,12,6,0,6,0,0,0,85,15,98
10603112127,core,..,50,50,97,0,100,19,0,19,16,0,16,11,0,11,5,0,5,145,51,198
10603112128,core,..,35,35,48,0,50,25,0,24,20,0,20,5,0,5,8,0,8,109,38,146
10603112129,core,..,20,20,35,3,37,14,0,18,18,0,18,8,0,8,4,0,3,76,26,102
10603112130,core,..,35,35,67,4,72,19,0,19,19,0,19,8,0,8,5,0,5,115,35,153
10603112131,core,..,138,138,113,8,123,20,4,23,14,0,14,4,0,6,3,0,3,160,150,305
10603112133,core,..,38,38,77,4,83,16,0,14,11,0,9,0,0,0,5,0,5,110,45,151
10603112134,core,..,46,46,101,7,106,43,0,43,23,0,23,6,0,6,0,0,0,179,52,229
10603112135,core,..,18,18,141,0,148,36,0,34,59,0,59,19,0,19,6,0,6,260,20,284
10603112136,core,..,34,34,67,0,69,26,0,25,31,0,32,11,0,11,0,0,0,141,38,178
10603112137,core,..,28,28,76,0,82,29,0,29,32,0,32,12,0,12,7,0,7,149,26,178
10603112138,core,..,50,50,106,7,113,32,0,33,29,0,29,10,0,10,7,0,7,189,57,245
10603112139,core,..,28,28,54,5,54,18,0,18,19,0,19,11,0,11,4,0,4,104,33,137
10603112140,core,..,49,49,51,5,59,11,0,11,19,0,19,4,0,4,4,0,4,87,58,142
10603112141,core,..,38,38,81,3,79,22,0,22,29,0,29,9,0,9,11,0,11,145,43,185
10603112142,core,..,34,34,78,0,78,18,0,18,12,0,12,8,0,8,0,0,0,111,34,146
10603112143,core,..,70,70,88,7,95,21,0,23,20,0,20,9,0,10,6,0,6,144,83,228
10603112144,core,..,42,42,52,3,55,20,0,22,15,0,15,3,0,3,0,0,0,93,43,139
10603112145,core,..,82,82,83,7,88,22,0,22,20,0,20,6,0,6,4,0,4,141,90,230
10603112146,core,..,148,148,63,7,68,0,0,0,0,0,0,0,0,0,0,0,0,69,157,223
10603112147,core,..,33,33,49,5,50,13,0,12,21,0,21,10,0,10,5,0,5,92,36,134
10603112148,core,..,63,63,79,8,92,21,0,20,18,0,18,8,0,8,0,0,0,132,69,201
10603112149,core,..,67,67,84,4,89,29,0,29,22,0,22,12,0,12,4,0,4,147,70,215
10603112150,core,..,27,27,51,6,51,17,0,17,15,0,15,4,0,4,5,0,5,83,34,118
10603112151,core,..,86,86,66,3,73,23,0,23,19,0,23,13,0,13,6,0,6,124,91,217
10603112152,core,..,28,28,42,0,42,16,0,16,16,0,16,7,0,7,8,0,8,84,34,114
10603112153,core,..,37,37,51,4,50,26,0,26,24,0,24,11,0,11,3,0,3,108,38,148
10603112154,core,..,27,27,63,4,69,13,0,13,24,0,24,7,0,7,3,0,3,125,33,151
10603112155,core,..,28,28,55,3,59,18,0,18,18,0,19,7,0,7,5,0,5,95,30,129
10603112156,core,..,59,59,82,0,85,13,0,13,7,0,13,4,0,4,0,0,0,113,60,175
10603112157,core,..,44,44,56,0,63,23,0,23,15,0,12,4,0,4,3,0,3,97,47,144
10603112158,core,..,125,125,106,11,115,19,3,22,11,0,11,5,0,5,0,0,0,142,134,276
10603112201,core,..,78,78,75,9,77,55,0,55,31,0,31,16,0,16,4,0,4,183,84,265
10603112202,core,..,74,74,36,3,33,11,0,11,3,0,3,7,0,7,0,0,0,50,78,127
10603112203,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112204,core,..,56,56,44,11,54,15,0,15,23,0,23,12,0,12,0,0,0,91,64,154
10603112205,core,..,48,48,51,3,52,21,0,21,15,0,15,11,0,11,4,0,4,105,54,157
10603112206,core,..,46,46,38,6,41,24,0,24,27,0,27,3,0,3,8,0,8,98,54,144
10603112207,core,..,76,76,55,12,65,19,0,19,20,0,20,5,0,5,0,0,0,100,83,188
10603112208,core,..,72,72,39,0,41,15,0,20,11,0,17,5,0,5,0,0,0,79,73,152
10603112209,core,..,95,95,53,9,63,22,0,22,16,0,16,6,0,6,3,0,3,107,104,217
10603112210,core,..,116,116,81,7,90,26,0,28,21,0,21,12,0,12,7,0,7,153,127,280
10603112211,core,..,33,33,38,7,46,11,0,11,9,0,9,3,0,3,6,0,6,70,42,112
10603112212,core,..,58,58,67,6,77,25,0,25,30,0,30,5,0,5,14,0,14,139,61,202
10603112213,core,..,29,29,42,0,45,6,0,6,8,0,9,0,0,0,0,0,0,61,37,93
10603112214,core,..,25,25,32,3,33,26,0,23,11,0,11,8,0,12,8,0,8,93,26,120
10603112215,core,..,33,33,51,10,59,35,0,35,18,0,18,6,0,6,7,0,7,116,37,159
10603112216,core,..,43,43,44,5,46,23,0,27,15,0,15,12,0,12,5,0,5,106,45,151
10603112217,core,..,29,29,72,7,82,39,0,39,58,0,59,27,0,27,16,0,16,219,40,254
10603112218,core,..,19,19,40,3,38,25,0,24,24,0,24,11,0,11,3,0,3,93,24,115
10603112219,core,..,70,70,56,4,66,17,0,17,23,0,23,4,0,8,6,0,6,109,79,186
10603112220,core,..,74,74,41,0,35,17,0,17,8,0,8,7,0,7,8,0,8,73,73,147
10603112221,core,..,50,50,63,4,67,38,0,38,27,0,30,9,0,9,10,0,10,146,55,197
10603112222,core,..,41,41,48,10,61,29,0,29,21,0,21,13,0,13,6,0,6,117,49,166
10603112223,core,..,44,44,36,0,36,35,0,35,25,0,25,14,0,14,17,0,17,123,44,164
10603112224,core,..,43,43,26,4,27,16,0,14,16,0,16,4,0,4,4,0,4,66,50,114
10603112225,core,..,31,31,41,5,45,33,0,33,17,0,24,16,0,16,4,0,4,112,32,149
10603112226,core,..,66,66,83,6,89,28,0,28,37,0,37,11,0,11,4,0,4,165,73,235
10603112227,core,..,30,30,85,4,87,37,0,36,45,0,46,14,0,14,8,0,8,189,34,220
10603112228,core,..,38,38,61,3,65,36,4,34,34,0,34,13,0,13,7,0,7,148,45,189
10603112230,core,..,99,99,86,15,99,25,0,28,16,0,16,6,0,6,9,0,9,139,117,258
10603112232,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
10603112233,core,..,12,12,26,4,27,23,0,23,14,0,14,12,0,12,6,0,6,73,18,98
10603112234,core,..,25,25,25,0,25,21,0,23,11,0,11,7,0,7,5,0,5,68,29,95
10603112235,core,..,46,46,87,4,97,60,0,66,68,0,68,33,0,33,20,0,20,267,57,327
10603112236,core,..,20,20,37,0,37,4,0,4,14,0,14,4,0,4,8,0,8,63,20,84
10603112301,core,..,5,5,28,0,27,19,0,19,18,0,18,13,0,13,6,0,6,82,12,90
10603112302,core,..,15,15,31,4,40,22,0,22,15,0,15,6,0,6,0,0,0,81,14,97
10603112303,core,..,18,18,54,0,55,17,0,17,28,0,28,26,0,26,7,0,7,127,17,138
10603112304,core,..,3,3,34,0,34,27,0,27,34,0,34,17,0,17,10,0,10,118,3,123
10603112305,core,..,28,28,44,0,42,26,0,26,41,0,41,12,0,12,11,0,11,141,34,166
10603112306,core,..,0,0,19,0,19,14,0,14,14,0,14,4,0,4,0,0,0,54,0,54
10603112307,core,..,6,6,27,0,31,11,0,11,14,0,14,10,0,10,4,0,4,65,10,73
10603112308,core,..,15,15,53,0,53,23,0,23,23,0,23,15,0,15,4,0,4,125,15,143
10603112309,core,..,25,25,48,0,53,23,0,23,24,0,24,9,0,9,6,0,6,108,25,133
10603112310,core,..,30,30,73,0,77,30,0,30,38,0,38,21,0,21,8,0,8,166,31,203
10603112311,core,..,18,18,42,0,38,21,0,21,23,0,23,11,0,11,8,0,8,95,18,117
10603112312,core,..,7,7,28,0,30,29,0,33,25,0,25,13,0,13,12,0,12,110,4,113
10603112313,core,..,15,15,52,4,55,29,0,29,20,0,20,17,0,17,6,0,6,123,23,144
10603112314,core,..,9,9,51,0,48,12,0,12,14,0,14,12,0,12,8,0,8,94,12,111
10603112315,core,..,10,10,33,4,29,11,0,11,16,0,16,7,0,7,6,0,6,77,14,90
10603112402,external,..,25,25,65,9,70,10,0,10,9,0,9,3,0,3,5,0,5,97,35,130
10603112403,external,..,46,46,156,6,166,15,0,15,10,0,10,6,0,6,0,0,0,187,57,244
10603112404,external,..,47,47,90,4,93,11,0,13,8,0,8,4,0,4,3,0,3,117,52,168
10603112405,external,..,128,128,157,8,164,17,0,17,7,0,7,6,0,6,0,0,0,189,137,325
10603112406,external,..,33,33,79,3,80,9,0,10,6,0,6,3,0,3,0,0,0,100,39,137
10603112407,external,..,38,38,56,3,63,17,0,18,0,0,0,0,0,0,0,0,0,78,40,120
10603112408,external,..,63,63,69,0,70,17,0,17,3,0,3,5,0,5,0,0,0,98,62,158
10603112409,external,..,26,26,54,0,62,8,0,8,11,0,11,8,0,8,0,0,0,91,27,120
10603112411,external,..,104,104,106,6,109,19,0,19,14,0,16,4,0,4,0,0,0,143,109,251
10603112412,external,..,32,32,55,3,63,22,0,22,4,0,4,0,0,0,0,0,0,88,42,129
10603112413,external,..,52,52,96,0,101,23,0,22,20,0,20,3,0,3,5,0,5,142,51,196
10603112414,external,..,0,0,18,0,13,6,0,6,3,0,3,0,0,0,4,0,4,26,3,34
10603112415,external,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112416,external,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112417,external,..,15,15,74,0,76,10,0,10,4,0,4,6,0,6,0,0,0,90,13,106
10603112418,external,..,35,35,55,0,55,7,0,8,3,0,3,0,0,0,3,0,3,77,34,104
10603112419,external,..,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14
10603112420,external,..,53,53,208,0,206,0,0,0,0,0,0,0,0,0,0,0,0,208,52,257
10603112421,external,..,14,14,25,4,30,7,0,7,4,0,4,0,0,0,0,0,0,31,18,53
10603112422,external,..,26,26,28,0,34,8,0,8,0,0,0,0,0,0,0,0,0,42,30,72
10603112501,core,..,24,24,30,0,31,9,0,14,9,0,9,4,0,4,3,0,3,64,27,86
10603112502,core,..,62,62,92,8,100,32,0,32,23,0,23,14,0,14,7,0,7,165,76,237
10603112503,core,..,16,16,56,0,56,19,0,19,25,0,25,16,0,16,14,0,14,133,16,153
10603112505,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112506,core,..,33,33,65,0,72,36,0,36,22,0,22,16,0,16,14,0,14,150,38,187
10603112507,core,..,42,42,68,4,72,32,0,32,12,0,16,12,0,12,17,0,17,145,40,184
10603112508,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112509,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112510,core,..,50,50,41,4,44,13,0,13,10,0,10,10,0,10,6,0,6,78,51,129
10603112512,core,..,20,20,38,0,38,26,0,23,19,0,18,14,0,14,8,0,8,101,23,123
10603112513,core,..,20,20,50,0,57,25,0,25,46,0,46,14,0,14,15,0,15,146,25,177
10603112514,core,..,12,12,9,5,16,3,0,3,5,0,5,0,0,0,0,0,0,25,7,30
10603112515,core,..,71,71,104,0,103,15,3,20,10,0,10,6,0,6,0,0,0,140,74,212
10603112516,core,..,28,28,34,0,35,23,0,23,11,0,11,17,0,17,13,0,13,99,29,124
10603112517,core,..,114,114,65,3,68,7,0,7,18,0,18,7,0,7,3,0,3,102,119,220
10603112518,core,..,14,14,77,0,77,41,0,41,36,0,36,15,0,15,3,0,3,177,14,188
10603112519,core,..,16,16,51,0,50,22,0,22,19,0,19,4,0,4,10,0,10,98,16,120
10603112520,core,..,16,16,35,4,42,24,0,24,17,0,17,10,0,10,7,0,7,95,16,110
10603112521,core,..,20,20,57,0,56,30,0,30,34,0,34,18,0,18,11,0,11,148,21,163
10603112522,core,..,17,17,37,0,37,16,0,16,25,0,25,14,0,14,3,0,3,97,22,117
10603112523,core,..,16,16,27,0,27,17,0,17,29,0,29,9,0,9,0,0,0,91,18,113
10603112524,core,..,23,23,55,0,55,27,0,27,29,0,29,21,0,21,10,0,10,139,23,158
10603112525,core,..,38,38,57,7,58,29,0,29,19,0,19,16,0,16,12,0,12,130,49,176
10603112526,core,..,18,18,37,6,45,19,0,19,13,0,17,12,0,12,3,0,3,87,20,109
10603112527,core,..,48,48,58,9,63,36,0,36,41,0,41,16,0,16,12,0,12,163,49,214
10603112528,core,..,36,36,48,0,42,30,0,30,29,0,29,14,0,14,3,0,3,117,37,155
10603112529,core,..,34,34,27,0,27,25,0,28,22,0,22,12,0,12,5,0,5,93,35,128
10603112530,core,..,36,36,54,6,55,35,0,35,38,0,38,15,0,15,8,0,8,147,37,185
10603112531,core,..,10,10,44,6,43,20,0,20,25,0,25,9,0,9,6,0,6,106,14,115
10603112532,core,..,8,8,26,0,28,12,0,12,15,0,15,11,0,11,3,0,3,68,10,82
10603112533,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603112534,core,..,21,21,26,0,32,17,0,17,6,0,9,10,0,10,3,0,3,62,22,85
10603112535,core,..,12,12,29,0,25,21,0,25,17,0,17,12,0,12,0,0,0,88,16,105
10603112536,core,..,5,5,26,0,26,17,0,17,17,0,17,11,0,11,4,0,4,70,5,76
10603112537,core,..,26,26,34,9,42,20,0,20,29,0,29,14,0,14,3,0,3,106,29,133
10603112538,core,..,11,11,49,6,56,30,0,30,49,0,49,29,0,29,9,0,9,165,18,186
10603112539,core,..,19,19,73,0,73,22,0,22,13,0,15,5,0,5,0,0,0,112,22,133
10603112540,core,..,16,16,48,8,49,21,0,21,12,0,12,6,0,3,4,0,4,88,24,110
10603112541,core,..,14,14,89,0,90,46,0,46,64,0,64,38,0,38,9,0,9,250,14,265
10603112542,core,..,18,18,27,0,27,13,0,13,0,0,0,5,0,5,7,0,7,50,18,62
10604112601,external,..,9,9,7,0,8,5,0,5,0,0,0,4,0,4,0,0,0,21,8,26
10604112602,external,..,18,18,16,0,15,6,0,6,16,0,16,8,0,8,0,0,0,43,16,61
10604112603,external,..,83,83,36,0,37,22,0,22,17,0,17,0,0,0,6,0,6,74,82,161
10604112604,external,..,47,47,51,4,54,24,0,25,15,0,15,6,0,6,5,0,5,105,51,158
10604112605,external,..,26,26,43,3,45,18,0,18,15,0,15,6,0,6,5,0,5,91,31,119
10604112606,external,..,37,37,32,3,39,14,0,9,10,0,10,3,0,3,0,0,0,60,46,99
10604112607,external,..,56,56,27,6,30,13,0,13,9,0,9,8,0,8,0,0,0,64,62,121
10604112608,external,..,26,26,32,3,36,7,0,7,9,0,9,3,0,3,0,0,0,55,31,84
10604112609,external,..,34,34,49,3,50,14,0,20,25,0,25,9,0,9,7,0,7,108,38,148
10604112610,external,..,33,33,42,0,44,31,0,36,28,0,28,12,0,12,4,0,4,123,34,155
10604112611,external,..,26,26,24,5,21,14,0,14,11,0,11,0,0,0,0,0,0,46,32,69
10604112612,external,..,35,35,42,9,44,15,0,15,5,0,5,7,0,7,8,0,8,79,41,119
10604112613,external,..,36,36,66,5,72,22,0,22,21,0,21,12,0,12,7,0,7,124,45,169
10604112614,external,..,74,74,65,3,66,21,0,21,14,0,14,7,0,7,0,0,0,107,77,182
10604112615,external,..,8,8,14,0,14,9,0,9,6,0,6,0,0,0,0,0,0,28,8,38
10604112617,external,..,56,56,41,9,43,25,0,30,21,0,21,14,0,14,5,0,5,103,64,170
10604112618,external,..,29,29,30,4,34,20,0,20,19,0,19,12,0,12,7,0,7,90,33,120
10604112619,external,..,13,13,21,0,21,7,0,7,4,0,4,7,0,7,0,0,0,45,13,58
10604112620,external,..,24,24,48,0,55,22,0,22,13,0,13,10,0,10,6,0,6,100,31,131
10604112621,external,..,44,44,38,0,45,16,0,16,25,0,25,5,0,5,10,0,10,92,44,137
10604112622,external,..,74,74,29,0,34,21,0,21,24,0,24,11,0,11,6,0,6,89,77,170
10604112623,external,..,65,65,55,5,54,36,0,36,13,0,13,11,0,11,4,0,4,114,68,182
10604112624,external,..,47,47,37,0,38,21,0,21,13,0,13,8,0,8,0,0,0,76,48,130
10604112625,external,..,57,57,44,6,43,20,0,20,15,0,15,6,0,6,7,0,4,85,63,148
10604112626,external,..,11,11,30,3,27,14,0,10,17,0,17,4,0,4,5,0,5,66,19,80
10604112627,external,..,16,16,31,0,31,19,0,19,36,0,36,14,0,14,3,0,3,98,20,123
10604112628,external,..,24,24,14,3,21,16,0,16,11,0,9,4,0,4,0,0,0,51,28,78
10604112629,external,..,45,45,34,0,39,14,0,11,19,0,19,3,0,3,4,0,4,75,54,124
10604112630,external,..,41,41,60,13,74,45,3,47,49,0,50,31,0,31,11,0,11,191,54,250
10604112632,external,..,35,35,18,0,18,3,0,3,3,0,3,5,0,5,0,0,0,37,35,66
10604112633,external,..,32,32,32,3,37,7,0,7,13,0,13,9,0,9,0,0,0,67,36,97
10604112634,external,..,25,25,31,0,30,10,0,10,13,0,13,4,0,4,5,0,5,58,28,89
10604112635,external,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
10604112636,external,..,51,51,40,5,44,21,0,21,7,0,7,3,0,3,9,0,9,77,59,141
10604112637,external,..,73,73,74,15,89,48,0,48,54,0,54,29,0,29,15,0,15,221,85,305
10604112638,external,..,37,37,40,0,43,27,0,27,34,0,34,9,0,13,0,0,0,119,35,154
10604112639,external,..,4,4,18,0,15,14,0,14,30,0,30,19,0,19,0,0,0,79,6,85
10604112701,external,..,65,65,62,0,64,23,0,23,15,0,15,6,0,6,12,0,12,112,66,178
10604112702,external,..,12,12,21,0,28,4,0,4,5,0,5,3,0,3,3,0,3,39,20,57
10604112704,external,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10604112705,external,..,15,15,33,0,37,12,0,12,11,0,11,5,0,6,6,0,6,62,19,84
10604112706,external,..,38,38,57,8,66,30,0,31,18,0,18,16,0,16,10,0,10,125,48,176
10604112707,external,..,28,28,21,3,23,17,0,17,13,0,13,5,0,5,0,0,0,51,31,85
10604112708,external,..,14,14,38,0,40,21,0,19,12,0,12,9,0,9,4,0,4,80,18,98
10604112709,external,..,30,30,38,8,42,14,0,14,16,0,16,6,0,6,7,0,7,77,38,120
10604112710,external,..,17,17,76,0,82,40,0,40,33,0,33,19,0,19,9,0,9,184,22,205
10604112711,external,..,33,33,41,0,42,19,0,19,17,0,17,3,0,3,0,0,0,78,33,113
10604112712,external,..,66,66,60,0,65,23,0,23,24,0,24,11,0,11,6,0,6,129,67,192
10604112713,external,..,18,18,34,0,34,16,0,16,12,0,12,9,0,9,0,0,0,76,18,96
10604112714,external,..,12,12,16,0,16,9,0,9,12,0,12,6,0,6,4,0,4,42,12,52
10604112801,external,..,76,76,42,7,48,22,0,22,11,0,11,11,0,11,8,0,8,89,88,173
10604112802,external,..,67,67,61,6,62,32,0,30,29,0,28,6,0,6,3,0,3,132,75,201
10604112803,external,..,79,79,46,0,44,23,3,25,21,0,21,7,0,7,3,0,3,92,82,169
10604112804,external,..,82,82,91,10,100,31,0,34,24,0,24,12,0,12,9,0,9,165,88,251
10604112805,external,..,27,27,40,3,38,15,0,15,18,0,18,8,0,8,3,0,3,91,30,117
10604112806,external,..,31,31,63,0,63,27,0,26,47,0,47,25,0,25,5,0,5,168,32,203
10604112807,external,..,19,19,33,0,33,13,0,13,19,0,19,8,0,8,0,0,0,68,19,84
10604112808,external,..,19,19,59,3,61,28,0,28,16,0,16,11,0,11,3,0,3,111,28,140
10604112809,external,..,59,59,69,6,74,28,0,28,32,0,29,21,0,21,5,0,5,149,66,214
10604112810,external,..,35,35,86,0,90,35,0,35,40,0,40,24,0,24,5,0,5,192,36,222
10604112811,external,..,57,57,75,5,84,24,6,33,25,3,27,8,0,8,0,0,0,138,71,213
10604112812,external,..,60,60,54,8,57,17,0,21,17,0,23,11,0,11,5,0,7,106,72,177
10604112813,external,..,69,69,57,4,60,29,0,32,12,0,12,5,0,5,4,0,4,103,80,179
10604112901,external,..,69,69,56,3,60,27,0,27,10,0,10,12,0,12,5,0,5,101,72,178
10604112902,external,..,54,54,66,3,65,34,0,29,29,0,29,11,0,11,0,0,0,142,60,199
10604112903,external,..,55,55,67,7,77,36,0,36,32,0,32,23,0,23,5,0,5,157,61,215
10604112904,external,..,50,50,69,4,75,14,0,14,15,0,15,8,0,8,5,0,5,113,58,168
10604112905,external,..,23,23,37,0,37,13,0,13,11,0,11,12,0,12,0,0,0,66,23,90
10604112906,external,..,21,21,42,4,44,9,0,9,7,0,7,4,0,4,0,0,0,69,22,94
10604112907,external,..,29,29,44,5,47,11,4,12,10,0,10,3,0,3,3,0,3,78,33,107
10604112908,external,..,42,42,62,6,64,19,0,19,20,0,20,8,0,8,0,0,0,101,42,145
10604112909,external,..,17,17,36,0,38,14,0,14,11,0,11,8,0,8,0,0,0,77,13,93
10604112910,external,..,26,26,51,4,50,15,0,14,22,0,22,17,0,17,3,0,3,100,31,129
10604112911,external,..,17,17,24,0,25,17,0,13,12,0,12,0,0,0,0,0,0,51,22,66
10604112912,external,..,31,31,46,0,47,9,0,9,12,0,12,5,0,5,3,0,3,79,32,107
10604112913,external,..,41,41,58,8,64,10,0,10,23,0,23,3,0,3,3,0,3,98,49,145
10604112914,external,..,31,31,30,5,29,15,0,12,12,0,12,8,0,8,4,0,4,65,42,106
10604112915,external,..,46,46,40,5,45,8,0,8,0,0,0,4,0,4,8,0,8,64,45,110
10604112916,external,..,58,58,63,3,64,18,0,18,26,0,26,7,0,7,6,0,6,114,65,177
10604112917,external,..,27,27,37,4,36,14,0,14,13,0,13,10,0,10,7,0,7,72,27,99
10604112918,external,..,24,24,31,0,34,9,0,9,18,0,18,5,0,5,0,0,0,71,27,94
10604112919,external,..,16,16,33,0,34,11,0,11,4,0,4,4,0,4,0,0,0,52,18,65
10604112920,external,..,33,33,58,0,55,16,0,16,27,0,27,10,0,10,4,0,4,115,35,149
10604112921,external,..,72,72,57,0,60,17,0,18,13,0,13,4,0,4,7,0,7,95,73,167
10604112922,external,..,90,90,72,6,77,20,0,20,10,0,10,11,0,11,0,0,0,110,97,206
10604112923,external,..,53,53,94,3,99,23,0,23,33,0,33,25,0,25,7,0,7,183,58,238
11101120601,core,..,30,30,61,0,64,9,0,9,9,0,9,0,0,0,0,0,0,74,30,109
11101120602,core,..,13,13,40,0,40,17,0,17,24,0,24,7,0,7,0,0,0,93,13,97
11101120603,core,..,18,18,33,0,29,14,0,14,22,0,22,8,0,8,0,0,0,74,18,89
11101120604,core,..,22,22,49,0,49,20,0,20,22,0,22,11,0,11,6,0,6,101,22,121
11101120605,core,..,44,44,53,4,57,37,0,37,24,0,24,6,0,6,0,0,0,125,44,165
11101120606,core,..,119,119,109,5,111,29,0,29,13,0,13,7,0,7,0,0,0,155,120,273
11101120607,core,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101120608,core,..,52,52,37,9,43,16,0,15,13,0,13,9,0,9,4,0,4,72,60,134
11101120609,core,..,49,49,59,6,68,32,0,32,29,0,29,3,0,3,3,0,3,125,55,179
11101120610,core,..,45,45,93,3,98,48,0,48,57,0,63,22,0,22,9,0,9,227,45,275
11101120611,core,..,33,33,49,5,56,26,0,29,30,0,30,10,0,10,6,0,6,121,33,158
11101120612,core,..,17,17,64,6,71,37,0,41,38,0,39,15,0,15,0,0,0,160,22,187
11101120613,core,..,37,37,31,0,31,24,0,26,21,0,21,8,0,8,8,0,8,93,39,130
11101120614,core,..,19,19,41,0,47,19,0,19,21,0,21,3,0,3,0,0,0,90,19,110
11101120615,core,..,41,41,65,3,70,35,0,35,43,0,43,12,0,12,8,0,8,160,45,207
11101120616,core,..,20,20,46,3,47,24,0,24,19,0,19,11,0,11,9,0,9,108,21,129
11101120617,core,..,19,19,43,0,44,14,0,14,17,0,17,4,0,4,0,0,0,83,15,100
11101120618,core,..,22,22,46,0,46,25,0,25,28,0,28,13,0,13,6,0,6,121,26,138
11101120619,core,..,33,33,75,6,80,27,0,27,33,0,36,11,0,11,0,0,0,154,35,189
11101120620,core,..,27,27,67,0,67,31,0,31,28,0,28,11,0,11,3,0,3,143,27,168
