edge_id,osm_way_id,name,road_class,length_m,corridor_class,is_corridor_trunk,dist_to_alignment_m,oneway_flag,oneway_source,num_lanes_per_dir,num_lanes_source,speed_limit_kmh,speed_limit_source,lane_width_m,lane_width_source,turn_lanes,turn_lanes_source,kerbside_use,kerbside_source,capacity_veh_hr_lane,capacity_source,dist_to_S2c_m,dist_to_S4_m,dist_to_S5_m,dist_to_base2026_m,scenario_variant_ref
w703370005,703370005,Donald Street,trunk,78.5,corridor_trunk:S4;corridor_trunk:S5,1,916.7,1,osm,3.0,osm,60.0,osm,3.2,imputed_rule,none|none|right,osm,unknown,imputed_rule,1800,imputed_rule,916.7,9.5,9.5,916.7,base2026
w173254599,173254599,Denison Street,residential,222.5,parallel,0,927.0,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,927.0,570.7,570.7,927.0,base2026
w882605229,882605229,Stewart Avenue,trunk,14.5,parallel,0,929.4,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,929.4,930.2,930.2,929.4,base2026
w611263045,611263045,National Park Street,residential,128.6,parallel,0,935.1,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,935.1,942.5,942.5,935.1,base2026
w895812943,895812943,Stewart Avenue,trunk,7.6,parallel,0,943.8,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,943.8,944.4,944.4,943.8,base2026
w25028643,25028643,Church Street,residential,370.3,parallel,0,944.8,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,944.8,947.0,947.0,944.8,base2026
w882605230,882605230,Stewart Avenue,trunk,6.9,parallel,0,951.2,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,951.2,951.8,951.8,951.2,base2026
w895812944,895812944,Stewart Avenue,trunk,8.2,parallel,0,958.0,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,958.0,958.5,958.5,958.0,base2026
w895812920,895812920,Stewart Avenue,trunk,74.4,parallel,0,966.1,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,966.1,966.5,966.5,966.1,base2026
w703370006,703370006,Donald Street,trunk,143.4,corridor_trunk:S4;corridor_trunk:S5,1,994.5,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,994.5,18.4,18.4,994.5,base2026
w688558215,688558215,Tudor Street,primary,111.1,parallel,0,1001.8,1,osm,4.0,osm,60.0,osm,3.2,imputed_rule,none|none|none|right,osm,unknown,imputed_rule,1600,imputed_rule,1001.8,462.8,462.8,1001.8,base2026
w532943008,532943008,Union Street,secondary,5.7,parallel,0,1021.6,0,osm,1.0,imputed_rule,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1021.6,1025.1,1025.1,1021.6,base2026
w398852814,398852814,Union Street,secondary,11.6,parallel,0,1027.0,0,osm,2.5,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1027.0,1030.6,1030.6,1027.0,base2026
w398833279,398833279,Union Street,secondary,6.5,parallel,0,1037.8,0,osm,2.5,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1037.8,1041.7,1041.7,1037.8,base2026
w508425425,508425425,Stewart Avenue,trunk,78.2,parallel,0,1039.6,1,osm,4.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1039.6,1039.4,1039.4,1039.6,base2026
w895812919,895812919,Stewart Avenue,trunk,20.5,parallel,0,1039.6,1,osm,4.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1039.6,1039.4,1039.4,1039.6,base2026
w532942989,532942989,Union Street,secondary,53.3,parallel,0,1043.9,0,osm,2.5,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1043.9,1048.0,1048.0,1043.9,base2026
w703370007,703370007,Donald Street,trunk,86.8,corridor_trunk:S4;corridor_trunk:S5,1,1045.7,1,osm,3.0,osm,60.0,osm,3.2,imputed_rule,none|none|right,osm,unknown,imputed_rule,1800,imputed_rule,1045.7,36.7,36.7,1045.7,base2026
w882605231,882605231,Stewart Avenue,trunk,24.4,parallel,0,1059.1,1,osm,4.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1059.1,1058.5,1058.5,1059.1,base2026
w611263042,611263042,National Park Street,residential,194.6,parallel,0,1060.7,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1060.7,1065.7,1065.7,1060.7,base2026
w255347503,255347503,Stewart Avenue,trunk,33.1,parallel,0,1083.2,1,osm,4.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1083.2,1082.3,1082.3,1083.2,base2026
w308843535,308843535,Beaumont Street,secondary,477.2,corridor_trunk:S4;corridor_trunk:S5,1,1093.3,0,imputed_rule,1.0,osm,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1093.3,36.7,36.7,1093.3,base2026
w308836741,308836741,Union Street,secondary,75.0,parallel,0,1093.6,0,osm,1.0,imputed_rule,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1093.6,1099.2,1099.2,1093.6,base2026
w532943028,532943028,Beaumont Street,secondary,10.1,parallel,0,1109.0,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1109.0,454.0,454.0,1109.0,base2026
w688558214,688558214,Tudor Street,primary,89.5,parallel,0,1109.0,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,1109.0,411.3,411.3,1109.0,base2026
w688558207,688558207,Tudor Street,primary,200.9,parallel,0,1110.9,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,1110.9,368.2,368.2,1110.9,base2026
w796741061,796741061,Beaumont Street,tertiary,122.6,parallel,0,1110.9,0,imputed_rule,1.0,osm,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1110.9,462.8,462.8,1110.9,base2026
w398852810,398852810,Stewart Avenue,trunk,55.1,parallel,0,1115.8,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1115.8,1114.9,1114.9,1115.8,base2026
w58755662,58755662,Denison Street,residential,67.0,parallel,0,1124.3,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1124.3,1120.9,1120.9,1124.3,base2026
w532942988,532942988,Donald Street,trunk,126.4,corridor_trunk:S4;corridor_trunk:S5,1,1129.8,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1129.8,25.5,25.5,1129.8,base2026
w532943030,532943030,Beaumont Street,secondary,11.0,corridor_trunk:S4;corridor_trunk:S5,1,1129.8,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1129.8,25.9,25.9,1129.8,base2026
w1324584323,1324584323,Donald Street,trunk,10.2,corridor_trunk:S4;corridor_trunk:S5,1,1132.4,1,osm,3.0,osm,60.0,osm,3.2,imputed_rule,none|none|right,osm,unknown,imputed_rule,1800,imputed_rule,1132.4,22.0,22.0,1132.4,base2026
w532943031,532943031,Beaumont Street,secondary,109.9,corridor_trunk:S4;corridor_trunk:S5,1,1132.4,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1132.4,14.9,14.9,1132.4,base2026
w58755663,58755663,Denison Street,residential,66.7,parallel,0,1132.8,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1132.8,1130.0,1130.0,1132.8,base2026
w201079221,201079221,Beaumont Street,tertiary,285.2,parallel,0,1138.5,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1138.5,570.7,570.7,1138.5,base2026
w703370008,703370008,Donald Street,trunk,79.5,corridor_trunk:S4;corridor_trunk:S5,1,1142.2,1,osm,3.0,osm,60.0,osm,3.2,imputed_rule,none|none|right,osm,unknown,imputed_rule,1800,imputed_rule,1142.2,19.8,19.8,1142.2,base2026
w174078868,174078868,Beaumont Street,secondary,118.7,parallel,0,1148.2,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1148.2,164.6,164.6,1148.2,base2026
w174078873,174078873,Denison Street,residential,195.6,parallel,0,1156.2,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1156.2,468.9,468.9,1156.2,base2026
w895482061,895482061,Union Street,secondary,15.0,parallel,0,1164.1,0,osm,1.0,imputed_rule,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1164.1,1171.3,1171.3,1164.1,base2026
w398808116,398808116,Darby Street,secondary,26.0,parallel,0,1165.2,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1165.2,1223.9,1223.9,1165.2,base2026
w25028144,25028144,Beaumont Street,secondary,65.7,parallel,0,1166.0,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1166.0,72.1,72.1,1166.0,base2026
w308843534,308843534,Beaumont Street,secondary,52.8,parallel,0,1170.2,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1170.2,129.1,129.1,1170.2,base2026
w398852811,398852811,Stewart Avenue,trunk,221.8,parallel,0,1170.4,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1170.4,1169.0,1169.0,1170.4,base2026
w51132767,51132767,Pacific Street,residential,216.8,parallel,0,1173.1,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1173.1,1174.7,1174.7,1173.1,base2026
w58755661,58755661,Denison Street,residential,25.9,parallel,0,1177.6,0,imputed_rule,1.0,imputed_rule,50.0,imputed_rule,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1177.6,1171.1,1171.1,1177.6,base2026
w675793033,675793033,Union Street,secondary,207.0,parallel,0,1178.2,0,osm,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1178.2,1185.7,1185.7,1178.2,base2026
w243292584,243292584,Darby Street,secondary,27.1,parallel,0,1188.2,1,osm,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1188.2,1245.9,1245.9,1188.2,base2026
w243292585,243292585,Darby Street,secondary,27.7,parallel,0,1188.2,1,osm,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1188.2,1245.9,1245.9,1188.2,base2026
w307584582,307584582,Tudor Street,primary,112.2,parallel,0,1197.2,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,1197.2,358.7,358.7,1197.2,base2026
w165819438,165819438,Donald Street,trunk,131.8,corridor_trunk:S4;corridor_trunk:S5,1,1219.6,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1219.6,21.2,21.2,1219.6,base2026
w243292586,243292586,Darby Street,secondary,32.1,parallel,0,1233.2,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1233.2,1287.3,1287.3,1233.2,base2026
w243292583,243292583,Darby Street,secondary,31.0,parallel,0,1238.7,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1238.7,1294.1,1294.1,1238.7,base2026
w1324859477,1324859477,Hannell Street,trunk,15.9,parallel,0,1247.1,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1247.1,1090.7,1090.7,1247.1,base2026
w896869030,896869030,Beaumont Street,tertiary,21.8,parallel,0,1247.6,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1247.6,821.8,821.8,1247.6,base2026
w1324859476,1324859476,Hannell Street,trunk,14.8,parallel,0,1250.5,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1250.5,1087.7,1087.7,1250.5,base2026
w813900370,813900370,National Park Street,residential,458.1,parallel,0,1250.6,0,imputed_rule,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1250.6,1253.1,1253.1,1250.6,base2026
w703370009,703370009,Donald Street,trunk,95.1,corridor_trunk:S4;corridor_trunk:S5,1,1252.7,1,osm,3.0,osm,60.0,osm,3.2,imputed_rule,none|none|right,osm,unknown,imputed_rule,1800,imputed_rule,1252.7,25.5,25.5,1252.7,base2026
w882602783,882602783,Beaumont Street,tertiary,20.5,parallel,0,1258.3,1,osm,1.0,osm,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1258.3,841.0,841.0,1258.3,base2026
w896869029,896869029,Beaumont Street,tertiary,20.8,parallel,0,1258.3,1,osm,1.0,osm,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1258.3,841.0,841.0,1258.3,base2026
w1324859478,1324859478,Hannell Street,trunk,14.2,parallel,0,1262.6,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1262.6,1105.8,1105.8,1262.6,base2026
w398832516,398832516,Darby Street,secondary,17.8,parallel,0,1264.6,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1264.6,1317.7,1317.7,1264.6,base2026
w1324859479,1324859479,Hannell Street,trunk,17.6,parallel,0,1264.9,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1264.9,1101.8,1101.8,1264.9,base2026
w896869042,896869042,Beaumont Street,tertiary,17.3,parallel,0,1271.9,1,osm,1.0,osm,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1271.9,870.0,870.0,1271.9,base2026
w173151637,173151637,Hannell Street,trunk,417.0,parallel,0,1276.3,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1276.3,1119.4,1119.4,1276.3,base2026
w896869041,896869041,Beaumont Street,tertiary,18.1,parallel,0,1277.1,1,osm,1.0,osm,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1277.1,866.2,866.2,1277.1,base2026
w1324603436,1324603436,Darby Street,secondary,19.3,parallel,0,1280.7,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1280.7,1332.8,1332.8,1280.7,base2026
w901664349,901664349,Darby Street,secondary,17.2,parallel,0,1280.7,1,osm,1.0,osm,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1280.7,1332.8,1332.8,1280.7,base2026
w1292584085,1292584085,Hannell Street,trunk,408.4,parallel,0,1281.9,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1281.9,1118.5,1118.5,1281.9,base2026
w173254591,173254591,Beaumont Street,tertiary,351.5,parallel,0,1282.3,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1282.3,883.5,883.5,1282.3,base2026
w894429267,894429267,Darby Street,secondary,37.5,parallel,0,1296.6,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1296.6,1348.0,1348.0,1296.6,base2026
w894429268,894429268,Darby Street,tertiary,59.5,parallel,0,1296.6,1,osm,1.0,osm,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1296.6,1348.0,1348.0,1296.6,base2026
w17622886,17622886,Darby Street,secondary,31.4,parallel,0,1297.3,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1297.3,1347.9,1347.9,1297.3,base2026
w1377940482,1377940482,King Street,residential,80.9,parallel,0,1302.1,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1302.1,1302.8,1302.8,1302.1,base2026
w25028363,25028363,King Street,residential,211.1,parallel,0,1302.1,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1302.1,1303.8,1303.8,1302.1,base2026
w268824154,268824154,King Street,residential,362.0,parallel,0,1304.7,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1304.7,1303.2,1303.2,1304.7,base2026
w688558198,688558198,Tudor Street,primary,67.9,parallel,0,1308.2,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,1308.2,326.2,326.2,1308.2,base2026
w688558204,688558204,Tudor Street,primary,68.7,parallel,0,1309.1,1,osm,4.0,osm,60.0,osm,3.2,imputed_rule,none|none|none|right,osm,unknown,imputed_rule,1600,imputed_rule,1309.1,335.8,335.8,1309.1,base2026
w1377932827,1377932827,King Street,residential,66.5,parallel,0,1315.3,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1315.3,1320.3,1320.3,1315.3,base2026
w894429266,894429266,Darby Street,tertiary,27.0,parallel,0,1322.3,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1322.3,1370.1,1370.1,1322.3,base2026
w24419244,24419244,King Street,residential,210.7,parallel,0,1337.7,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1337.7,1339.2,1339.2,1337.7,base2026
w688558193,688558193,Denison Street,residential,56.8,parallel,0,1344.9,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1344.9,442.2,442.2,1344.9,base2026
w201866811,201866811,Darby Street,tertiary,97.4,parallel,0,1348.9,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1348.9,1396.3,1396.3,1348.9,base2026
w900639171,900639171,Steel Street,residential,22.2,parallel,0,1359.3,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1359.3,123.8,123.8,1359.3,base2026
w244672851,244672851,Steel Street,residential,177.7,parallel,0,1361.6,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1361.6,141.3,141.3,1361.6,base2026
w900639170,900639170,Steel Street,residential,22.9,parallel,0,1362.0,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1362.0,120.4,120.4,1362.0,base2026
w899063406,899063406,Steel Street,residential,33.3,parallel,0,1370.8,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1370.8,297.2,297.2,1370.8,base2026
w675793035,675793035,Union Street,secondary,100.7,parallel,0,1373.6,0,osm,1.0,imputed_rule,40.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1373.6,1384.4,1384.4,1373.6,base2026
w1292587784,1292587784,Steel Street,residential,11.2,parallel,0,1375.4,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1375.4,326.2,326.2,1375.4,base2026
w688558209,688558209,Tudor Street,primary,65.0,parallel,0,1375.4,1,osm,4.0,osm,60.0,osm,3.2,imputed_rule,none|none|none|right,osm,unknown,imputed_rule,1600,imputed_rule,1375.4,294.8,294.8,1375.4,base2026
w307584581,307584581,Tudor Street,primary,131.9,parallel,0,1377.2,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,1377.2,280.8,280.8,1377.2,base2026
w688558190,688558190,Steel Street,residential,170.7,parallel,0,1377.2,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1377.2,335.8,335.8,1377.2,base2026
w398852809,398852809,Stewart Avenue,trunk,45.5,parallel,0,1390.5,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1390.5,1386.8,1386.8,1390.5,base2026
w688558195,688558195,Denison Street,residential,168.6,parallel,0,1400.1,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1400.1,420.8,420.8,1400.1,base2026
w25026609,25026609,Steel Street,residential,290.2,parallel,0,1412.2,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1412.2,485.6,485.6,1412.2,base2026
w1305659971,1305659971,Stewart Avenue,trunk,68.1,parallel,0,1435.7,0,imputed_rule,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,1435.7,1431.5,1431.5,1435.7,base2026
w398832515,398832515,Darby Street,tertiary,13.5,parallel,0,1438.8,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1438.8,1479.2,1479.2,1438.8,base2026
w688558213,688558213,Tudor Street,primary,45.4,parallel,0,1439.7,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,1439.7,274.8,274.8,1439.7,base2026
w1322983859,1322983859,Union Street,secondary,27.2,parallel,0,1468.9,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,1468.9,1480.8,1480.8,1468.9,base2026
w307524786,307524786,Tudor Street,residential,85.6,parallel,0,1484.9,1,osm,1.0,osm,50.0,imputed_rule,3.2,imputed_rule,,absent,unknown,imputed_rule,800,imputed_rule,1484.9,231.7,231.7,1484.9,base2026
w532943021,532943021,Beaumont Street,tertiary,247.7,parallel,0,1491.4,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1491.4,1206.8,1206.8,1491.4,base2026
w398832534,398832534,Union Street,tertiary,100.1,parallel,0,1494.7,0,imputed_rule,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,1494.7,1506.8,1506.8,1494.7,base2026
w1198541636,1198541636,Jacaranda Drive,unclassified,457.5,corridor_trunk:S5,1,inf,0,imputed_rule,1.0,osm,50.0,imputed_rule,3.2,imputed_rule,,absent,unknown,imputed_rule,1000,imputed_rule,inf,inf,14.6,inf,base2026
w1308574128,1308574128,Taragna Road,unclassified,82.5,corridor_trunk:S5,1,inf,1,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1000,imputed_rule,inf,1785.4,11.3,inf,base2026
w173577838,173577838,Russell Road,primary,559.2,corridor_trunk:S5,1,inf,0,osm,1.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,inf,inf,8.7,inf,base2026
w173577867,173577867,Taragna Road,unclassified,101.3,corridor_trunk:S5,1,inf,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1000,imputed_rule,inf,1778.8,11.3,inf,base2026
w232951008,232951008,Regent Street,tertiary,126.0,corridor_trunk:S5,1,inf,0,osm,1.0,osm,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,inf,inf,44.5,inf,base2026
w232951369,232951369,Alma Road,primary,72.9,corridor_trunk:S5,1,inf,0,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,inf,inf,37.1,inf,base2026
w260185819,260185819,Kookaburra Circuit,unclassified,84.4,corridor_trunk:S5,1,inf,1,osm,1.0,imputed_rule,50.0,imputed_rule,3.2,imputed_rule,,absent,unknown,imputed_rule,1000,imputed_rule,inf,inf,49.6,inf,base2026
w261980570,261980570,Lambton Road,secondary,156.7,corridor_trunk:S5,1,inf,0,osm,1.0,imputed_rule,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1400,imputed_rule,inf,1823.0,44.4,inf,base2026
w26234142,26234142,Lookout Road,trunk,169.3,corridor_trunk:S5,1,inf,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,inf,inf,5.3,inf,base2026
w307578250,307578250,Curley Road,tertiary,361.8,corridor_trunk:S5,1,inf,0,osm,1.0,osm,50.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1200,imputed_rule,inf,275.7,32.9,inf,base2026
w448302144,448302144,Lookout Road,trunk,132.8,corridor_trunk:S5,1,inf,1,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1800,imputed_rule,inf,inf,47.1,inf,base2026
w688568554,688568554,Alma Road,primary,113.0,corridor_trunk:S5,1,inf,0,osm,1.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,inf,inf,44.5,inf,base2026
w688568558,688568558,Rugby Road,primary,65.5,corridor_trunk:S5,1,inf,0,osm,2.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,inf,inf,40.5,inf,base2026
w688596911,688596911,Jacaranda Drive,unclassified,56.7,corridor_trunk:S5,1,inf,0,imputed_rule,1.0,imputed_rule,50.0,imputed_rule,3.2,imputed_rule,,absent,unknown,imputed_rule,1000,imputed_rule,inf,inf,16.3,inf,base2026
w688596914,688596914,Russell Road,primary,27.0,corridor_trunk:S5,1,inf,0,osm,1.0,osm,60.0,osm,3.2,imputed_rule,,absent,unknown,imputed_rule,1600,imputed_rule,inf,inf,10.6,inf,base2026
