geography,source_file,FINANCIAL_YEAR,HH_LGA_ID,area_name,TRAVEL_MODE,TRIPS_BY_MODE,PCT_OF_TOTAL_TRIPS,MODE_SHARE,DISTANCE_BY_MODE,PCT_OF_TOTAL_DISTANCE,TRIP_AVG_DISTANCE,TRIP_AVG_TIME,HH_SA3_ID
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Newcastle,Bus,30000,2.4,2.6,163000,1.8,5.4,20.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Newcastle,Other,24000,1.9,2.1,76000,0.8,3.1,16.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Newcastle,Train,9000,0.7,0.8,1000000,11.0,110.0,97.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Newcastle,Vehicle Driver,361000,28.4,30.8,2591000,28.6,7.2,15.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Newcastle,Vehicle Passenger,101000,7.9,8.6,604000,6.7,6.0,14.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Newcastle,Walk Linked,51000,4.0,,39000,0.4,0.8,9.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Newcastle,Walk Only,60000,4.7,5.1,55000,0.6,0.9,11.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Port Stephens,Bus,2000,0.4,0.4,32000,0.6,21.1,41.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Port Stephens,Other,2000,0.6,0.6,9000,0.2,3.5,25.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Port Stephens,Vehicle Driver,140000,35.4,35.6,1817000,33.0,13.0,17.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Port Stephens,Vehicle Passenger,46000,11.6,11.7,891000,16.2,19.4,29.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Port Stephens,Walk Linked,1000,0.3,,0,0.0,0.1,30.6,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2019/20,,Port Stephens,Walk Only,6000,1.6,1.6,3000,0.1,0.5,11.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - East,Bus,5000,0.5,0.6,17000,0.3,3.7,17.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - East,Other,1000,0.1,0.1,6000,0.1,4.7,25.0,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - East,Train,1000,0.2,0.2,172000,2.6,117.1,104.7,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - East,Vehicle Driver,254000,28.6,29.6,2232000,33.1,8.8,17.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - East,Vehicle Passenger,122000,13.7,14.2,903000,13.4,7.4,14.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - East,Walk Linked,15000,1.6,,10000,0.1,0.7,7.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - East,Walk Only,46000,5.2,5.3,28000,0.4,0.6,10.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - West,Bus,12000,2.4,2.5,136000,2.3,11.7,21.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - West,Other,13000,2.7,2.8,135000,2.3,10.4,46.3,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - West,Train,2000,0.5,0.5,159000,2.7,71.6,57.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - West,Vehicle Driver,142000,29.7,30.9,1983000,33.8,13.9,21.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - West,Vehicle Passenger,46000,9.5,9.9,480000,8.2,10.5,16.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - West,Walk Linked,9000,1.9,,11000,0.2,1.2,11.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lake Macquarie - West,Walk Only,16000,3.3,3.4,28000,0.5,1.8,19.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lower Hunter,Bus,2000,0.3,0.3,5000,0.1,3.0,10.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lower Hunter,Train,2000,0.3,0.3,146000,1.6,69.0,64.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lower Hunter,Vehicle Driver,184000,28.1,28.6,3168000,35.4,17.2,21.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lower Hunter,Vehicle Passenger,118000,18.0,18.3,1130000,12.6,9.6,13.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lower Hunter,Walk Linked,5000,0.7,,6000,0.1,1.1,10.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Lower Hunter,Walk Only,16000,2.5,2.5,23000,0.3,1.4,14.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Maitland,Train,3000,0.9,0.9,81000,2.2,24.6,30.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Maitland,Vehicle Driver,125000,32.9,34.2,1423000,37.7,11.4,18.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Maitland,Vehicle Passenger,40000,10.6,11.0,365000,9.7,9.1,16.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Maitland,Walk Linked,7000,1.8,,6000,0.2,0.9,7.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Maitland,Walk Only,14000,3.7,3.9,14000,0.4,1.0,19.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Newcastle,Bus,30000,2.5,2.6,172000,1.9,5.8,21.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Newcastle,Other,30000,2.5,2.7,105000,1.1,3.5,17.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Newcastle,Train,11000,0.9,1.0,1433000,15.7,128.1,111.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Newcastle,Vehicle Driver,347000,28.7,30.8,2299000,25.1,6.6,14.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Newcastle,Vehicle Passenger,84000,6.9,7.5,480000,5.2,5.7,14.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Newcastle,Walk Linked,42000,3.4,,27000,0.3,0.6,6.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Newcastle,Walk Only,61000,5.1,5.4,58000,0.6,0.9,12.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Port Stephens,Bus,1000,0.4,0.4,31000,0.6,21.1,41.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Port Stephens,Other,2000,0.5,0.5,9000,0.2,4.6,30.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Port Stephens,Vehicle Driver,139000,36.5,36.5,1753000,33.4,12.6,16.9,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Port Stephens,Vehicle Passenger,43000,11.2,11.2,828000,15.8,19.3,30.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2018/19,,Port Stephens,Walk Only,5000,1.4,1.4,1000,0.0,0.2,7.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - East,Bus,11000,1.3,1.4,54000,0.8,4.8,18.7,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - East,Other,1000,0.1,0.2,5000,0.1,3.9,19.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - East,Train,1000,0.1,0.1,64000,1.0,79.5,84.0,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - East,Vehicle Driver,245000,28.5,29.6,2167000,33.8,8.8,16.2,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - East,Vehicle Passenger,119000,13.8,14.3,882000,13.8,7.4,14.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - East,Walk Linked,16000,1.9,,9000,0.1,0.6,6.9,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - East,Walk Only,37000,4.3,4.5,24000,0.4,0.6,11.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - West,Bus,11000,2.0,2.1,137000,2.1,13.0,24.7,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - West,Other,15000,2.8,2.9,153000,2.3,10.5,46.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - West,Train,2000,0.3,0.3,117000,1.8,72.9,58.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - West,Vehicle Driver,155000,29.9,30.7,2244000,34.2,14.5,21.5,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - West,Vehicle Passenger,54000,10.5,10.8,596000,9.1,11.0,17.3,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - West,Walk Linked,7000,1.3,,9000,0.1,1.3,15.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lake Macquarie - West,Walk Only,17000,3.2,3.3,21000,0.3,1.3,14.7,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lower Hunter,Bus,3000,0.6,0.6,62000,0.8,18.8,32.1,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lower Hunter,Train,2000,0.3,0.3,105000,1.4,69.0,64.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lower Hunter,Vehicle Driver,157000,29.4,29.9,2701000,34.8,17.2,22.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lower Hunter,Vehicle Passenger,85000,16.0,16.3,989000,12.7,11.6,14.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lower Hunter,Walk Linked,5000,0.9,,5000,0.1,1.0,11.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Lower Hunter,Walk Only,15000,2.9,2.9,16000,0.2,1.0,13.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Maitland,Bus,6000,1.3,1.3,34000,0.8,5.8,17.4,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Maitland,Other,3000,0.7,0.7,10000,0.2,3.0,22.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Maitland,Train,2000,0.5,0.6,61000,1.4,24.6,30.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Maitland,Vehicle Driver,148000,31.7,33.1,1644000,38.4,11.1,17.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Maitland,Vehicle Passenger,45000,9.7,10.1,372000,8.7,8.2,14.4,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Maitland,Walk Linked,10000,2.0,,6000,0.1,0.6,5.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Maitland,Walk Only,19000,4.0,4.2,15000,0.3,0.8,17.4,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Newcastle,Bus,24000,2.2,2.4,148000,2.0,6.1,21.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Newcastle,Other,22000,2.0,2.1,80000,1.1,3.7,19.1,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Newcastle,Train,4000,0.3,0.3,517000,7.2,144.9,112.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Newcastle,Vehicle Driver,308000,28.3,30.1,2266000,31.4,7.4,15.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Newcastle,Vehicle Passenger,92000,8.5,9.0,523000,7.2,5.7,13.7,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Newcastle,Walk Linked,33000,3.0,,21000,0.3,0.6,6.2,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Newcastle,Walk Only,61000,5.7,6.0,56000,0.8,0.9,12.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Port Stephens,Bus,3000,0.8,0.8,36000,0.7,12.7,27.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Port Stephens,Other,2000,0.5,0.5,7000,0.1,4.6,30.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Port Stephens,Vehicle Driver,123000,34.8,34.8,1773000,33.4,14.5,18.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Port Stephens,Vehicle Passenger,41000,11.7,11.7,837000,15.8,20.3,31.2,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2017/18,,Port Stephens,Walk Only,8000,2.2,2.2,2000,0.0,0.3,5.6,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - East,Bus,10000,1.1,1.2,56000,0.9,5.5,19.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - East,Other,4000,0.4,0.4,30000,0.5,7.7,32.8,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - East,Train,1000,0.1,0.1,103000,1.6,78.6,86.7,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - East,Vehicle Driver,269000,28.2,30.5,2251000,34.1,8.4,15.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - East,Vehicle Passenger,110000,11.5,12.4,803000,12.2,7.3,14.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - East,Walk Linked,36000,3.7,,19000,0.3,0.5,6.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - East,Walk Only,47000,4.9,5.3,35000,0.5,0.7,10.6,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - West,Bus,12000,2.4,2.5,115000,2.2,9.4,24.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - West,Other,4000,0.7,0.8,21000,0.4,5.8,26.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - West,Train,3000,0.6,0.7,157000,3.0,49.0,45.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - West,Vehicle Driver,152000,30.1,31.4,1795000,34.5,11.8,18.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - West,Vehicle Passenger,45000,8.9,9.3,477000,9.2,10.6,18.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - West,Walk Linked,10000,2.0,,10000,0.2,1.0,12.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lake Macquarie - West,Walk Only,26000,5.2,5.4,25000,0.5,0.9,14.2,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lower Hunter,Bus,5000,0.8,0.8,74000,1.0,16.1,30.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lower Hunter,Train,2000,0.3,0.3,104000,1.4,69.0,64.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lower Hunter,Vehicle Driver,162000,28.9,29.4,2584000,35.8,16.0,21.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lower Hunter,Vehicle Passenger,89000,15.9,16.2,823000,11.4,9.2,12.7,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lower Hunter,Walk Linked,5000,0.8,,5000,0.1,1.0,11.4,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Lower Hunter,Walk Only,18000,3.3,3.3,19000,0.3,1.0,14.5,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Maitland,Bus,4000,0.7,0.8,23000,0.4,5.9,17.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Maitland,Other,4000,0.8,0.8,10000,0.2,2.5,18.5,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Maitland,Train,3000,0.5,0.5,103000,1.9,40.3,45.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Maitland,Vehicle Driver,165000,31.6,32.6,2062000,37.9,12.5,17.9,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Maitland,Vehicle Passenger,61000,11.7,12.0,512000,9.4,8.4,13.4,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Maitland,Walk Linked,8000,1.6,,3000,0.0,0.3,5.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Maitland,Walk Only,16000,3.1,3.2,9000,0.2,0.6,13.6,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Newcastle,Bus,18000,1.5,1.6,98000,1.2,5.5,18.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Newcastle,Other,22000,1.9,2.0,69000,0.9,3.2,16.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Newcastle,Train,1000,0.1,0.1,192000,2.4,156.9,108.5,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Newcastle,Vehicle Driver,346000,29.1,30.8,2710000,33.4,7.8,15.6,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Newcastle,Vehicle Passenger,111000,9.4,9.9,904000,11.1,8.1,15.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Newcastle,Walk Linked,32000,2.7,,16000,0.2,0.5,5.3,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Newcastle,Walk Only,64000,5.4,5.7,71000,0.9,1.1,14.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Port Stephens,Bus,7000,1.5,1.6,109000,1.7,15.0,32.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Port Stephens,Other,8000,1.7,1.8,27000,0.4,3.3,16.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Port Stephens,Vehicle Driver,165000,34.1,35.2,2235000,34.9,13.5,17.5,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Port Stephens,Vehicle Passenger,40000,8.3,8.5,824000,12.9,20.6,27.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Port Stephens,Walk Linked,7000,1.5,,2000,0.0,0.2,5.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2016/17,,Port Stephens,Walk Only,14000,2.9,2.9,9000,0.1,0.7,8.4,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - East,Bus,11000,1.1,1.2,58000,0.8,5.5,20.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - East,Other,5000,0.5,0.5,40000,0.5,8.2,29.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - East,Train,1000,0.1,0.1,92000,1.2,86.3,94.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - East,Vehicle Driver,282000,28.0,30.6,2394000,32.4,8.5,15.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - East,Vehicle Passenger,104000,10.4,11.3,1055000,14.3,10.1,16.4,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - East,Walk Linked,43000,4.3,,19000,0.3,0.5,5.7,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - East,Walk Only,57000,5.7,6.2,40000,0.5,0.7,10.1,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - West,Bus,7000,1.2,1.2,40000,0.7,6.1,22.6,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - West,Other,4000,0.8,0.8,26000,0.5,6.0,26.0,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - West,Train,6000,1.0,1.0,154000,2.8,27.2,32.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - West,Vehicle Driver,163000,28.4,29.7,1724000,31.5,10.6,17.4,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - West,Vehicle Passenger,57000,9.9,10.4,748000,13.6,13.2,20.1,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - West,Walk Linked,13000,2.3,,13000,0.2,1.0,10.9,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lake Macquarie - West,Walk Only,38000,6.6,6.9,35000,0.6,0.9,13.8,11102.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lower Hunter,Bus,5000,1.1,1.1,114000,1.9,23.6,34.6,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lower Hunter,Vehicle Driver,143000,31.9,32.5,2249000,37.8,15.7,21.2,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lower Hunter,Vehicle Passenger,57000,12.6,12.8,605000,10.1,10.7,15.3,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lower Hunter,Walk Linked,4000,0.8,,2000,0.0,0.6,9.8,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Lower Hunter,Walk Only,16000,3.6,3.7,9000,0.1,0.5,11.0,10601.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Maitland,Bus,10000,1.5,1.6,69000,1.0,7.2,23.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Maitland,Other,7000,1.1,1.2,30000,0.5,4.3,16.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Maitland,Train,4000,0.7,0.7,133000,2.0,30.5,36.1,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Maitland,Vehicle Driver,182000,28.7,30.4,2556000,38.2,14.1,19.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Maitland,Vehicle Passenger,67000,10.6,11.2,530000,7.9,7.9,12.7,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Maitland,Walk Linked,18000,2.8,,6000,0.1,0.4,8.2,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Maitland,Walk Only,29000,4.6,4.9,18000,0.3,0.6,11.4,10602.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Newcastle,Bus,19000,1.3,1.4,88000,1.0,4.6,18.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Newcastle,Other,18000,1.2,1.3,47000,0.5,2.6,14.4,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Newcastle,Train,4000,0.3,0.3,93000,1.0,24.2,32.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Newcastle,Vehicle Driver,384000,25.7,27.7,3142000,34.3,8.2,15.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Newcastle,Vehicle Passenger,155000,10.4,11.2,1078000,11.8,6.9,14.0,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Newcastle,Walk Linked,55000,3.6,,39000,0.4,0.7,7.8,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Newcastle,Walk Only,114000,7.6,8.2,87000,1.0,0.8,11.9,11103.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Port Stephens,Bus,10000,1.8,1.9,129000,1.7,12.6,31.2,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Port Stephens,Other,9000,1.6,1.7,143000,1.9,15.3,24.8,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Port Stephens,Vehicle Driver,180000,31.7,33.4,2734000,35.8,15.2,19.0,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Port Stephens,Vehicle Passenger,42000,7.4,7.8,784000,10.3,18.7,22.7,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Port Stephens,Walk Linked,14000,2.4,,6000,0.1,0.5,4.3,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2015/16,,Port Stephens,Walk Only,28000,5.0,5.2,23000,0.3,0.8,8.1,10603.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - East,Bus,5000,0.5,0.5,29000,0.4,5.6,20.5,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - East,Other,10000,0.9,1.0,61000,0.8,6.4,22.3,11101.0
sa3,hts_by_sa3_2009-10_to_2019-20.xlsx,2014/15,,Lake Macquarie - East,Train,2000,0.1,0.2,160000,2.2,104.9,131.5,11101.0
