rel_id,restriction,from_way,via_member,to_way,lat,lon,located_by,source,dist_to_base2026_m,dist_to_S2c_m,dist_to_S4_m,dist_to_S5_m,corridor_flag
11524639,no_u_turn,769758534,173445062,839186985,-32.7437763,151.569102,via_way,osm,inf,inf,inf,inf,0
11537661,no_left_turn,332364491,1842584444,573102672,-32.7197509,151.5279628,via_node,osm,inf,inf,inf,inf,0
11537662,only_straight_on,573108671,1842584444,573102672,-32.7197509,151.5279628,via_node,osm,inf,inf,inf,inf,0
11537663,only_right_turn,823388466,346170630,31132711,-32.7242071,151.5442006,via_node,osm,inf,inf,inf,inf,0
11537664,only_straight_on,31132701,346170630,31132711,-32.7242071,151.5442006,via_node,osm,inf,inf,inf,inf,0
11537749,no_u_turn,769691962,769691963,840087762,-32.7297538,151.5524564,via_way,osm,inf,inf,inf,inf,0
11537750,no_u_turn,769691963,840087762,722074672,-32.7297484,151.5523674,via_way,osm,inf,inf,inf,inf,0
11537751,no_u_turn,840087762,722074672,769691962,-32.7296836,151.5523299,via_way,osm,inf,inf,inf,inf,0
11537752,no_u_turn,722074672,769691962,769691963,-32.7296836,151.5523706,via_way,osm,inf,inf,inf,inf,0
11537753,no_left_turn,25953434,6773345624,722074684,-32.7297538,151.5524564,via_node,osm,inf,inf,inf,inf,0
11537754,only_straight_on,840087766,346209458,699685391,-32.7312095,151.5534353,via_node,osm,inf,inf,inf,inf,0
11537755,only_straight_on,1426511525,259434365,699685391,-32.7312788,151.5535089,via_node,osm,inf,inf,inf,inf,0
11538089,only_straight_on,840134955,6544726824,31020057,-32.7668941,151.5672212,via_node,osm,inf,inf,inf,inf,0
11538090,only_straight_on,840134957,2479934173,840134956,-32.766671,151.5675364,via_node,osm,inf,inf,inf,inf,0
11538091,only_straight_on,840134959,2479934155,1533148058,-32.766392,151.5672665,via_node,osm,inf,inf,inf,inf,0
11538553,no_right_turn,838417767,7839527063,840192576,-32.9424819,151.6561438,via_node,osm,inf,inf,inf,inf,0
11542443,no_right_turn,580579468,249343998,31729540,-32.936663,151.6575266,via_node,osm,inf,inf,inf,inf,0
11553718,only_straight_on,841640904,7852503944,1249792900,-32.734494,151.5585139,via_node,osm,inf,inf,inf,inf,0
11556375,only_straight_on,173457797,7852503942,841640900,-32.7350143,151.5583035,via_node,osm,inf,inf,inf,inf,0
11556376,only_straight_on,841640903,7852503943,832823288,-32.7349964,151.5588169,via_node,osm,inf,inf,inf,inf,0
11556377,only_straight_on,842045758,1825124018,854830242,-32.7336533,151.5516495,via_node,osm,inf,inf,inf,inf,0
11556378,only_straight_on,171490505,1825124019,842045763,-32.7332364,151.55109,via_node,osm,inf,inf,inf,inf,0
11556379,only_straight_on,171490503,1825124023,842045761,-32.7338687,151.550939,via_node,osm,inf,inf,inf,inf,0
11556727,only_straight_on,823388469,7687227380,1537173177,-32.7251551,151.5431193,via_node,osm,inf,inf,inf,inf,0
11556728,only_straight_on,4644879,29549669,4644881,-32.7258756,151.5428347,via_node,osm,inf,inf,inf,inf,0
11556729,only_straight_on,4644891,29549697,1346138193,-32.7257645,151.54482,via_node,osm,inf,inf,inf,inf,0
11563513,only_left_turn,842653343,7861053895,842653340,-32.7250498,151.5423352,via_node,osm,inf,inf,inf,inf,0
11563514,no_u_turn,842653344,7861053885,842653343,-32.7249283,151.5424499,via_node,osm,inf,inf,inf,inf,0
11567818,no_left_turn,843142353,7865228659,843142357,-32.9262635,151.6507665,via_node,osm,inf,inf,inf,inf,0
11576419,no_u_turn,1292789337,843768560,1292789340,-32.8895889,151.6633279,via_way,osm,inf,inf,inf,inf,0
11587291,no_u_turn,1524518727,13895305339,1524518725,-32.7481698,151.582368,via_node,osm,inf,inf,inf,inf,0
11587292,no_u_turn,1524518729,13895305340,1524518726,-32.7478528,151.5829079,via_node,osm,inf,inf,inf,inf,0
11611177,only_right_turn,415422371,25943424,4295437,-32.8091136,151.8465132,via_node,osm,inf,inf,inf,inf,0
11613290,only_left_turn,846785673,258985754,842045763,-32.7326786,151.5509274,via_node,osm,inf,inf,inf,inf,0
11613291,only_straight_on,840087767,7900844891,846785679,-32.7317375,151.5509789,via_node,osm,inf,inf,inf,inf,0
11619097,only_straight_on,846860177,7902351203,392347933,-32.7062791,151.4978358,via_node,osm,inf,inf,inf,inf,0
11625375,no_right_turn,240589367,2483143834,240589368,-32.9744217,151.646706,via_node,osm,inf,inf,inf,inf,0
11625379,no_right_turn,240589364,2483143840,847344919,-32.9743873,151.6469303,via_node,osm,inf,inf,inf,inf,0
11629777,only_left_turn,576915743,5532187173,847841435,-32.9652836,151.6528258,via_node,osm,inf,inf,inf,inf,0
11629778,only_left_turn,807080062,7547303251,847841443,-32.9639153,151.6533459,via_node,osm,inf,inf,inf,inf,0
11629779,only_right_turn,807080063,7547303248,807080065,-32.963754,151.6534176,via_node,osm,inf,inf,inf,inf,0
11630922,only_right_turn,847979731,7912825577,751479219,-33.240073,151.4671875,via_node,osm,inf,inf,inf,inf,0
11640028,no_u_turn,848798613,287590677,836281952,-32.9529931,151.6559191,via_node,osm,inf,inf,inf,inf,0
11640264,no_u_turn,848813152,1835399396,380353335,-32.9511463,151.6562227,via_node,osm,inf,inf,inf,inf,0
11643333,only_straight_on,31020716,344918012,849070909,-32.7451022,151.5957233,via_node,osm,inf,inf,inf,inf,0
11643352,only_straight_on,849074499,346212949,722151107,-32.7406405,151.5644031,via_node,osm,inf,inf,inf,inf,0
11643353,only_right_turn,722151111,6773976628,849074494,-32.7406145,151.5644451,via_node,osm,inf,inf,inf,inf,0
11643354,only_straight_on,849074493,6773976707,722151127,-32.7406541,151.5644603,via_node,osm,inf,inf,inf,inf,0
11643356,no_right_turn,722151127,6773976732,849074498,-32.7408409,151.5643612,via_node,osm,inf,inf,inf,inf,0
11643357,only_straight_on,849074495,258986859,39663506,-32.7407823,151.56515,via_node,osm,inf,inf,inf,inf,0
11643359,only_straight_on,842086138,475509828,39663507,-32.7415236,151.5663368,via_node,osm,inf,inf,inf,inf,0
11643360,only_straight_on,849074504,1842714768,173458798,-32.7419337,151.5690874,via_node,osm,inf,inf,inf,inf,0
11643363,no_u_turn,39870190,721901855,849074511,-32.7306493,151.5529636,via_way,osm,inf,inf,inf,inf,0
11643364,no_u_turn,854830243,721901855,849074510,-32.7306493,151.5529636,via_way,osm,inf,inf,inf,inf,0
11643365,only_left_turn,846785678,7900804976,849074512,-32.7324259,151.5511471,via_node,osm,inf,inf,inf,inf,0
11643366,only_straight_on,846785672,7900804976,849074512,-32.7324259,151.5511471,via_node,osm,inf,inf,inf,inf,0
11643367,no_u_turn,769691964,31132717,849074516,-32.7289823,151.5519774,via_way,osm,inf,inf,inf,inf,0
11643368,no_right_turn,722074689,7839271601,31132717,-32.7289823,151.5519774,via_node,osm,inf,inf,inf,inf,0
11643369,only_straight_on,849074514,6773325484,722074688,-32.7286578,151.5517467,via_node,osm,inf,inf,inf,inf,0
11643370,only_straight_on,191554657,2021391123,722074688,-32.7284488,151.5516184,via_node,osm,inf,inf,inf,inf,0
11643371,only_straight_on,722074673,2021391108,191554660,-32.7279236,151.5513019,via_node,osm,inf,inf,inf,inf,0
11671374,no_left_turn,722074683,6773345620,840087761,-32.7296836,151.5523299,via_node,osm,inf,inf,inf,inf,0
11674690,only_left_turn,828070368,7730538160,217620351,-32.7154566,151.5271705,via_node,osm,inf,inf,inf,inf,0
11678474,only_straight_on,28418806,833732440,774643365,-32.753856,151.7585844,via_node,osm,inf,inf,inf,inf,0
11678475,only_straight_on,51204490,653305017,1456665524,-32.7544257,151.7579796,via_node,osm,inf,inf,inf,inf,0
11678476,only_straight_on,12292280,61739107,774645417,-32.7566955,151.7487994,via_node,osm,inf,inf,inf,inf,0
11678477,only_straight_on,443182637,4408066850,443182636,-32.7575425,151.7476026,via_node,osm,inf,inf,inf,inf,0
11678478,only_straight_on,12292589,111413213,443182634,-32.7567639,151.7477415,via_node,osm,inf,inf,inf,inf,0
11678479,only_straight_on,443182633,4408066846,774645416,-32.7576116,151.7485892,via_node,osm,inf,inf,inf,inf,0
11678496,no_u_turn,31020743,170677027,509872845,-32.7442914,151.5899484,via_way,osm,inf,inf,inf,inf,0
11681350,only_straight_on,43451625,548169886,443182634,-32.755394,151.7464042,via_node,osm,inf,inf,inf,inf,0
11681351,only_straight_on,572426997,548169886,443182634,-32.755394,151.7464042,via_node,osm,inf,inf,inf,inf,0
11716762,only_straight_on,721884991,5413235028,1413386886,-32.7373596,151.5525504,via_node,osm,inf,inf,inf,inf,0
11716763,only_straight_on,721884975,6771703579,842045761,-32.7371456,151.5515671,via_node,osm,inf,inf,inf,inf,0
11716764,only_straight_on,721884998,6771261652,39870164,-32.7368112,151.5522581,via_node,osm,inf,inf,inf,inf,0
11716765,only_straight_on,721884994,1842708511,721884973,-32.7377548,151.5515956,via_node,osm,inf,inf,inf,inf,0
11727113,no_right_turn,849074496,6773976599,849074503,-32.7403668,151.5637326,via_node,osm,inf,inf,inf,inf,0
11735440,no_left_turn,859985977,7990601825,857036986,-32.9183393,151.5979626,via_node,osm,inf,inf,inf,inf,0
11742496,only_straight_on,790602203,7996700244,857739479,-32.7013485,151.5844824,via_node,osm,inf,inf,inf,inf,0
11742497,only_straight_on,857739478,283126119,790602204,-32.701845,151.5838601,via_node,osm,inf,inf,inf,inf,0
11765699,only_left_turn,808621644,1144978304,98965564,-32.8042043,151.6527423,via_node,osm,inf,inf,inf,inf,0
11773674,only_straight_on,622166716,1839982266,720849423,-32.9235595,151.6124527,via_node,osm,inf,inf,inf,inf,0
11773675,no_right_turn,860895677,288162951,576091708,-32.9236049,151.613307,via_node,osm,inf,inf,inf,inf,0
11773676,no_u_turn,720849427,576091708,576091711,-32.9236049,151.613307,via_way,osm,inf,inf,inf,inf,0
11778929,no_u_turn,861706409,344918104,861706406,-32.7449282,151.6027039,via_node,osm,inf,inf,inf,inf,0
11778930,only_straight_on,861706406,8029338141,861706410,-32.743524,151.6029834,via_node,osm,inf,inf,inf,inf,0
11781239,only_straight_on,467546611,8034192865,380510129,-32.8946661,151.7393815,via_node,osm,inf,inf,inf,3596.7,0
11785088,only_left_turn,311182042,1843667408,212658682,-32.9233688,151.7152306,via_node,osm,inf,inf,1758.7,0.0,0
11798946,only_straight_on,719919209,6757127564,719919208,-32.7695942,151.5296832,via_node,osm,inf,inf,inf,inf,0
11798947,only_left_turn,719919211,6757130593,719919213,-32.7696799,151.5290716,via_node,osm,inf,inf,inf,inf,0
11798948,only_straight_on,719919207,6757127559,719919202,-32.7701131,151.5290791,via_node,osm,inf,inf,inf,inf,0
11798949,only_straight_on,719919204,6757127553,719919201,-32.7701618,151.5296519,via_node,osm,inf,inf,inf,inf,0
11803030,only_straight_on,864560724,8058421930,953706421,-32.7666482,151.5272884,via_node,osm,inf,inf,inf,inf,0
11803031,only_straight_on,864560731,6216400549,581602996,-32.7609216,151.5286144,via_node,osm,inf,inf,inf,inf,0
11803032,no_u_turn,864560732,76700271,864560727,-32.7627385,151.5281262,via_way,osm,inf,inf,inf,inf,0
11803034,no_right_turn,664155175,6216400554,76700271,-32.7627385,151.5281262,via_node,osm,inf,inf,inf,inf,0
11803035,no_right_turn,864560727,6216400553,76700269,-32.7618512,151.5283441,via_node,osm,inf,inf,inf,inf,0
11803036,no_right_turn,664155174,5119103802,526411106,-32.7616026,151.5284962,via_node,osm,inf,inf,inf,inf,0
11803037,no_u_turn,864560734,76700269,864560730,-32.7618512,151.5283441,via_way,osm,inf,inf,inf,inf,0
11803038,no_u_turn,864560730,526411106,864560734,-32.7616026,151.5284962,via_way,osm,inf,inf,inf,inf,0
11815316,no_u_turn,849074506,722151095,849074507,-32.7422534,151.5686846,via_way,osm,inf,inf,inf,inf,0
11815350,no_u_turn,839186985,722151108,769758534,-32.7439466,151.5691102,via_way,osm,inf,inf,inf,inf,0
11845828,no_right_turn,23927920,346194286,867878278,-32.7227393,151.542855,via_node,osm,inf,inf,inf,inf,0
11845829,no_u_turn,23927923,867878278,867878277,-32.7228155,151.5428039,via_way,osm,inf,inf,inf,inf,0
11911427,only_left_turn,69646961,833227179,1456665518,-32.7451501,151.7658864,via_node,osm,inf,inf,inf,inf,0
11921318,only_left_turn,875596462,7041170801,875596466,-32.7173547,151.5280308,via_node,osm,inf,inf,inf,inf,0
11955197,no_u_turn,1288625706,11949733107,1288625705,-32.7547958,151.5880735,via_node,osm,inf,inf,inf,inf,0
11955198,no_u_turn,1288625712,11949733126,1288625711,-32.7544305,151.5886832,via_node,osm,inf,inf,inf,inf,0
11996543,only_right_turn,31226529,3991922098,832432167,-33.0121446,151.5933048,via_node,osm,inf,inf,inf,inf,0
12235110,only_right_turn,900173966,2480803088,240334028,-32.7618381,151.5966744,via_node,osm,inf,inf,inf,inf,0
12241055,no_right_turn,1507361714,13783931388,900789156,-32.7565722,151.7730854,via_node,osm,inf,inf,inf,inf,0
12253823,only_left_turn,172655529,287256794,902157925,-32.9054382,151.672689,via_node,osm,inf,inf,inf,2754.9,0
12284675,no_right_turn,173159982,1843667522,1547822191,-32.9334979,151.7209263,via_node,osm,inf,inf,1617.7,1148.3,0
12385993,only_straight_on,31021034,344920533,794917492,-32.7751212,151.612672,via_node,osm,inf,inf,inf,inf,0
12541455,only_right_turn,80790455,105406828,926478341,-33.2292563,151.423177,via_node,osm,inf,inf,inf,inf,0
12541456,only_right_turn,926478343,105406828,80790454,-33.2292563,151.423177,via_node,osm,inf,inf,inf,inf,0
12541457,only_straight_on,1326381879,105406828,926478341,-33.2292563,151.423177,via_node,osm,inf,inf,inf,inf,0
12541458,only_straight_on,581237466,942123833,581237471,-33.2292219,151.4233709,via_node,osm,inf,inf,inf,inf,0
12541459,only_straight_on,685799557,942123833,80790455,-33.2292219,151.4233709,via_node,osm,inf,inf,inf,inf,0
12541486,only_right_turn,80790375,775948687,683689888,-33.2280099,151.4214268,via_node,osm,inf,inf,inf,inf,0
12541487,only_right_turn,926487269,775948687,80790377,-33.2280099,151.4214268,via_node,osm,inf,inf,inf,inf,0
12541488,only_straight_on,779708065,775948687,683689888,-33.2280099,151.4214268,via_node,osm,inf,inf,inf,inf,0
12541499,only_straight_on,1326381885,12272206945,1329246948,-33.2311353,151.4266155,via_node,osm,inf,inf,inf,inf,0
12541501,only_straight_on,1326381886,12272206945,1326381883,-33.2311353,151.4266155,via_node,osm,inf,inf,inf,inf,0
12541502,only_straight_on,1326381888,12272206945,1326381887,-33.2311353,151.4266155,via_node,osm,inf,inf,inf,inf,0
12561579,no_left_turn,551395473,5325137610,985471460,-32.8941806,151.7116894,via_node,osm,inf,inf,inf,3121.8,0
12653030,only_left_turn,937494999,5499576353,1010860946,-32.7562928,151.5898006,via_node,osm,inf,inf,inf,inf,0
12653031,only_left_turn,31011047,332949567,937495001,-32.756347,151.5897029,via_node,osm,inf,inf,inf,inf,0
12653034,no_u_turn,770024686,770024687,770024688,-32.7529288,151.5869779,via_way,osm,inf,inf,inf,inf,0
12653035,no_u_turn,878476624,770024687,38557475,-32.7529288,151.5869779,via_way,osm,inf,inf,inf,inf,0
12770574,only_left_turn,467546612,4621543097,687763534,-32.8946683,151.7396606,via_node,osm,inf,inf,inf,3609.5,0
12997868,only_left_turn,840860003,1835399396,839856422,-32.9511463,151.6562227,via_node,osm,inf,inf,inf,inf,0
12997888,only_left_turn,847841447,7805462680,836281954,-32.9556847,151.6553867,via_node,osm,inf,inf,inf,inf,0
12997889,no_u_turn,847841452,7911618825,847841448,-32.9553452,151.6554538,via_node,osm,inf,inf,inf,inf,0
13060751,only_left_turn,702205784,6594317769,970763352,-32.7914957,151.7251208,via_node,osm,inf,inf,inf,inf,0
13060752,only_straight_on,702205790,6594317769,970763352,-32.7914957,151.7251208,via_node,osm,inf,inf,inf,inf,0
13060753,no_left_turn,702205790,2512391598,702205789,-32.7914124,151.7247621,via_node,osm,inf,inf,inf,inf,0
13060754,no_u_turn,702205793,574542374,702205789,-32.791349,151.7246447,via_way,osm,inf,inf,inf,inf,0
13102260,only_left_turn,519456656,346179855,1194927506,-32.719136,151.527418,via_node,osm,inf,inf,inf,inf,0
13138280,only_left_turn,977475811,808608149,669784117,-32.702236,151.5394724,via_node,osm,inf,inf,inf,inf,0
13166401,no_right_turn,838867549,7715283849,838867550,-33.1079105,151.4889574,via_node,osm,inf,inf,inf,inf,0
13166402,no_u_turn,683689882,838867550,826341519,-33.1079585,151.4889768,via_way,osm,inf,inf,inf,inf,0
13220122,only_straight_on,983873354,8973186782,969672385,-32.7356966,152.1092663,via_node,osm,inf,inf,inf,inf,0
13220123,only_straight_on,983873353,8973186794,4588658,-32.7356211,152.1092954,via_node,osm,inf,inf,inf,inf,0
13460086,no_u_turn,1004615132,1842524986,1004615133,-32.7611946,151.6004293,via_node,osm,inf,inf,inf,inf,0
13460087,no_u_turn,1004615133,1842524984,1004615132,-32.761711,151.5998187,via_node,osm,inf,inf,inf,inf,0
13471139,no_u_turn,1005484335,344839679,1005484333,-32.7536689,151.5834542,via_node,osm,inf,inf,inf,inf,0
13471140,no_u_turn,1005484333,9276895336,1005484335,-32.7525313,151.5853322,via_node,osm,inf,inf,inf,inf,0
13498146,only_straight_on,347409469,61749545,1007872112,-33.1858819,151.5373513,via_node,osm,inf,inf,inf,inf,0
13498147,only_straight_on,1007872114,61749545,683805258,-33.1858819,151.5373513,via_node,osm,inf,inf,inf,inf,0
13544613,only_left_turn,30643126,2708072933,706162419,-32.8147237,151.4642035,via_node,osm,inf,inf,inf,inf,0
13544614,only_left_turn,394590645,258979709,1011645328,-32.8141319,151.4540658,via_node,osm,inf,inf,inf,inf,0
13544615,only_straight_on,1011645328,258979709,1011645326,-32.8141319,151.4540658,via_node,osm,inf,inf,inf,inf,0
13614428,no_u_turn,657048924,1102830226,1016788666,-32.9487442,151.6859887,via_way,osm,inf,inf,inf,2700.8,0
13614429,no_u_turn,1016788663,246011960,419698296,-32.9483962,151.6844452,via_node,osm,inf,inf,inf,2719.0,0
13637886,no_u_turn,1512081376,9273794234,1005128567,-32.9781898,151.7080922,via_node,osm,inf,inf,inf,inf,0
14246909,no_u_turn,755443732,1306558183,1306558185,-32.8871824,151.7320909,via_way,osm,inf,inf,inf,inf,0
14246910,no_u_turn,1306558185,755443733,755443732,-32.8870409,151.7319931,via_way,osm,inf,inf,inf,inf,0
14247589,no_left_turn,702205783,2512391598,702205790,-32.7914124,151.7247621,via_node,osm,inf,inf,inf,inf,0
14253719,no_u_turn,714680365,415393752,685799562,-32.9049344,151.6905059,via_way,osm,inf,inf,inf,1953.8,0
14258103,no_u_turn,744569746,6968586143,172513775,-33.2424556,151.460869,via_node,osm,inf,inf,inf,inf,0
14258104,no_left_turn,751265727,6968586625,744569741,-33.2427645,151.4631421,via_node,osm,inf,inf,inf,inf,0
14258105,no_u_turn,744569743,744569740,744569747,-33.2429056,151.4631125,via_way,osm,inf,inf,inf,inf,0
14258106,no_u_turn,744569740,744569747,698880282,-33.2428904,151.4630087,via_way,osm,inf,inf,inf,inf,0
14258343,no_u_turn,840087763,6773345617,739667998,-32.7299948,151.5513633,via_node,osm,inf,inf,inf,inf,0
14278113,no_u_turn,828744725,7669427191,31133259,-32.7147207,151.5258733,via_node,osm,inf,inf,inf,inf,0
14283580,no_u_turn,415483038,1453639332,415483030,-32.9387155,151.7121327,via_node,osm,inf,inf,2618.5,1709.1,0
14283581,no_u_turn,731235024,415483030,731235026,-32.9387578,151.7120206,via_way,osm,inf,inf,2629.6,1715.0,0
14310093,only_straight_on,1074833684,9858317190,1074833690,-32.8083994,151.7104508,via_node,osm,inf,inf,inf,inf,0
14310094,no_left_turn,1387826076,9858317190,785125113,-32.8083994,151.7104508,via_node,osm,inf,inf,inf,inf,0
14310095,no_u_turn,1387826076,9858317190,1074833690,-32.8083994,151.7104508,via_node,osm,inf,inf,inf,inf,0
14310096,only_straight_on,1074833699,9858317190,785125113,-32.8083994,151.7104508,via_node,osm,inf,inf,inf,inf,0
14324069,no_left_turn,347409321,1773477977,175584608,-32.9091875,151.7051155,via_node,osm,inf,inf,3156.8,1359.9,0
14324070,no_left_turn,580160641,2676049457,261968741,-32.9091768,151.7052194,via_node,osm,inf,inf,3149.1,1363.2,0
14324071,no_u_turn,580160639,11823849104,1075999701,-32.9089837,151.7051376,via_node,osm,inf,inf,3166.7,1382.4,0
14324072,no_u_turn,688596955,1075999701,580160640,-32.9090738,151.7051851,via_way,osm,inf,inf,3157.8,1373.6,0
14327951,no_u_turn,530744668,418259552,419698284,-32.9406877,151.7123382,via_way,osm,inf,inf,2745.5,1923.7,0
14327952,no_u_turn,580178236,530744668,418259552,-32.9406669,151.7124798,via_way,osm,inf,inf,2734.2,1920.1,0
14327953,no_u_turn,419698284,580178236,530744668,-32.9405692,151.7124296,via_way,osm,inf,inf,2730.3,1909.8,0
14328146,no_left_turn,574897148,1835184027,574897337,-32.8820082,151.7189817,via_node,osm,inf,inf,inf,inf,0
14328150,no_left_turn,792026765,1835973550,1326140576,-32.8841418,151.7244117,via_node,osm,inf,inf,inf,inf,0
14328151,no_left_turn,1326140577,1835973541,792026769,-32.884082,151.7243155,via_node,osm,inf,inf,inf,inf,0
14328152,no_u_turn,574897555,574897552,574897554,-32.8841667,151.7242344,via_way,osm,inf,inf,inf,inf,0
14330357,no_u_turn,842086138,475509828,722151104,-32.7415236,151.5663368,via_node,osm,inf,inf,inf,inf,0
14330460,no_u_turn,745500392,6978391679,745500389,-32.8122662,151.6351012,via_node,osm,inf,inf,inf,inf,0
14560926,only_left_turn,1093137529,10011289506,553196416,-32.9946936,151.6876402,via_node,osm,inf,inf,inf,inf,0
14561044,only_left_turn,1093145572,35296088,1093145573,-32.6768336,151.3882837,via_node,osm,inf,inf,inf,inf,0
14561045,only_straight_on,1093145573,35296088,403083150,-32.6768336,151.3882837,via_node,osm,inf,inf,inf,inf,0
14653586,no_right_turn,1100823428,6965192070,744218533,-32.9807922,151.6455379,via_node,osm,inf,inf,inf,inf,0
14660965,no_u_turn,1101362349,10078943111,1101362347,-32.7242631,152.1465195,via_node,osm,inf,inf,inf,inf,0
14660966,no_u_turn,1101362347,25954053,1101362350,-32.7245135,152.1452463,via_node,osm,inf,inf,inf,inf,0
14672526,no_u_turn,415759878,4167259452,415759879,-32.7240053,152.1430032,via_node,osm,inf,inf,inf,inf,0
14694685,no_u_turn,1093137536,1093137534,573185799,-32.9946936,151.6876402,via_way,osm,inf,inf,inf,inf,0
14694686,no_u_turn,1093137538,1093137536,1093137534,-32.9947646,151.6875878,via_way,osm,inf,inf,inf,inf,0
14694687,no_left_turn,553196417,1835780604,924962981,-32.9947646,151.6875878,via_node,osm,inf,inf,inf,inf,0
14728602,no_left_turn,52432070,733855585,59174123,-32.8838816,151.7716241,via_node,osm,inf,inf,inf,inf,0
14728604,no_left_turn,415666368,4166596375,415666374,-32.8762292,151.7473135,via_node,osm,inf,inf,inf,inf,0
14728879,no_left_turn,1106749124,10127430922,1106749127,-32.8851878,151.7831335,via_node,osm,inf,inf,inf,inf,0
14728880,no_left_turn,52432065,10127430923,1106749128,-32.8843353,151.7831691,via_node,osm,inf,inf,inf,inf,0
14957019,no_left_turn,771364173,1824584419,576397823,-32.6139899,152.0793454,via_node,osm,inf,inf,inf,inf,0
14957059,only_straight_on,1111989372,17384027,1111989371,-33.1597609,151.611456,via_node,osm,inf,inf,inf,inf,0
14957060,only_straight_on,1111989373,10126954384,1106689018,-33.1597236,151.6114012,via_node,osm,inf,inf,inf,inf,0
14957061,only_straight_on,1111989370,9963278706,1464988010,-33.1597693,151.6113836,via_node,osm,inf,inf,inf,inf,0
15578004,only_straight_on,333522237,35295438,68293117,-32.8321769,151.3559262,via_node,osm,inf,inf,inf,inf,0
15598871,only_left_turn,1006144213,9283016028,1442559043,-32.7646343,151.5285177,via_node,osm,inf,inf,inf,inf,0
15598872,no_u_turn,1442559044,8058421937,696901274,-32.7645326,151.5278229,via_node,osm,inf,inf,inf,inf,0
15651364,only_left_turn,1058133291,9722740896,4681255,-33.0909528,151.4541081,via_node,osm,inf,inf,inf,inf,0
15651365,no_u_turn,1157656258,9722740899,1058133292,-33.0910561,151.4543804,via_node,osm,inf,inf,inf,inf,0
15668326,only_left_turn,1158889657,10777142040,1158889658,-32.745249,151.5837656,via_node,osm,inf,inf,inf,inf,0
15701833,only_left_turn,1161011003,271894768,1161011006,-33.237084,151.5629824,via_node,osm,inf,inf,inf,inf,0
15701834,only_right_turn,1161011004,10798729740,1161011008,-33.2371056,151.5631343,via_node,osm,inf,inf,inf,inf,0
15772910,only_left_turn,1166063995,10845689614,1166063998,-32.6664339,151.3750188,via_node,osm,inf,inf,inf,inf,0
15794323,only_left_turn,1150062309,10698578656,174852224,-32.7636957,151.6412474,via_node,osm,inf,inf,inf,inf,0
15794324,only_straight_on,1167732779,10698578657,1167732780,-32.7636957,151.6416508,via_node,osm,inf,inf,inf,inf,0
15796034,only_straight_on,1167848605,10164520649,262203990,-32.9075361,151.6821898,via_node,osm,inf,inf,inf,1991.3,0
15796035,only_straight_on,172654695,10164520649,1167848604,-32.9075361,151.6821898,via_node,osm,inf,inf,inf,1991.3,0
15796036,no_u_turn,1167848603,1835375425,1167848605,-32.9075654,151.6822124,via_node,osm,inf,inf,inf,1987.4,0
15796037,no_u_turn,1167848604,10164520640,1167848603,-32.9075092,151.6822187,via_node,osm,inf,inf,inf,1992.2,0
15796038,no_u_turn,575699227,1835375590,1301238041,-32.9089004,151.6813788,via_node,osm,inf,inf,inf,1916.8,0
15796320,no_left_turn,1139097781,10617242267,347409316,-32.9405959,151.688275,via_node,osm,inf,inf,inf,1785.6,0
15796321,no_u_turn,1167866705,1167866703,22882185,-32.9404926,151.6881689,via_way,osm,inf,inf,inf,1779.3,0
15796357,no_u_turn,1167867249,1167867251,1167867248,-32.9515249,151.7139985,via_way,osm,inf,inf,3578.0,3112.5,0
16161887,only_left_turn,31134306,11091103699,1194927512,-32.7199326,151.5278054,via_node,osm,inf,inf,inf,inf,0
16205058,no_right_turn,1198541635,3745128002,262190389,-32.9235228,151.6959417,via_node,osm,inf,inf,inf,63.4,0
16237506,no_u_turn,1201603863,11140383318,173155312,-32.6251695,151.1344491,via_node,osm,inf,inf,inf,inf,0
16237507,only_right_turn,11771631,35294849,1459146191,-32.6249375,151.1351034,via_node,osm,inf,inf,inf,inf,0
16618783,only_left_turn,1219471939,8262843639,1453012533,-32.7412728,151.8662824,via_node,osm,inf,inf,inf,inf,0
16751541,only_left_turn,217634217,2269370853,31020249,-32.7484303,151.5786807,via_node,osm,inf,inf,inf,inf,0
17016773,no_right_turn,1239086537,271892561,25009901,-33.2227124,151.5040782,via_node,osm,inf,inf,inf,inf,0
17016774,no_right_turn,1239086538,271892429,25009873,-33.2235147,151.503436,via_node,osm,inf,inf,inf,inf,0
17016775,no_right_turn,1239086539,1839439556,173111860,-33.2243964,151.5029682,via_node,osm,inf,inf,inf,inf,0
17016776,no_right_turn,24502299,271892531,25009887,-33.2252914,151.5029694,via_node,osm,inf,inf,inf,inf,0
17086723,no_u_turn,1243381038,11556016443,1243381037,-33.0264075,151.6614312,via_node,osm,inf,inf,inf,inf,0
17357927,only_right_turn,655666497,1839439558,25009862,-33.2286551,151.5030755,via_node,osm,inf,inf,inf,inf,0
17357931,only_right_turn,832869911,7775129861,1119486351,-33.209701,151.5161433,via_node,osm,inf,inf,inf,inf,0
17368948,no_u_turn,1098215852,25954819,1098215853,-32.7201464,152.1247896,via_node,osm,inf,inf,inf,inf,0
17368949,no_u_turn,1098215851,4168649092,1098215850,-32.7205043,152.1240527,via_node,osm,inf,inf,inf,inf,0
17368950,no_u_turn,1098215855,10055581139,1098215854,-32.7199293,152.1237254,via_node,osm,inf,inf,inf,inf,0
