rel_id,restriction,members
8197894,no_right_turn,way:171176691:from;way:31712468:to;node:354806803:via
20042730,no_u_turn,way:1463872844:from;way:26236414:to;node:706983368:via
20357068,no_u_turn,way:1491181449:from;way:56401238:to;node:706983805:via
10298687,no_u_turn,way:769046290:from;node:6978391662:via;way:745500373:to
10298691,no_u_turn,way:745500375:from;way:745500384:via;way:745500395:to
10298692,no_u_turn,way:745500384:from;way:745500395:via;way:745500396:to
10298693,no_u_turn,way:745500396:from;way:745500375:via;way:745500384:to
10298694,no_left_turn,way:745500397:from;node:6978395889:via;way:779556530:to
10298695,no_u_turn,way:745500395:from;way:745500396:via;way:745500375:to
10298696,no_left_turn,way:745500381:from;node:6978395887:via;way:745500394:to
10298697,no_left_turn,way:745500390:from;node:6978395888:via;way:768001191:to
14330460,no_u_turn,way:745500392:from;way:745500389:to;node:6978391679:via
6597973,no_right_turn,way:30212474:from;node:332947638:via;way:172750596:to
6597974,no_right_turn,way:443341900:from;node:332947638:via;way:30212474:to
10298689,only_left_turn,way:745500392:from;node:6978391679:via;way:443341901:to
10298690,only_left_turn,way:443341901:from;way:745500389:to;node:6978391679:via
8177805,no_u_turn,way:71279504:from;way:443341907:to;node:4409337897:via
8177806,no_u_turn,way:443341904:from;way:443341902:to;node:4409337898:via
4666253,no_u_turn,way:171479388:from;way:31032168:to;node:332948330:via
11765699,only_left_turn,way:808621644:from;node:1144978304:via;way:98965564:to
17693974,no_u_turn,way:1290634878:from;way:1290634890:to;node:11966359189:via
17693975,no_u_turn,way:1290634889:from;way:1290634891:to;node:1825015246:via
18688833,no_right_turn,way:1290634888:from;node:11966336813:via;way:1358959662:to
18688834,no_right_turn,way:1358959664:from;node:332948323:via;way:1290634888:to
18688835,no_right_turn,way:1358959662:from;node:11966336988:via;way:1358959664:to
14310096,only_straight_on,way:1074833699:from;node:9858317190:via;way:785125113:to
17716703,no_left_turn,way:1290130531:to;node:1839186407:via;way:1342096983:from
17716704,no_u_turn,way:347409490:from;node:1839186407:via;way:1342096989:to
17716705,no_u_turn,way:1290130531:from;way:347409489:to;node:3537361866:via
2312179,no_right_turn,node:1839186399:via;way:30807920:from;way:638742014:to
2312180,no_right_turn,node:1839186399:via;way:30807920:to;way:573700140:from
8153420,no_u_turn,way:573700141:via;way:638742012:from;way:638742009:to
8153421,no_u_turn,way:573700142:from;way:573700141:via;way:573700140:to
8153317,no_u_turn,way:573696363:from;way:1434000529:via;way:573696344:to
8132318,no_u_turn,way:638742002:from;way:1292342799:via;way:571456095:to
8180358,no_u_turn,way:171479261:from;way:576433759:via;way:576433760:to
8180359,no_u_turn,way:171479012:from;way:576433759:via;way:576433761:to
8176166,no_u_turn,way:413029039:from;way:413029048:to;node:313675981:via
8096999,no_u_turn,way:413029044:from;way:413029041:to;node:351614904:via
8097000,no_u_turn,way:413029042:from;way:413029045:to;node:351614996:via
8097001,no_u_turn,way:413029047:from;way:413029043:to;node:4143574578:via
8097002,no_u_turn,way:413029043:from;way:413029047:to;node:4143574774:via
8176167,no_u_turn,way:413029036:from;way:413029037:to;node:4143575689:via
8176168,no_u_turn,way:413029038:from;way:413029035:to;node:4143575626:via
14310094,no_left_turn,way:1387826076:from;node:9858317190:via;way:785125113:to
17716495,no_u_turn,way:413029046:from;way:785125115:to;node:2202642926:via
14310093,only_straight_on,way:1074833684:from;node:9858317190:via;way:1074833690:to
14310095,no_u_turn,way:1387826076:from;node:9858317190:via;way:1074833690:to
10409463,no_u_turn,way:1306558185:via;way:755443733:to;way:1306558183:from
10409465,no_left_turn,way:1326140565:from;node:734179283:via;way:1306558184:to
14246909,no_u_turn,way:755443732:from;way:1306558183:via;way:1306558185:to
14246910,no_u_turn,way:1306558185:from;way:755443733:via;way:755443732:to
17921565,no_left_turn,way:218684016:from;way:755443728:to;node:7056586267:via
18185981,no_right_turn,way:676662528:from;node:733855713:via;way:676662527:to
14728602,no_left_turn,way:52432070:from;node:733855585:via;way:59174123:to
14728879,no_left_turn,way:1106749124:from;node:10127430922:via;way:1106749127:to
14728880,no_left_turn,way:52432065:from;node:10127430923:via;way:1106749128:to
14728604,no_left_turn,way:415666368:from;node:4166596375:via;way:415666374:to
8220731,no_u_turn,way:581264237:from;way:581264234:to;node:4166596337:via
8140503,no_u_turn,way:71277673:from;way:71277674:to;node:272250906:via
8153422,no_u_turn,way:218684014:from;way:24657249:to;node:25943396:via
8153467,no_u_turn,way:237466148:from;way:237466150:to;node:370972946:via
8158041,no_u_turn,way:415664790:from;way:415664791:to;node:4166586129:via
8150047,no_u_turn,way:573293159:from;way:32944889:to;node:370970824:via
8113459,no_u_turn,node:848345136:via;way:1244507164:from;way:1244507163:to
10685268,only_left_turn,way:550608955:from;node:5318125266:via;way:770533524:to
8113456,only_straight_on,way:415790633:to;node:4167517254:via;way:745483237:from
8113458,only_straight_on,way:185743946:from;way:415790631:to;node:4167517255:via
8114028,only_straight_on,way:415790634:to;node:4167517255:via;way:573648962:from
8114029,only_straight_on,way:185743949:from;way:415790632:to;node:4167517254:via
8114030,only_straight_on,way:745483245:from;way:415790630:to;node:4167517254:via
8114031,only_straight_on,way:745483252:from;way:185743952:to;node:4167517255:via
8152551,only_straight_on,way:415790631:from;way:573648959:to;node:4176745604:via
8152552,only_straight_on,way:573648960:from;way:185743949:to;node:4176745604:via
8152553,only_straight_on,way:415790633:from;way:573648961:to;node:4176575703:via
8152554,only_straight_on,way:185743951:from;way:573648962:to;node:4176575703:via
8177795,no_u_turn,way:457356687:from;way:457356684:to;node:848429490:via
8113460,no_u_turn,way:1244507161:from;way:1244507162:to;node:332948766:via
8113467,no_u_turn,way:71286198:from;way:457356686:to;node:4535148115:via
8177794,no_u_turn,way:457356688:from;way:457356683:to;node:4535148110:via
10298500,only_straight_on,way:185906227:from;node:1839435481:via;way:745483222:to
8113461,no_u_turn,way:235775586:from;way:443338110:to;node:4409305645:via
8113462,no_u_turn,way:443338112:from;way:443338106:to;node:4409305646:via
20062499,no_u_turn,way:443338113:from;way:443338108:to;node:4409305644:via
20062500,no_u_turn,way:443338111:from;way:443338107:to;node:4409305643:via
20062501,no_u_turn,way:30212627:from;way:1465569508:to;node:332948770:via
8113463,no_u_turn,way:236354994:from;way:443338537:to;node:4409296631:via
8152555,no_u_turn,way:443338539:from;way:443338527:to;node:4409296635:via
8114108,no_u_turn,way:443339058:from;way:443339054:to;node:4409314573:via
8114109,no_u_turn,way:31017988:from;way:443339060:to;node:4409314572:via
8114110,no_u_turn,way:443339057:from;way:443339055:to;node:4409314574:via
8152557,no_u_turn,way:31017979:from;way:443338544:to;node:4409296634:via
10292093,no_right_turn,way:744822111:from;node:2445142211:via;way:744822110:to
10292092,only_left_turn,way:744822109:from;node:6970835270:via;way:744822115:to
17716640,no_left_turn,way:970511796:from;way:970511790:to;node:2514642347:via
8112636,no_u_turn,way:970511793:from;way:244114426:to;node:2514642360:via
17716641,no_u_turn,way:1292338305:from;way:1292338306:via;way:1292338303:to
17716642,no_u_turn,way:1292338304:from;way:1292338305:via;way:1292338306:to
17716643,no_u_turn,way:1292338306:from;way:1292338303:via;way:1292338304:to
8106576,no_u_turn,way:31018013:from;way:443339733:to;node:4409321602:via
8106577,no_u_turn,way:443339735:from;way:443339728:to;node:4409321601:via
8106578,no_u_turn,way:443339734:from;way:443339730:to;node:2438470341:via
8106579,no_u_turn,way:235775582:from;way:443339731:to;node:2438470340:via
8106566,no_u_turn,way:443340418:from;way:235775576:to;node:4409326364:via
8106567,no_u_turn,way:443340419:from;way:443340420:to;node:4409326360:via
8106568,no_u_turn,way:235775580:from;way:443340421:to;node:4409326361:via
8181397,no_u_turn,way:1356329937:from;way:218876163:to;node:1194993128:via
8181401,only_straight_on,way:218876160:from;way:1308531791:to;node:2280840962:via
18644190,no_right_turn,way:218876161:from;node:1194993128:via;way:576485239:to
18644191,no_left_turn,way:218876161:from;node:1194993128:via;way:218876163:to
18644192,no_right_turn,way:1356329934:from;node:2280840987:via;way:1101013585:to
18644193,no_left_turn,way:218877339:from;node:2280840987:via;way:1101013585:to
8181402,only_straight_on,way:218876147:from;way:176297223:to;node:1194993144:via
8181385,only_straight_on,way:970511794:from;way:174852224:to;node:1194993098:via
15794323,only_left_turn,way:1150062309:from;node:10698578656:via;way:174852224:to
15794324,only_straight_on,way:1167732779:from;node:10698578657:via;way:1167732780:to
8194845,no_u_turn,way:574542374:via;way:702205783:from;way:702205781:to
13060751,only_left_turn,way:702205784:from;node:6594317769:via;way:970763352:to
13060752,only_straight_on,way:702205790:from;node:6594317769:via;way:970763352:to
13060753,no_left_turn,way:702205790:from;node:2512391598:via;way:702205789:to
13060754,no_u_turn,way:702205793:from;way:574542374:via;way:702205789:to
14247589,no_left_turn,way:702205783:from;node:2512391598:via;way:702205790:to
8194872,no_u_turn,way:578231222:via;way:574542375:to;way:702205780:from
4665986,no_u_turn,way:30995479:from;way:174852223:to;node:344624251:via
4665987,no_u_turn,way:30995478:from;way:332353745:to;node:344624248:via
4665988,no_u_turn,way:30995477:to;node:111420947:via;way:332353751:from
17947052,only_straight_on,way:1308542873:from;node:2958189007:via;way:1308531805:to
17947050,no_u_turn,way:1308542873:from;node:12117913284:via;way:1308542872:to
8153320,no_u_turn,way:1455377813:from;way:573697015:to;node:2627929305:via
8194871,no_u_turn,way:345715958:from;way:573697016:to;node:2627929305:via
8114099,no_u_turn,way:24419236:from;way:8655930:to;node:61735284:via
8114100,no_u_turn,way:22871499:from;way:28418804:to;node:245812587:via
8114101,no_u_turn,way:12291097:from;way:22871501:to;node:245812595:via
8114102,no_u_turn,way:236017837:from;way:236017836:to;node:50923842:via
8114103,no_u_turn,way:103495859:from;way:443182873:to;node:4408070108:via
8114104,no_u_turn,way:236017833:from;way:236017834:to;node:2440942495:via
8153313,no_u_turn,way:6149136:from;way:6149145:to;node:50923577:via
8131294,no_u_turn,way:51205062:from;way:571399834:via;way:738679503:to
8194844,no_right_turn,way:31032674:to;node:345067522:via;way:1474115084:from
6414673,no_right_turn,way:431218418:from;node:1194993374:via;way:191843276:to
8194843,no_right_turn,way:1456665488:from;way:578229246:to;node:345067279:via
8207434,no_right_turn,way:578229344:from;way:43097482:to;node:345067279:via
20171313,no_right_turn,way:1474115084:from;node:12054709086:via;way:1301467682:to
20171314,no_straight_on,way:43097482:from;node:345067279:via;way:578229246:to
20171315,no_right_turn,way:43097482:from;node:345067279:via;way:1456665488:to
20171316,no_right_turn,way:578229246:from;node:345067279:via;way:578229344:to
20171317,no_straight_on,way:578229246:from;node:345067279:via;way:43097482:to
8116497,no_u_turn,way:443179219:from;way:443179218:to;node:4408040174:via
19378237,no_u_turn,way:51204259:from;way:1416512891:to;node:653302920:via
8207432,no_u_turn,way:579631949:from;way:1507763010:to;node:653305001:via
8207433,no_u_turn,way:579631952:from;way:51205059:to;way:579631950:via
11678476,only_straight_on,way:12292280:from;node:61739107:via;way:774645417:to
11678477,only_straight_on,way:443182637:from;node:4408066850:via;way:443182636:to
11678479,only_straight_on,way:443182633:from;node:4408066846:via;way:774645416:to
11678478,only_straight_on,way:12292589:from;node:111413213:via;way:443182634:to
11681350,only_straight_on,way:43451625:from;node:548169886:via;way:443182634:to
11681351,only_straight_on,way:572426997:from;node:548169886:via;way:443182634:to
19872750,no_right_turn,way:1453012514:from;node:13325526588:via;way:1453012511:to
19872751,no_right_turn,way:1453012510:from;node:366120119:via;way:1453012514:to
19886442,no_u_turn,way:1453012511:from;way:1453012510:to;node:13325526586:via
11678474,only_straight_on,way:28418806:from;node:833732440:via;way:774643365:to
11678475,only_straight_on,way:51204490:from;node:653305017:via;way:1456665524:to
8116514,no_u_turn,way:24419237:from;way:443172053:to;node:4407976900:via
8141122,no_u_turn,way:111786055:from;way:236053103:to;node:345072642:via
8141314,no_u_turn,way:32553598:from;way:443172052:to;node:366113809:via
12241055,no_right_turn,node:13783931388:via;way:1507361714:from;way:900789156:to
10331887,only_straight_on,way:43451612:from;node:7007437745:via;way:749336600:to
10331888,only_left_turn,way:749336601:from;node:7007437745:via;way:43451612:to
10331883,only_straight_on,way:749336606:from;node:7007437780:via;way:749336598:to
10331884,only_left_turn,way:749336598:from;node:7007437780:via;way:749336605:to
10331885,only_straight_on,way:749336602:from;node:111416143:via;way:749336599:to
10331886,only_straight_on,way:749336599:from;node:111416143:via;way:749336603:to
8141325,no_u_turn,way:572482618:from;way:69646961:to;node:833227170:via
8141350,no_u_turn,way:1507623105:from;way:19516047:to;node:61738809:via
11911427,only_left_turn,way:69646961:from;node:833227179:via;way:1456665518:to
8152970,no_u_turn,way:573677599:from;way:345718429:to;node:833210054:via
8152968,no_u_turn,way:69564079:from;way:573677526:to;node:50921366:via
21177904,no_u_turn,node:50921366:via;way:607414939:from;way:69564080:to
8160626,no_u_turn,way:846574311:from;way:415422354:to;node:4164929365:via
8112705,no_u_turn,way:846574306:from;way:415422356:to;node:4164929369:via
17723630,no_u_turn,way:1390851996:to;node:4164961676:via;way:1391085905:from
17723631,no_left_turn,way:415422369:from;way:846285302:to;node:7895610992:via
17723632,no_left_turn,way:576070155:from;way:846285310:to;node:7895611042:via
17723633,no_u_turn,way:846285303:from;way:846285313:via;way:846285304:to
17723634,no_u_turn,way:846285311:from;way:846285303:via;way:846285313:to
17723635,no_u_turn,way:846285313:from;way:846285304:via;way:846285311:to
11611177,only_right_turn,way:415422371:from;node:25943424:via;way:4295437:to
8132299,no_u_turn,way:415424918:from;way:415424917:to;node:4164961636:via
8177141,no_u_turn,way:846875741:from;way:415424915:to;node:2522641219:via
8177364,no_u_turn,way:259861493:from;way:576078941:via;way:259846967:to
16618783,only_left_turn,way:1219471939:from;node:8262843639:via;way:1453012533:to
21177906,no_u_turn,way:723565139:from;way:171471029:via;way:1244507273:to
21177905,no_u_turn,node:420503927:via;way:723565141:from;way:345718594:to
8106257,no_u_turn,node:268006708:via;way:786129117:from;way:786129113:to
8106099,no_u_turn,way:409217185:from;way:409217184:to;node:4111172582:via
20340611,no_u_turn,way:409216727:from;way:409216728:to;node:4111168329:via
20340612,no_u_turn,way:409216730:from;way:409216729:to;node:4111169764:via
8106138,no_u_turn,way:409216732:from;way:409216733:to;node:25953838:via
8106585,no_u_turn,way:676665458:from;way:24657221:to;node:25953860:via
8153261,no_right_turn,way:409217526:from;way:573689569:to;node:25953894:via
20038552,no_u_turn,way:831116188:from;way:1463655729:to;node:4111182649:via
8112604,no_u_turn,way:408806056:from;way:408806055:to;node:4107150993:via
8200173,only_straight_on,way:408806053:from;way:4296440:to;node:2886633295:via
8110432,no_u_turn,way:409220790:from;way:409220791:to;node:4107151013:via
8112601,no_u_turn,way:409240499:from;way:243537635:to;node:4111416114:via
8112602,no_u_turn,way:409240491:from;way:409240492:to;node:4111416107:via
8114117,no_u_turn,way:409238762:from;way:409238763:to;node:4111378899:via
8114118,no_u_turn,way:409238760:from;way:409238759:to;node:4111378898:via
8114119,no_u_turn,way:409238766:from;way:409238765:to;node:4111378905:via
8114120,no_u_turn,way:191319842:from;way:409238758:to;node:4111378897:via
8163173,no_u_turn,way:1098694331:from;node:4166864359:via;way:574821689:to
8097823,no_u_turn,way:415759861:from;way:415759862:to;node:4167259406:via
8097824,no_u_turn,way:415759862:from;way:415759861:to;node:4167259405:via
8177117,no_right_turn,way:654160143:from;way:412377442:to;node:4138235403:via
8116803,no_u_turn,way:415759859:from;way:415759858:to;node:4111209023:via
13220122,only_straight_on,way:983873354:from;node:8973186782:via;way:969672385:to
20058592,no_u_turn,way:415394638:from;way:415394637:to;node:4164422846:via
20058891,no_u_turn,way:4536621:from;way:1465250369:to;node:28192999:via
20135526,no_u_turn,way:485739010:from;way:1470200670:to;node:4785103834:via
8116829,no_u_turn,way:415700500:from;way:4296531:to;node:4166865404:via
13220123,only_straight_on,way:983873353:from;node:8973186794:via;way:4588658:to
20058593,no_u_turn,way:1465230786:from;way:709490523:to;node:28868508:via
17368948,no_u_turn,way:1098215852:from;way:1098215853:to;node:25954819:via
17368949,no_u_turn,way:1098215851:from;way:1098215850:to;node:4168649092:via
17368950,no_u_turn,way:1098215855:from;way:1098215854:to;node:10055581139:via
8097821,no_u_turn,way:415759871:from;way:415759870:to;node:4167259433:via
8097822,no_u_turn,way:415759868:from;way:415759867:to;node:2030836066:via
8177105,no_u_turn,way:192529168:from;way:192529170:to;node:2030836111:via
8820893,only_left_turn,way:634694910:to;way:634694913:from;node:4167259435:via
8097819,no_u_turn,way:1101362340:from;way:568378972:to;node:25954052:via
8097820,no_u_turn,way:415759877:from;way:415759876:to;node:2630626766:via
14660965,no_u_turn,way:1101362349:from;node:10078943111:via;way:1101362347:to
14660966,no_u_turn,way:1101362347:from;node:25954053:via;way:1101362350:to
14672526,no_u_turn,way:415759878:from;node:4167259452:via;way:415759879:to
20036462,only_straight_on,way:651999447:from;node:6113327681:via;way:4296506:to
20036463,only_straight_on,way:651999448:from;node:6113327683:via;way:768490206:to
8120183,no_u_turn,way:412373960:from;way:412373961:to;node:4138201748:via
20036461,only_straight_on,way:651999449:from;node:2630626753:via;way:1216172182:to
20036464,only_straight_on,way:651999446:from;node:6113327682:via;way:1444465999:to
8226969,no_u_turn,way:4644767:from;way:28484489:to;node:29549128:via
8226960,no_u_turn,way:69547037:from;way:443177717:to;node:832362809:via
8161356,no_right_turn,way:574619742:from;way:345715545:to;node:29549136:via
8161394,no_u_turn,way:345718546:from;way:345718556:to;node:3523630211:via
8161422,no_u_turn,way:345718556:from;way:345718546:to;node:3523630793:via
8186456,no_u_turn,way:345718549:from;way:345718552:to;node:29549138:via
4666177,no_u_turn,way:317913906:from;way:332359629:to;node:3242485668:via
20622334,no_u_turn,way:572181874:from;way:1106223340:via;way:1508779220:to
14957019,no_left_turn,way:771364173:from;node:1824584419:via;way:576397823:to
8179637,no_right_turn,way:171422917:from;node:1824584419:via;way:576319858:to
8179625,no_u_turn,way:576397392:from;way:226703837:via;way:955693062:to
8137602,no_u_turn,way:1508779219:from;way:579797733:via;way:572181873:to
8137601,only_straight_on,way:572181875:from;way:257437153:to;node:2629665352:via
8154490,no_u_turn,way:428460269:from;way:573753537:via;way:171422920:to
8152716,no_u_turn,way:428354627:from;way:573660830:via;way:428460268:to
