SA1_CODE21,zone_tier,lga_name,lga_code
11103123320,core,Newcastle,15900
11103123321,core,Newcastle,15900
11103123322,core,Newcastle,15900
11103123323,core,Newcastle,15900
11103123324,core,Newcastle,15900
11103123325,core,Newcastle,15900
11103123326,core,Newcastle,15900
11103123327,core,Newcastle,15900
11103123328,core,Newcastle,15900
11103123329,core,Newcastle,15900
11103123330,core,Newcastle,15900
11103123331,core,Newcastle,15900
11103123332,core,Newcastle,15900
11103123333,core,Newcastle,15900
11103123334,core,Newcastle,15900
11103123335,core,Newcastle,15900
11103123336,core,Newcastle,15900
11103123337,core,Newcastle,15900
11103123338,core,Newcastle,15900
11103123339,core,Newcastle,15900
11103123340,core,Lake Macquarie,14650
11103123341,core,Newcastle,15900
11103123342,core,Newcastle,15900
11103123343,core,Newcastle,15900
11103123344,core,Newcastle,15900
11103123401,core,Newcastle,15900
11103123402,core,Newcastle,15900
11103123403,core,Newcastle,15900
11103123404,core,Newcastle,15900
11103123405,core,Newcastle,15900
11103123406,core,Newcastle,15900
11103123407,core,Newcastle,15900
11103123408,core,Newcastle,15900
11103123409,core,Newcastle,15900
11103123410,core,Newcastle,15900
11103123411,core,Newcastle,15900
11103123412,core,Newcastle,15900
11103123413,core,Newcastle,15900
11103123414,core,Newcastle,15900
11103123415,core,Newcastle,15900
11103123416,core,Newcastle,15900
11103123417,core,Newcastle,15900
11103123418,core,Newcastle,15900
11103123419,core,Newcastle,15900
11103123420,core,Newcastle,15900
11103123421,core,Newcastle,15900
11103123422,core,Newcastle,15900
11103123423,core,Newcastle,15900
11103123424,core,Newcastle,15900
11103123425,core,Newcastle,15900
11103123426,core,Newcastle,15900
11103123427,core,Newcastle,15900
11103123501,core,Newcastle,15900
11103123502,core,Newcastle,15900
11103123503,core,Newcastle,15900
11103123504,core,Newcastle,15900
11103123505,core,Newcastle,15900
11103123506,core,Newcastle,15900
11103123507,core,Newcastle,15900
11103123508,core,Newcastle,15900
11103123509,core,Newcastle,15900
11103123510,core,Newcastle,15900
11103123511,core,Newcastle,15900
11103123512,core,Newcastle,15900
11103123513,core,Newcastle,15900
11103123514,core,Newcastle,15900
11103123515,core,Newcastle,15900
11103123516,core,Newcastle,15900
11103123518,core,Newcastle,15900
11103123519,core,Newcastle,15900
11103123520,core,Newcastle,15900
11103123521,core,Newcastle,15900
11103123522,core,Newcastle,15900
