SA1_CODE21,CHG_FLAG21,CHG_LBL21,SA2_CODE21,SA2_NAME21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,area_km2,x_mga56,y_mga56,lon,lat,zone_tier,zone_id
11101120630,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1786,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120630,0.1783,374627.4,6343410.4,151.6573432,-33.0406065,core,11101120630
11101120631,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1437,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120631,0.1437,375089.0,6343767.3,151.662334,-33.0374405,core,11101120631
11101120632,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1267,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120632,0.1266,375734.7,6345609.1,151.6694974,-33.0209056,core,11101120632
11101120633,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.53,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120633,0.5298,375333.8,6344255.0,151.6650214,-33.0330713,core,11101120633
11101120634,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2117,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120634,0.2116,375177.1,6345465.0,151.6635081,-33.0221415,core,11101120634
11101120635,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2579,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120635,0.2578,374829.8,6345569.7,151.6598052,-33.0211569,core,11101120635
11101120636,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1218,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120636,0.1217,374819.7,6345165.9,151.6596419,-33.0247974,core,11101120636
11101120637,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.204,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120637,0.2039,374825.1,6344760.9,151.6596447,-33.0284503,core,11101120637
11101120638,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2178,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120638,0.2177,374474.6,6345089.1,151.655937,-33.0254502,core,11101120638
11101120639,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1772,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120639,0.1772,374272.2,6344520.2,151.6536927,-33.0305575,core,11101120639
11101120640,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1946,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120640,0.1946,373591.8,6344616.7,151.6464223,-33.0296079,core,11101120640
11101120641,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1398,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120641,0.1398,373169.0,6345192.5,151.6419749,-33.0243666,core,11101120641
11101120642,0,No change,111011206,Belmont - Bennetts Green,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1377,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120642,0.1376,374138.6,6344900.8,151.6523144,-33.0271095,core,11101120642
11101120701,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.5902,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120701,0.5899,374339.8,6338874.3,151.6536409,-33.081479,core,11101120701
11101120702,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2864,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120702,0.2864,374369.8,6339513.5,151.6540509,-33.0757183,core,11101120702
11101120703,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3591,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120703,0.359,374416.3,6339992.5,151.6546148,-33.071404,core,11101120703
11101120704,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2349,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120704,0.2349,373650.6,6339657.9,151.6463676,-33.0743321,core,11101120704
11101120705,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.181,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120705,0.1809,373325.5,6341760.5,151.6431758,-33.0553341,core,11101120705
11101120706,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1766,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120706,0.1767,373984.5,6341507.1,151.6501984,-33.0576954,core,11101120706
11101120707,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1167,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120707,0.1167,374058.8,6341748.5,151.6510265,-33.0555269,core,11101120707
11101120708,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2221,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120708,0.222,374157.7,6342299.4,151.6521614,-33.0505707,core,11101120708
11101120709,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2115,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120709,0.2114,374573.8,6342124.4,151.6565931,-33.0521973,core,11101120709
11101120710,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7514,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120710,0.7511,375784.7,6342695.7,151.6696376,-33.0471842,core,11101120710
11101120711,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2861,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120711,0.286,373907.7,6339876.4,151.6491507,-33.0723916,core,11101120711
11101120712,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.5615,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120712,0.5614,373681.5,6339103.6,151.6466213,-33.0793347,core,11101120712
11101120713,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1703,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120713,0.1703,373370.9,6340063.2,151.6434277,-33.0706449,core,11101120713
11101120714,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1.7767,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120714,1.7759,374659.9,6341270.0,151.6573985,-33.059912,core,11101120714
11101120715,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.796,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120715,0.7957,373609.9,6340927.6,151.6461061,-33.062878,core,11101120715
11101120716,0,No change,111011207,Belmont South - Blacksmiths,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0863,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120716,0.0863,374588.2,6342617.8,151.6568151,-33.0477489,core,11101120716
11101120801,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1245,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120801,0.1244,379754.9,6352227.6,151.7133977,-32.9616709,core,11101120801
11101120802,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1428,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120802,0.1425,377095.7,6352878.9,151.685038,-32.9555007,core,11101120802
11101120803,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2132,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120803,0.2132,377563.8,6352736.2,151.690026,-32.9568409,core,11101120803
11101120804,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0942,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120804,0.0941,376948.9,6352590.0,151.6834296,-32.9580902,core,11101120804
11101120806,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1495,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120806,0.1495,379757.1,6350074.2,151.7131394,-32.9810911,core,11101120806
11101120807,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2403,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120807,0.2403,378054.7,6350277.0,151.6949517,-32.9790727,core,11101120807
11101120808,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,3.3542,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120808,3.3528,381103.6,6351515.8,151.7277338,-32.9682376,core,11101120808
11101120809,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.5131,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120809,0.5129,380868.9,6352863.0,151.7253969,-32.9560631,core,11101120809
11101120810,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1984,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120810,0.1982,379721.6,6352872.4,151.7131259,-32.9558525,core,11101120810
11101120811,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2101,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120811,0.21,379236.8,6352816.3,151.7079324,-32.9563044,core,11101120811
11101120812,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2619,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120812,0.2618,379868.5,6352456.7,151.7146426,-32.9596171,core,11101120812
11101120813,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1623,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120813,0.1622,378022.5,6349816.1,151.6945459,-32.9832256,core,11101120813
11101120814,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2865,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120814,0.2862,379907.4,6350425.2,151.7147935,-32.9779419,core,11101120814
11101120815,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1654,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120815,0.1654,379222.2,6351778.9,151.7076405,-32.9656583,core,11101120815
11101120816,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1417,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120816,0.1417,379085.1,6352546.9,151.706275,-32.9587171,core,11101120816
11101120817,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1697,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120817,0.1697,378836.8,6352433.7,151.7036034,-32.9597108,core,11101120817
11101120818,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1609,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120818,0.1608,379362.5,6352303.8,151.7092101,-32.96094,core,11101120818
11101120819,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1702,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120819,0.1702,378485.8,6352364.3,151.6998398,-32.9602977,core,11101120819
11101120820,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1676,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120820,0.1675,378823.0,6352151.1,151.703419,-32.9622578,core,11101120820
11101120821,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1646,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120821,0.1645,378849.4,6351885.4,151.7036663,-32.964657,core,11101120821
11101120822,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3823,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120822,0.382,378845.9,6351498.3,151.7035776,-32.9681475,core,11101120822
11101120823,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,2.3778,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120823,2.3767,380706.2,6347824.7,151.7230026,-33.0014812,core,11101120823
11101120824,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.0704,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120824,0.0704,377244.2,6351028.1,151.6863803,-32.9722086,core,11101120824
11101120825,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2945,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120825,0.2944,377548.3,6350994.2,151.689629,-32.9725482,core,11101120825
11101120826,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4465,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120826,0.4463,380326.5,6348902.8,151.7190799,-32.9917168,core,11101120826
11101120827,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2009,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120827,0.2009,380229.1,6349408.1,151.7181029,-32.9871494,core,11101120827
11101120828,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2222,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120828,0.2221,377400.7,6351550.0,151.6881238,-32.9675191,core,11101120828
11101120829,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1812,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120829,0.1811,377054.1,6351553.7,151.684416,-32.9674472,core,11101120829
11101120830,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.21,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120830,0.2099,376754.8,6350950.0,151.6811336,-32.9728576,core,11101120830
11101120831,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1149,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120831,0.1149,379522.2,6349961.4,151.7106119,-32.9820822,core,11101120831
11101120832,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1459,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120832,0.1458,378553.6,6350108.0,151.7002671,-32.9806524,core,11101120832
11101120833,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1708,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120833,0.1707,378491.1,6350475.9,151.6996469,-32.9773275,core,11101120833
11101120834,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.227,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120834,0.2269,378911.9,6350545.4,151.7041583,-32.9767476,core,11101120834
11101120835,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4729,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120835,0.4728,379033.6,6350876.4,151.7055038,-32.9737765,core,11101120835
11101120836,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1611,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120836,0.161,377056.6,6350091.0,151.684247,-32.9806382,core,11101120836
11101120837,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1238,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120837,0.1237,376784.5,6350255.6,151.6813581,-32.9791232,core,11101120837
11101120838,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1728,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120838,0.1727,376915.0,6350603.3,151.6828014,-32.9760024,core,11101120838
11101120839,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1548,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120839,0.1548,378420.1,6351177.2,151.69898,-32.9709956,core,11101120839
11101120840,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1922,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120840,0.1921,378326.2,6350906.7,151.6979401,-32.9734247,core,11101120840
11101120841,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1735,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120841,0.1734,378206.7,6350585.8,151.6966192,-32.9763046,core,11101120841
11101120842,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1931,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120842,0.193,377957.0,6351069.2,151.6940118,-32.9719178,core,11101120842
11101120844,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1403,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120844,0.1403,378287.0,6351903.4,151.697652,-32.9644317,core,11101120844
11101120845,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2214,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120845,0.2213,376515.8,6351721.2,151.6786799,-32.9658754,core,11101120845
11101120846,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1514,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120846,0.1512,376475.0,6351305.7,151.6781872,-32.9696183,core,11101120846
11101120847,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1072,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120847,0.1072,376781.5,6351550.4,151.6814996,-32.9674464,core,11101120847
11101120848,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2972,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120848,0.297,376841.3,6352209.5,151.6822278,-32.9615092,core,11101120848
11101120849,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1854,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120849,0.1852,377237.6,6352114.9,151.6864544,-32.962407,core,11101120849
11101120850,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.099,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120850,0.099,376857.5,6351252.3,151.6822725,-32.970143,core,11101120850
11101120851,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1639,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120851,0.1638,377831.5,6351570.1,151.6927353,-32.9673868,core,11101120851
11101120852,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1867,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120852,0.1867,377599.3,6352126.0,151.6903246,-32.962347,core,11101120852
11101120853,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.3415,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120853,0.3412,380254.3,6350033.1,151.7184544,-32.9815157,core,11101120853
11101120854,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.4827,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120854,0.4825,379665.3,6349309.2,151.7120573,-32.9879792,core,11101120854
11101120855,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2675,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120855,0.2675,379684.4,6351847.2,151.7125944,-32.9650932,core,11101120855
11101120856,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.2638,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120856,0.2638,381124.0,6348951.4,151.7276207,-32.9913662,core,11101120856
11101120857,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.8534,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120857,0.8529,380878.0,6349740.1,151.7250895,-32.9842263,core,11101120857
11101120858,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.402,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120858,0.4019,378131.4,6352612.2,151.6960815,-32.9580222,core,11101120858
11101120859,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.1597,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120859,0.1596,377406.1,6352470.7,151.6883047,-32.9592169,core,11101120859
11101120860,0,No change,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,0.7528,http://linked.data.gov.au/dataset/asgsed3/SA1/11101120860,0.7526,377461.2,6349455.6,151.6884916,-32.9864138,core,11101120860
