SA1_CODE21,zone_tier,jobs,area_km2,jobs_per_km2,density_weight,price_aud_hr,price_sweep_low,price_sweep_high,price_source
10603112309,core,178.2,1.4754,120.78,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112310,core,75.4,32.2337,2.34,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112311,core,38.4,65.141,0.59,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112312,core,85.7,29.3919,2.92,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112313,core,30.8,40.9344,0.75,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112314,core,13.7,20.8578,0.66,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112315,core,89.1,20.1981,4.41,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112402,external,69.4,84.3615,0.82,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112403,external,111.4,0.3939,282.81,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112404,external,75.0,0.2026,370.19,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112405,external,122.1,0.3661,333.52,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112406,external,63.3,0.1716,368.88,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112407,external,52.1,0.1642,317.3,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112408,external,68.7,0.4043,169.92,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112409,external,66.2,8.1684,8.1,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112411,external,120.0,1.8344,65.42,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112412,external,58.7,3.2751,17.92,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112413,external,103.2,1.3038,79.15,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112414,external,21.9,84.4761,0.26,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112415,external,0.0,2.2541,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112416,external,0.0,1.802,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112417,external,73.6,13.1636,5.59,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112418,external,50.2,0.1642,305.72,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112419,external,6.3,1.1087,5.68,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112420,external,104.5,0.278,375.9,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112421,external,23.8,0.1347,176.69,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112422,external,31.5,0.1598,197.12,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112501,core,0.0,0.2189,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112502,core,0.0,1.0432,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112503,core,11.3,4.8398,2.33,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112505,core,45.0,19.182,2.35,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112506,core,56.3,6.2914,8.95,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112507,core,970.2,12.4046,78.21,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112508,core,0.0,26.2368,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112509,core,877.9,8.0073,109.64,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112510,core,319.7,94.397,3.39,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112512,core,337.7,1.3896,243.02,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112513,core,13.5,1.0821,12.48,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112514,core,0.0,1.186,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112515,core,0.0,0.5906,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112516,core,258.9,19.2711,13.43,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112517,core,396.2,31.4873,12.58,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112518,core,0.0,1.6303,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112519,core,0.0,0.6685,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112520,core,1258.4,0.9045,1391.27,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112521,core,0.0,0.6238,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112522,core,0.0,0.1518,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112523,core,0.0,0.1442,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112524,core,0.0,0.1627,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112525,core,11.3,0.1847,61.18,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112526,core,0.0,0.1006,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112527,core,393.9,0.321,1227.1,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112528,core,225.1,0.2237,1006.26,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112529,core,67.5,0.1416,476.69,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112530,core,45.0,0.1726,260.72,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112531,core,18.0,0.3318,54.25,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112532,core,4.5,1.1879,3.79,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112533,core,0.0,13.5976,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112534,core,1013.0,3.1076,325.98,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112535,core,0.0,0.1076,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112536,core,0.0,0.6905,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112537,core,517.7,1.3823,374.52,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112538,core,90.0,1.3235,68.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112539,core,58.5,1.1337,51.6,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112540,core,4.5,31.7702,0.14,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112541,core,85.5,0.411,208.03,0.0,0.0,0.0,0.0,modelled_from_job_density
10603112542,core,227.4,76.8862,2.96,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112601,external,47.7,26.6826,1.79,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112602,external,288.1,42.1767,6.83,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112603,external,223.6,0.5461,409.45,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112604,external,258.7,0.2828,914.78,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112605,external,217.3,0.1531,1419.33,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112606,external,153.5,0.3006,510.65,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112607,external,194.2,0.2836,684.77,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112608,external,141.6,0.361,392.24,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112609,external,288.1,0.1753,1643.47,0.019778,0.0633,0.0316,0.0949,modelled_from_job_density
10604112610,external,311.3,0.2816,1105.47,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112611,external,140.9,0.0838,1681.38,0.025037,0.0801,0.0401,0.1202,modelled_from_job_density
10604112612,external,205.4,0.1607,1278.16,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112613,external,304.2,0.5502,552.89,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112614,external,288.1,0.4589,627.81,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112615,external,65.2,0.8548,76.28,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112617,external,368.0,2.4155,152.35,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112618,external,230.6,0.2386,966.47,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112619,external,117.1,0.0772,1516.84,0.002214,0.0071,0.0035,0.0106,modelled_from_job_density
10604112620,external,251.7,0.2764,910.64,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112621,external,296.5,0.3612,820.87,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112622,external,296.5,0.1785,1661.06,0.022219,0.0711,0.0356,0.1067,modelled_from_job_density
10604112623,external,332.3,0.4176,795.74,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112624,external,217.3,0.2654,818.76,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112625,external,246.8,0.5222,472.62,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112626,external,162.6,0.1696,958.73,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112627,external,274.8,0.416,660.58,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112628,external,135.3,0.4248,318.5,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112629,external,214.5,0.1826,1174.7,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112630,external,524.4,0.3374,1554.24,0.007402,0.0237,0.0118,0.0355,modelled_from_job_density
10604112632,external,115.0,0.1686,682.09,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112633,external,159.1,0.1401,1135.62,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112634,external,156.3,0.2193,712.72,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112635,external,4.9,0.1916,25.57,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112636,external,237.6,0.2101,1130.89,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112637,external,627.4,180.3513,3.48,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112638,external,295.1,0.1882,1568.01,0.009312,0.0298,0.0149,0.0447,modelled_from_job_density
10604112639,external,211.0,1.3336,158.22,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112701,external,248.4,0.4217,589.04,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112702,external,149.0,232.2911,0.64,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112704,external,0.0,0.7652,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112705,external,128.5,274.7047,0.47,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112706,external,267.2,1808.6387,0.15,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112707,external,113.9,0.7398,153.96,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112708,external,157.6,222.1691,0.71,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112709,external,180.3,173.5501,1.04,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112710,external,341.8,315.8757,1.08,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112711,external,144.7,0.2826,512.03,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112712,external,241.3,0.5451,442.67,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112713,external,146.9,113.4407,1.29,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112714,external,86.4,0.5009,172.49,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112801,external,218.8,0.3294,664.24,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112802,external,226.2,0.2741,825.25,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112803,external,191.0,1.7874,106.86,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112804,external,286.7,2.3193,123.61,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112805,external,177.6,55.9077,3.18,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112806,external,328.9,51.681,6.36,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112807,external,114.6,2.7069,42.34,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112808,external,181.6,0.2372,765.6,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112809,external,267.4,0.7801,342.78,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112810,external,318.0,0.8873,358.39,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112811,external,263.9,0.7823,337.34,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112812,external,218.8,0.4184,522.94,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112813,external,195.5,0.4879,400.7,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112901,external,120.6,1.2097,99.69,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112902,external,150.1,0.5549,270.5,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112903,external,171.6,1.5715,109.2,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112904,external,114.9,1.3473,85.28,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112905,external,73.1,125.3207,0.58,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112906,external,92.2,186.5258,0.49,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112907,external,86.3,462.5664,0.19,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112908,external,109.2,268.4765,0.41,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112909,external,82.7,149.4389,0.55,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112910,external,110.1,157.8482,0.7,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112911,external,49.2,73.7194,0.67,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112912,external,77.3,987.1532,0.08,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112913,external,108.9,1550.9378,0.07,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112914,external,85.7,1.9256,44.51,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112915,external,79.4,0.8349,95.1,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112916,external,145.4,1.0558,137.72,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112917,external,88.9,1051.4652,0.08,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112918,external,78.2,1039.6505,0.08,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112919,external,48.1,459.54,0.1,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112920,external,120.6,429.3679,0.28,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112921,external,114.0,0.9378,121.56,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112922,external,130.7,1.4935,87.51,0.0,0.0,0.0,0.0,modelled_from_job_density
10604112923,external,204.7,999.0846,0.2,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120601,core,1270.5,4.5,282.33,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120602,core,37.2,1.4844,25.06,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120603,core,135.3,0.126,1073.81,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120604,core,33.8,0.13,260.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120605,core,135.3,0.1541,878.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120606,core,575.2,0.2115,2719.62,0.169045,0.5409,0.2705,0.8114,modelled_from_job_density
11101120607,core,160.7,6.4342,24.98,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120608,core,3.4,0.1007,33.76,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120609,core,245.3,0.407,602.7,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120610,core,50.8,0.4381,115.96,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120611,core,186.1,0.3972,468.53,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120612,core,126.9,0.2457,516.48,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120613,core,25.4,0.1693,150.03,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120614,core,18.6,0.1048,177.48,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120615,core,50.8,0.3136,161.99,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120616,core,0.0,0.1867,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120617,core,33.8,0.1182,285.96,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120618,core,50.8,0.186,273.12,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120619,core,668.2,0.2748,2431.59,0.129094,0.4131,0.2065,0.6196,modelled_from_job_density
11101120620,core,25.4,0.4873,52.12,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120621,core,0.0,0.5277,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120622,core,0.0,0.2224,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120623,core,126.9,0.3388,374.56,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120624,core,0.0,0.1734,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120625,core,0.0,0.2063,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120626,core,110.0,0.4449,247.25,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120627,core,33.8,0.4557,74.17,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120628,core,101.5,0.3563,284.87,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120629,core,323.1,0.3656,883.75,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120630,core,311.3,0.1783,1745.93,0.033991,0.1088,0.0544,0.1632,modelled_from_job_density
11101120631,core,619.2,0.1437,4308.98,0.389495,1.2464,0.6232,1.8696,modelled_from_job_density
11101120632,core,0.0,0.1266,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120633,core,1235.0,0.5298,2331.07,0.115151,0.3685,0.1842,0.5527,modelled_from_job_density
11101120634,core,118.4,0.2116,559.55,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120635,core,42.3,0.2578,164.08,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120636,core,154.0,0.1217,1265.41,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120637,core,71.1,0.2039,348.7,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120638,core,0.0,0.2177,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120639,core,76.1,0.1772,429.46,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120640,core,0.0,0.1946,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120641,core,0.0,0.1398,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120642,core,33.8,0.1376,245.64,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120701,core,169.9,0.5899,288.01,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120702,core,11.5,0.2864,40.15,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120703,core,92.2,0.359,256.82,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120704,core,23.0,0.2349,97.91,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120705,core,23.0,0.1809,127.14,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120706,core,146.9,0.1767,831.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120707,core,9.2,0.1167,78.83,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120708,core,106.6,0.222,480.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120709,core,15.0,0.2114,70.96,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120710,core,11.5,0.7511,15.31,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120711,core,17.3,0.286,60.49,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120712,core,51.8,0.5614,92.27,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120713,core,25.9,0.1703,152.08,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120714,core,11.5,1.7759,6.48,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120715,core,17.3,0.7957,21.74,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120716,core,9.2,0.0863,106.6,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120801,core,66.5,0.1244,534.57,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120802,core,75.8,0.1425,531.93,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120803,core,11.1,0.2132,52.06,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120804,core,9.2,0.0941,97.77,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120806,core,46.2,0.1495,309.03,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120807,core,417.6,0.2403,1737.83,0.032866,0.1052,0.0526,0.1578,modelled_from_job_density
11101120808,core,997.8,3.3528,297.6,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120809,core,166.3,0.5129,324.23,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120810,core,49.9,0.1982,251.77,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120811,core,31.4,0.21,149.52,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120812,core,64.7,0.2618,247.14,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120813,core,1.8,0.1622,11.1,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120814,core,27.7,0.2862,96.79,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120815,core,1.8,0.1654,10.88,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120816,core,20.3,0.1417,143.26,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120817,core,1.8,0.1697,10.61,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120818,core,1.8,0.1608,11.19,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120819,core,236.5,0.1702,1389.54,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120820,core,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120821,core,85.0,0.1645,516.72,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120822,core,3.7,0.382,9.69,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120823,core,101.6,2.3767,42.75,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120824,core,0.0,0.0704,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120825,core,68.4,0.2944,232.34,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120826,core,498.9,0.4463,1117.86,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120827,core,18.5,0.2009,92.09,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120828,core,142.3,0.2221,640.7,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120829,core,0.0,0.1811,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120830,core,280.9,0.2099,1338.26,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120831,core,0.0,0.1149,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120832,core,1.8,0.1458,12.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120833,core,0.0,0.1707,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120834,core,0.0,0.2269,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120835,core,776.1,0.4728,1641.5,0.019505,0.0624,0.0312,0.0936,modelled_from_job_density
11101120836,core,7.4,0.161,45.96,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120837,core,0.0,0.1237,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120838,core,214.3,0.1727,1240.88,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120839,core,1.8,0.1548,11.63,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120840,core,1.8,0.1921,9.37,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120841,core,0.0,0.1734,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120842,core,11.1,0.193,57.51,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120844,core,1474.6,0.1403,10510.33,1.0,3.2,1.6,4.8,modelled_from_job_density
11101120845,core,18.5,0.2213,83.6,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120846,core,37.0,0.1512,244.71,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120847,core,1.8,0.1072,16.79,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120848,core,295.6,0.297,995.29,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120849,core,38.8,0.1852,209.5,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120850,core,0.0,0.099,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120851,core,231.0,0.1638,1410.26,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120852,core,0.0,0.1867,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120853,core,55.4,0.3412,162.37,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120854,core,9.2,0.4825,19.07,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120855,core,251.3,0.2675,939.44,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120856,core,166.3,0.2638,630.4,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120857,core,212.5,0.8529,249.15,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120858,core,408.4,0.4019,1016.17,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120859,core,3.7,0.1596,23.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120860,core,648.6,0.7526,861.81,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120861,core,1.8,0.1421,12.67,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120862,core,0.0,0.1368,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120863,core,1951.3,0.2208,8837.41,1.0,3.2,1.6,4.8,modelled_from_job_density
11101120864,core,0.0,0.2469,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120865,core,728.0,0.9853,738.86,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120866,core,685.5,0.7166,956.6,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120867,core,486.0,0.144,3375.0,0.259949,0.8318,0.4159,1.2478,modelled_from_job_density
11101120868,core,1.8,0.0213,84.51,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120869,core,334.5,0.2028,1649.41,0.020602,0.0659,0.033,0.0989,modelled_from_job_density
11101120870,core,212.5,0.2173,977.91,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120871,core,27.7,0.3888,71.24,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120901,core,175.5,0.9371,187.28,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120902,core,18.5,2.075,8.92,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120903,core,1.2,0.1113,10.78,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120904,core,6.2,0.2414,25.68,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120905,core,321.3,0.4124,779.1,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120906,core,51.9,0.2253,230.36,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120907,core,276.8,0.363,762.53,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120908,core,577.1,1.1255,512.75,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120909,core,7.4,0.1325,55.85,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120910,core,0.0,0.1252,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120911,core,13.6,0.1788,76.06,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120912,core,1.2,0.0803,14.94,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120913,core,0.0,0.1334,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120914,core,13.6,0.2067,65.8,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120915,core,333.7,0.4316,773.17,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120916,core,81.6,0.2951,276.52,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120917,core,93.9,0.4243,221.31,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120918,core,95.2,0.4195,226.94,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120919,core,216.3,0.1973,1096.3,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120920,core,118.6,0.7861,150.87,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120921,core,242.2,0.2638,918.12,0.0,0.0,0.0,0.0,modelled_from_job_density
