SA1_CODE21,SA2_CODE21,SA2_NAME21,zone_tier,area_km2,x_mga56,y_mga56,lon,lat,population,dwellings_total,office,retail,food,civic,health,leisure,tourism,amenity,landuse,job_index,jobs_sa2,jobs,jobs_source,attr_HW,attr_HE,attr_HS,attr_HO,attr_WB,attr_NHB
11103122426,111031224,Hamilton - Broadmeadow,core,0.1938,383007.2,6356161.3,151.7486894,-32.9265492,612,317,0.0,2.0,3.0,1.0,0.0,1.0,1.0,8.0,22.0,58.4,14182,430.7,modelled_from_WPP_SA2,430.7,46.24,36.0,38.0,13.0,36.0
11103122427,111031224,Hamilton - Broadmeadow,core,0.2759,383537.9,6356116.8,151.7543591,-32.927007,615,238,1.0,3.0,0.0,2.0,1.0,2.0,1.0,6.0,21.0,79.2,14182,584.2,modelled_from_WPP_SA2,584.2,75.3,33.0,35.0,29.0,30.0
11103122428,111031224,Hamilton - Broadmeadow,core,0.0978,383780.5,6355828.8,151.7569164,-32.9296305,338,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,14182,5.9,modelled_from_WPP_SA2,5.9,6.76,0.0,0.0,0.0,0.0
11103122429,111031224,Hamilton - Broadmeadow,core,0.1637,383464.9,6355652.8,151.7535198,-32.9311839,487,182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.4,14182,54.6,modelled_from_WPP_SA2,54.6,9.74,4.0,5.0,0.0,5.0
11103122430,111031224,Hamilton - Broadmeadow,core,0.1249,383863.2,6355392.1,151.7577464,-32.9335774,379,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,14182,7.4,modelled_from_WPP_SA2,7.4,7.58,0.0,0.0,0.0,0.0
11103122431,111031224,Hamilton - Broadmeadow,core,0.1634,382940.7,6355750.9,151.7479264,-32.9302431,507,179,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,8.8,14182,64.9,modelled_from_WPP_SA2,64.9,10.14,0.0,20.0,0.0,0.0
11103122432,111031224,Hamilton - Broadmeadow,core,0.0894,383200.7,6355407.4,151.7506629,-32.9333688,254,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,14182,5.9,modelled_from_WPP_SA2,5.9,5.08,0.0,0.0,0.0,0.0
11103122501,111031225,Lambton - New Lambton,core,0.1982,378629.8,6354693.8,151.7016873,-32.9393056,549,217,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,7.2,11905,58.5,modelled_from_WPP_SA2,58.5,11.48,0.5,16.0,1.0,1.0
11103122502,111031225,Lambton - New Lambton,core,0.078,378975.9,6355007.8,151.7054306,-32.9365125,291,115,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,11.0,11905,89.3,modelled_from_WPP_SA2,89.3,7.32,1.5,23.0,3.0,3.0
11103122503,111031225,Lambton - New Lambton,core,0.131,379325.5,6355039.7,151.7091737,-32.9362635,419,162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11905,24.4,modelled_from_WPP_SA2,24.4,8.88,0.5,6.0,1.0,1.0
11103122504,111031225,Lambton - New Lambton,core,0.2938,380038.1,6355457.8,151.7168488,-32.9325712,733,307,0.0,1.0,0.0,1.0,0.0,19.0,0.0,14.0,4.0,71.8,11905,583.0,modelled_from_WPP_SA2,583.0,51.66,17.0,114.0,19.0,22.0
11103122505,111031225,Lambton - New Lambton,core,0.1158,380173.1,6355939.0,151.718355,-32.9282463,389,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905,0.0,modelled_from_WPP_SA2,0.0,7.78,0.0,0.0,0.0,0.0
11103122506,111031225,Lambton - New Lambton,core,0.0838,380252.3,6355777.0,151.7191801,-32.9297164,314,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11905,8.1,modelled_from_WPP_SA2,8.1,6.78,0.5,1.0,1.0,1.0
11103122507,111031225,Lambton - New Lambton,core,0.1836,379722.5,6356290.2,151.7135825,-32.92503,490,217,3.0,15.0,10.0,3.0,6.0,0.0,0.0,10.0,2.0,259.4,11905,2106.2,modelled_from_WPP_SA2,2106.2,104.8,195.0,123.0,73.0,153.0
11103122508,111031225,Lambton - New Lambton,core,0.2079,379246.4,6356007.5,151.7084536,-32.9275267,577,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11905,1.6,modelled_from_WPP_SA2,1.6,11.540000000000001,0.0,0.0,0.0,0.0
11103122509,111031225,Lambton - New Lambton,core,0.1221,379674.5,6355998.3,151.7130308,-32.9276569,351,158,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,21.2,11905,172.1,modelled_from_WPP_SA2,172.1,38.02,1.0,15.0,7.0,5.0
11103122510,111031225,Lambton - New Lambton,core,0.0855,379685.0,6355678.6,151.7131011,-32.9305414,305,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11905,1.6,modelled_from_WPP_SA2,1.6,6.1000000000000005,0.0,0.0,0.0,0.0
11103122511,111031225,Lambton - New Lambton,core,0.1064,379600.2,6355408.8,151.7121595,-32.9329656,370,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905,0.0,modelled_from_WPP_SA2,0.0,7.4,0.0,0.0,0.0,0.0
11103122512,111031225,Lambton - New Lambton,core,0.1632,379333.9,6355518.3,151.7093259,-32.9319482,364,152,1.0,1.0,2.0,0.0,0.0,5.0,0.0,8.0,2.0,46.4,11905,376.8,modelled_from_WPP_SA2,376.8,11.280000000000001,22.0,45.0,18.0,26.0
11103122513,111031225,Lambton - New Lambton,core,0.1881,379037.9,6355532.5,151.7061625,-32.9317876,633,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,11905,16.2,modelled_from_WPP_SA2,16.2,13.66,1.0,2.0,2.0,2.0
11103122514,111031225,Lambton - New Lambton,core,0.2168,380544.4,6355952.7,151.7223267,-32.928164,527,245,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,20.2,11905,164.0,modelled_from_WPP_SA2,164.0,11.040000000000001,0.5,14.0,11.0,4.0
11103122515,111031225,Lambton - New Lambton,core,0.0774,380350.9,6356215.4,151.7202922,-32.9257736,311,117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.4,11905,43.8,modelled_from_WPP_SA2,43.8,6.72,10.5,3.0,1.0,6.0
11103122516,111031225,Lambton - New Lambton,core,0.2497,380491.2,6357367.7,151.7219413,-32.9153976,494,238,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,30.8,11905,250.1,modelled_from_WPP_SA2,250.1,11.88,56.0,19.0,4.0,34.0
11103122517,111031225,Lambton - New Lambton,core,0.088,380141.2,6357191.2,151.7181761,-32.9169506,371,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11905,1.6,modelled_from_WPP_SA2,1.6,7.42,0.0,0.0,0.0,0.0
11103122518,111031225,Lambton - New Lambton,core,0.1664,380030.2,6357484.8,151.7170274,-32.9142906,514,218,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.2,11905,34.1,modelled_from_WPP_SA2,34.1,10.28,0.0,10.0,0.0,0.0
11103122519,111031225,Lambton - New Lambton,core,0.2288,379803.7,6357810.6,151.7146491,-32.9113276,484,223,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,11905,259.8,modelled_from_WPP_SA2,259.8,69.68,0.0,11.0,10.0,6.0
11103122520,111031225,Lambton - New Lambton,core,0.0738,379821.3,6357569.3,151.714805,-32.9135052,218,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905,0.0,modelled_from_WPP_SA2,0.0,4.36,0.0,0.0,0.0,0.0
11103122521,111031225,Lambton - New Lambton,core,0.1292,378248.8,6357431.2,151.6979749,-32.9145767,443,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,11905,3.2,modelled_from_WPP_SA2,3.2,8.86,0.0,0.0,0.0,0.0
11103122522,111031225,Lambton - New Lambton,core,0.1407,378588.5,6357072.1,151.7015592,-32.9178532,296,96,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.2,11905,34.1,modelled_from_WPP_SA2,34.1,5.92,0.0,10.0,0.0,0.0
11103122523,111031225,Lambton - New Lambton,core,0.2975,378577.6,6357821.1,151.7015411,-32.9110978,547,266,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,19.2,11905,155.9,modelled_from_WPP_SA2,155.9,40.94,0.0,13.0,5.0,3.0
11103122524,111031225,Lambton - New Lambton,core,0.1576,378589.5,6357496.3,151.7016254,-32.9140277,532,208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,11905,17.9,modelled_from_WPP_SA2,17.9,10.64,0.0,5.0,0.0,0.0
11103122525,111031225,Lambton - New Lambton,core,0.1488,379100.6,6357828.9,151.7071339,-32.9110848,444,201,3.0,8.0,8.0,2.0,7.0,1.0,0.0,51.0,3.0,255.6,11905,2075.4,modelled_from_WPP_SA2,2075.4,94.38,137.5,146.0,112.0,146.0
11103122526,111031225,Lambton - New Lambton,core,0.1971,379026.7,6357398.5,151.7062877,-32.9149585,553,220,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,11905,129.9,modelled_from_WPP_SA2,129.9,11.06,14.0,22.0,0.0,10.0
11103122527,111031225,Lambton - New Lambton,core,0.243,379457.6,6357485.7,151.7109061,-32.9142193,257,116,0.0,0.0,2.0,2.0,0.0,50.0,0.0,9.0,1.0,151.2,11905,1227.7,modelled_from_WPP_SA2,1227.7,69.64,12.5,275.0,19.0,25.0
11103122528,111031225,Lambton - New Lambton,core,0.1943,378947.2,6356477.8,151.7053167,-32.9232525,383,139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11905,24.4,modelled_from_WPP_SA2,24.4,8.16,0.5,6.0,1.0,1.0
11103122529,111031225,Lambton - New Lambton,core,0.0886,379408.4,6356417.2,151.7102395,-32.9238501,276,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905,0.0,modelled_from_WPP_SA2,0.0,5.5200000000000005,0.0,0.0,0.0,0.0
11103122530,111031225,Lambton - New Lambton,core,0.1449,379347.7,6356719.1,151.7096305,-32.9211204,523,226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,11905,16.2,modelled_from_WPP_SA2,16.2,10.46,0.0,5.0,0.0,0.0
11103122531,111031225,Lambton - New Lambton,core,0.121,378883.4,6356787.8,151.7046747,-32.9204499,327,136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,11905,129.9,modelled_from_WPP_SA2,129.9,37.04,0.5,4.0,6.0,4.0
11103122532,111031225,Lambton - New Lambton,core,0.0969,379012.2,6356959.9,151.7060746,-32.9189119,319,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11905,1.6,modelled_from_WPP_SA2,1.6,6.38,0.0,0.0,0.0,0.0
11103122533,111031225,Lambton - New Lambton,core,2.1408,377806.9,6357072.1,151.6932023,-32.9177661,18,0,0.0,0.0,1.0,1.0,4.0,12.0,0.0,25.0,0.0,102.0,11905,828.2,modelled_from_WPP_SA2,828.2,42.86,16.5,109.0,42.0,33.0
11103122534,111031225,Lambton - New Lambton,core,0.2443,378358.2,6356136.9,151.6989731,-32.9262615,478,162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.4,11905,19.5,modelled_from_WPP_SA2,19.5,9.56,0.0,5.0,0.0,0.0
11103122535,111031225,Lambton - New Lambton,core,1.7904,378250.9,6355502.2,151.6977419,-32.9319732,0,0,0.0,1.0,1.0,0.0,0.0,27.0,12.0,34.0,0.0,134.0,11905,1088.0,modelled_from_WPP_SA2,1088.0,17.0,31.0,212.0,34.0,44.0
11103122536,111031225,Lambton - New Lambton,core,0.213,377481.3,6354477.0,151.6893757,-32.9411328,329,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,11905,1.6,modelled_from_WPP_SA2,1.6,6.58,0.0,0.0,0.0,0.0
11103122537,111031225,Lambton - New Lambton,core,0.1571,377883.0,6354380.9,151.6936596,-32.9420438,395,141,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,7.2,11905,58.5,modelled_from_WPP_SA2,58.5,8.4,0.5,16.0,1.0,1.0
11103122538,111031225,Lambton - New Lambton,core,0.117,379368.7,6357094.6,151.709904,-32.9177371,475,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905,0.0,modelled_from_WPP_SA2,0.0,9.5,0.0,0.0,0.0,0.0
11103122539,111031225,Lambton - New Lambton,core,0.3105,379816.9,6356848.1,151.7146647,-32.9200095,531,284,2.0,11.0,4.0,0.0,1.0,19.0,0.0,10.0,2.0,148.4,11905,1205.0,modelled_from_WPP_SA2,1205.0,15.620000000000001,131.0,151.0,33.0,91.0
11103122540,111031225,Lambton - New Lambton,core,0.2269,380441.3,6356870.8,151.7213439,-32.9198727,477,197,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,2.0,31.4,11905,255.0,modelled_from_WPP_SA2,255.0,40.54,1.0,40.0,7.0,5.0
11103122541,111031225,Lambton - New Lambton,core,0.1066,380157.4,6356651.2,151.7182798,-32.9218223,306,134,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,12.2,11905,99.1,modelled_from_WPP_SA2,99.1,6.12,20.0,14.0,0.0,10.0
11103122542,111031225,Lambton - New Lambton,core,0.0732,380238.3,6356489.2,151.7191239,-32.9232916,247,97,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,11905,81.2,modelled_from_WPP_SA2,81.2,4.94,20.0,9.0,0.0,10.0
11103122543,111031225,Lambton - New Lambton,core,0.1464,380012.9,6356158.7,151.7166705,-32.9262476,497,200,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,32.2,11905,261.5,modelled_from_WPP_SA2,261.5,69.94,0.0,11.0,10.0,6.0
11103122601,111031226,Maryland - Fletcher - Minmi,core,0.3499,375522.3,6361006.4,151.6693061,-32.8820286,467,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2100,1.2,modelled_from_WPP_SA2,1.2,9.34,0.0,0.0,0.0,0.0
11103122602,111031226,Maryland - Fletcher - Minmi,core,0.0938,373893.2,6361113.7,151.6519095,-32.8808746,219,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,4.38,0.0,0.0,0.0,0.0
11103122603,111031226,Maryland - Fletcher - Minmi,core,0.2422,375111.7,6361583.1,151.6649954,-32.8767808,695,246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,2100,13.2,modelled_from_WPP_SA2,13.2,13.9,0.0,5.0,0.0,0.0
11103122604,111031226,Maryland - Fletcher - Minmi,core,0.0948,374257.6,6361037.6,151.6557936,-32.8816022,277,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,5.54,0.0,0.0,0.0,0.0
11103122605,111031226,Maryland - Fletcher - Minmi,core,0.1986,373421.2,6361244.8,151.6468832,-32.8796378,542,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,2100,7.2,modelled_from_WPP_SA2,7.2,11.34,0.5,1.0,1.0,1.0
11103122606,111031226,Maryland - Fletcher - Minmi,core,0.0951,373881.8,6360850.0,151.6517515,-32.8832508,288,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,5.76,0.0,0.0,0.0,0.0
11103122608,111031226,Maryland - Fletcher - Minmi,core,0.1285,373979.7,6362067.5,151.6529633,-32.8722833,448,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,8.96,0.0,0.0,0.0,0.0
11103122609,111031226,Maryland - Fletcher - Minmi,core,0.1689,374289.1,6361791.4,151.6562324,-32.8748087,447,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2100,1.2,modelled_from_WPP_SA2,1.2,8.94,0.0,0.0,0.0,0.0
11103122610,111031226,Maryland - Fletcher - Minmi,core,0.0925,374557.6,6360399.2,151.6589127,-32.8873942,304,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,6.08,0.0,0.0,0.0,0.0
11103122611,111031226,Maryland - Fletcher - Minmi,core,0.1085,374889.2,6360366.1,151.662453,-32.887731,323,117,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2100,36.1,modelled_from_WPP_SA2,36.1,6.46,0.0,15.0,0.0,0.0
11103122613,111031226,Maryland - Fletcher - Minmi,core,0.5982,373511.6,6362153.0,151.6479737,-32.8714582,331,115,0.0,0.0,0.0,2.0,0.0,9.0,0.0,9.0,1.0,57.2,2100,344.4,modelled_from_WPP_SA2,344.4,71.12,4.5,60.0,19.0,15.0
11103122614,111031226,Maryland - Fletcher - Minmi,core,0.1767,374110.7,6361380.9,151.6542703,-32.8784897,444,137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,2100,13.2,modelled_from_WPP_SA2,13.2,8.88,0.0,5.0,0.0,0.0
11103122615,111031226,Maryland - Fletcher - Minmi,core,0.168,374582.8,6361408.9,151.659319,-32.8782915,438,150,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,27.4,2100,165.0,modelled_from_WPP_SA2,165.0,10.26,19.5,19.0,6.0,18.0
11103122616,111031226,Maryland - Fletcher - Minmi,core,0.1057,374052.7,6360617.3,151.6535459,-32.8853693,251,77,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,10.2,2100,61.4,modelled_from_WPP_SA2,61.4,6.0200000000000005,1.0,22.0,2.0,2.0
11103122617,111031226,Maryland - Fletcher - Minmi,core,0.1216,374298.0,6360675.4,151.6561754,-32.8848739,273,107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,2100,13.2,modelled_from_WPP_SA2,13.2,5.46,0.0,5.0,0.0,0.0
11103122618,111031226,Maryland - Fletcher - Minmi,core,0.1468,374659.7,6360745.3,151.6600509,-32.884285,413,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2100,1.2,modelled_from_WPP_SA2,1.2,8.26,0.0,0.0,0.0,0.0
11103122619,111031226,Maryland - Fletcher - Minmi,core,0.1222,375069.4,6360688.9,151.6644223,-32.8848402,363,139,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2100,24.1,modelled_from_WPP_SA2,24.1,7.26,0.0,10.0,0.0,0.0
11103122620,111031226,Maryland - Fletcher - Minmi,core,0.1544,374708.9,6360991.3,151.6606106,-32.8820721,247,97,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,29.0,2100,174.6,modelled_from_WPP_SA2,174.6,34.94,0.0,38.0,5.0,3.0
11103122621,111031226,Maryland - Fletcher - Minmi,core,0.0631,374610.9,6361575.4,151.659642,-32.8767936,194,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,3.88,0.0,0.0,0.0,0.0
11103122622,111031226,Maryland - Fletcher - Minmi,core,1.4849,375824.1,6360712.6,151.672492,-32.8847123,31,14,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,11.4,2100,68.6,modelled_from_WPP_SA2,68.6,1.12,10.5,18.0,1.0,6.0
11103122623,111031226,Maryland - Fletcher - Minmi,core,0.1798,370681.3,6361533.5,151.6176413,-32.8767136,331,121,0.0,2.0,0.0,2.0,0.0,12.0,0.0,3.0,0.0,65.0,2100,391.3,modelled_from_WPP_SA2,391.3,68.12,21.5,73.0,13.0,19.0
11103122624,111031226,Maryland - Fletcher - Minmi,core,2.261,370164.0,6360426.8,151.6119577,-32.8866327,355,120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.4,2100,92.7,modelled_from_WPP_SA2,92.7,37.1,0.0,3.0,5.0,3.0
11103122625,111031226,Maryland - Fletcher - Minmi,core,0.3329,374420.8,6362494.2,151.6577352,-32.8684858,434,170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2100,12.0,modelled_from_WPP_SA2,12.0,8.68,0.0,5.0,0.0,0.0
11103122626,111031226,Maryland - Fletcher - Minmi,core,0.125,374554.8,6362015.3,151.6591026,-32.8728196,402,146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.2,2100,19.3,modelled_from_WPP_SA2,19.3,8.540000000000001,0.5,6.0,1.0,1.0
11103122627,111031226,Maryland - Fletcher - Minmi,core,0.1303,374895.5,6361915.4,151.6627296,-32.8737594,268,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,5.36,0.0,0.0,0.0,0.0
11103122628,111031226,Maryland - Fletcher - Minmi,core,0.1499,374071.6,6362243.7,151.6539703,-32.8707049,420,165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2,2100,13.2,modelled_from_WPP_SA2,13.2,8.4,0.0,5.0,0.0,0.0
11103122629,111031226,Maryland - Fletcher - Minmi,core,0.2325,372904.5,6361626.3,151.6414126,-32.8761371,531,165,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,2100,49.4,modelled_from_WPP_SA2,49.4,10.620000000000001,20.0,4.0,0.0,10.0
11103122631,111031226,Maryland - Fletcher - Minmi,core,4.1012,370941.8,6362468.5,151.6205553,-32.8683127,19,5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,11.2,2100,67.4,modelled_from_WPP_SA2,67.4,2.88,2.5,20.0,5.0,5.0
11103122632,111031226,Maryland - Fletcher - Minmi,core,0.1056,373758.4,6361522.9,151.6505249,-32.8771688,344,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,6.88,0.0,0.0,0.0,0.0
11103122633,111031226,Maryland - Fletcher - Minmi,core,1.3881,372374.6,6363066.8,151.6359487,-32.863085,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,modelled_from_WPP_SA2,0.0,0.0,0.0,0.0,0.0,0.0
11103122634,111031226,Maryland - Fletcher - Minmi,core,0.1621,373447.0,6362960.1,151.6473934,-32.8641719,513,168,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,2100,48.2,modelled_from_WPP_SA2,48.2,10.26,0.0,20.0,0.0,0.0
11103122635,111031226,Maryland - Fletcher - Minmi,core,0.3837,372193.2,6361996.9,151.6338631,-32.8727127,436,132,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2100,36.1,modelled_from_WPP_SA2,36.1,8.72,0.0,15.0,0.0,0.0
11103122636,111031226,Maryland - Fletcher - Minmi,core,0.1858,373676.0,6362876.5,151.6498284,-32.8649524,660,207,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,2100,30.1,modelled_from_WPP_SA2,30.1,13.700000000000001,0.5,11.0,1.0,1.0
11103122637,111031226,Maryland - Fletcher - Minmi,core,0.6067,372558.2,6362434.7,151.6378238,-32.8688072,1139,357,0.0,0.0,0.0,1.0,0.0,12.0,0.0,5.0,2.0,44.4,2100,267.3,modelled_from_WPP_SA2,267.3,55.28,2.5,68.0,10.0,8.0
11103122638,111031226,Maryland - Fletcher - Minmi,core,0.7146,372163.1,6361351.0,151.6334513,-32.8785338,816,246,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,5.4,2100,32.5,modelled_from_WPP_SA2,32.5,16.32,0.0,10.0,0.0,0.0
11103122639,111031226,Maryland - Fletcher - Minmi,core,0.1677,371842.4,6362006.5,151.6301149,-32.8725849,496,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.2,2100,13.2,modelled_from_WPP_SA2,13.2,10.92,1.0,2.0,2.0,2.0
11103122640,111031226,Maryland - Fletcher - Minmi,core,0.389,373388.9,6360891.8,151.6464894,-32.8828177,934,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2100,1.2,modelled_from_WPP_SA2,1.2,18.68,0.0,0.0,0.0,0.0
11103122641,111031226,Maryland - Fletcher - Minmi,core,0.5765,372942.4,6361187.2,151.6417579,-32.8801019,605,172,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,15.4,2100,92.7,modelled_from_WPP_SA2,92.7,13.6,21.5,17.0,3.0,13.0
11103122642,111031226,Maryland - Fletcher - Minmi,core,0.3492,373150.7,6362400.6,151.6441499,-32.8691837,740,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4,2100,8.4,modelled_from_WPP_SA2,8.4,15.3,0.5,1.0,1.0,1.0
11103122701,111031227,Mayfield - Warabrook,core,0.2097,379559.1,6361344.7,151.7124943,-32.8794292,241,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10357,0.0,modelled_from_WPP_SA2,0.0,4.82,0.0,0.0,0.0,0.0
11103122702,111031227,Mayfield - Warabrook,core,1.108,380668.7,6361258.1,151.724343,-32.8803314,4,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,60.8,10357,483.3,modelled_from_WPP_SA2,483.3,21.08,31.0,44.0,52.0,50.0
11103122703,111031227,Mayfield - Warabrook,core,0.13,382236.3,6358917.9,151.7407982,-32.9016062,291,131,1.0,17.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,117.0,10357,930.1,modelled_from_WPP_SA2,930.1,8.82,193.0,65.0,16.0,119.0
11103122704,111031227,Mayfield - Warabrook,core,0.0913,382927.9,6358604.4,151.7481518,-32.9045075,313,156,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10357,79.5,modelled_from_WPP_SA2,79.5,6.26,14.0,7.0,0.0,10.0
11103122705,111031227,Mayfield - Warabrook,core,0.2112,383254.0,6359089.5,151.7516993,-32.9001682,345,165,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,13.6,10357,108.1,modelled_from_WPP_SA2,108.1,7.4,8.5,11.0,1.0,11.0
11103122706,111031227,Mayfield - Warabrook,core,0.118,382934.1,6358964.9,151.748264,-32.9012571,502,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,10357,1.6,modelled_from_WPP_SA2,1.6,10.040000000000001,0.0,0.0,0.0,0.0
11103122707,111031227,Mayfield - Warabrook,core,0.2098,382507.7,6358441.3,151.7436386,-32.9059339,598,277,0.0,6.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,37.6,10357,298.9,modelled_from_WPP_SA2,298.9,14.46,62.5,37.0,5.0,35.0
11103122708,111031227,Mayfield - Warabrook,core,0.1161,382104.3,6358759.6,151.7393672,-32.90302,470,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10357,0.0,modelled_from_WPP_SA2,0.0,9.4,0.0,0.0,0.0,0.0
